time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
1850-01-01,14650984.0,14337192.0,15960312.0,16102830.0,17956630.0,15640208.0,13507111.0,13685400.0,13520020.0,13863729.0,12706533.0,14517836.0,16501471.0,18606444.0,16050784.0,17179690.0,14168019.0,13887665.0,15043323.0,11524450.0,13152592.0,13438019.0,13521966.0,13937643.0,13535363.0
1850-02-01,15677415.0,15418173.0,16821420.0,16999916.0,18887444.0,16739988.0,14110390.0,14123274.0,14191013.0,14567366.0,13761908.0,15283780.0,16876684.0,19615104.0,17028526.0,18037772.0,15021272.0,14782452.0,16224081.0,12195885.0,13733298.0,14271312.0,14704384.0,14860220.0,14152180.0
1850-03-01,16005211.0,15511048.0,17108652.0,17288220.0,19161304.0,16880690.0,14259996.0,14414400.0,14415798.0,14809759.0,13703414.0,15431152.0,17300144.0,19682362.0,17244220.0,17886064.0,14880280.0,14738448.0,16223466.0,12442104.0,14333291.0,14443768.0,15051266.0,15092697.0,14117614.0
1850-04-01,15622305.0,14849104.0,16275248.0,16863622.0,17903192.0,16419590.0,13922262.0,13647930.0,14135471.0,14279246.0,13242484.0,14766328.0,16480496.0,19097472.0,16242042.0,17028168.0,14197250.0,13797716.0,15302492.0,12153352.0,14009534.0,13866210.0,14525612.0,14446580.0,13053180.0
1850-05-01,13896866.0,13179298.0,13931044.0,14750654.0,14642496.0,14425769.0,12664796.0,12001286.0,12483512.0,12982662.0,11706535.0,12942095.0,14896639.0,16902674.0,13831464.0,14746828.0,12394857.0,11822010.0,12854318.0,11077474.0,12430296.0,12314024.0,12707951.0,12488766.0,11532516.0
1850-06-01,11333448.0,10476512.0,11515636.0,12029552.0,11900225.0,11912352.0,10586258.0,10313142.0,10457243.0,10990114.0,9141770.0,10107494.0,12145386.0,13332790.0,11486461.0,11818292.0,10146854.0,9479626.0,9950798.0,9428997.0,10009158.0,10113550.0,10105571.0,9702192.0,9773226.0
1850-07-01,8137773.0,7869567.5,9149847.0,8922420.0,8887156.0,9400140.0,8015002.0,8484482.0,8167417.0,8686705.0,5908090.0,6902209.0,9615759.0,10245574.0,8903736.0,9186870.0,7767964.0,7725465.0,8003947.5,7424217.5,6950698.5,7060817.5,7545801.0,6955801.0,7475921.0
1850-08-01,5555339.5,6009444.0,7431604.5,6044913.5,6948047.5,7724761.5,6045086.5,6895866.0,6446371.0,6795354.0,1502127.1,5083894.5,8047024.5,8460147.0,6952641.0,7626037.5,5360321.5,6162133.5,6694911.5,6136939.5,5287681.0,5216123.0,6124561.0,4912110.0,5573093.0
1850-09-01,5626156.0,5642701.0,8085601.5,5599111.5,7455194.0,7947999.0,5787417.0,6750859.0,6207135.0,6194512.5,583437.3,6203459.5,9262016.0,8878028.0,6576909.0,8248672.5,5195964.0,6125852.0,6724933.5,6487767.0,5193378.0,5055509.0,6109132.5,4615760.0,5195222.5
1850-10-01,8067821.5,6696544.5,10198634.0,8581634.0,9704144.0,9963253.0,7904070.5,8541619.0,7911345.5,8166718.0,2905156.0,8155654.5,11754878.0,11029986.0,9022264.0,11044675.0,7498358.0,8415606.0,8744102.0,8238266.0,6714247.0,6695277.0,7508204.5,6330205.5,7935339.0
1850-11-01,10548926.0,8684628.0,12235583.0,11747460.0,12426104.0,12198334.0,9896118.0,10374035.0,10225206.0,10538308.0,6925143.5,10844899.0,13146560.0,13635884.0,10991636.0,12634346.0,10212266.0,10525917.0,10682796.0,9541943.0,9172488.0,9605675.0,9657223.0,9349695.0,10213588.0
1850-12-01,12767280.0,11229237.0,14188474.0,14171335.0,15307561.0,14462244.0,12335555.0,12317666.0,12008045.0,12558075.0,10103616.0,12788348.0,14811770.0,16385130.0,13807226.0,14806432.0,12439744.0,12537388.0,13281232.0,10637456.0,11609173.0,11788748.0,11778923.0,11971551.0,12081906.0
1851-01-01,14917114.0,13592490.0,16027693.0,16654558.0,17948270.0,16341192.0,13905096.0,13623046.0,13162938.0,14209563.0,12586047.0,14299325.0,16269990.0,18451080.0,15913423.0,16320798.0,13753026.0,13883373.0,15647037.0,11530682.0,13363341.0,13292589.0,13471086.0,13338350.0,13157232.0
1851-02-01,16027519.0,14893264.0,17017604.0,17710472.0,19297484.0,17128860.0,14378917.0,14272018.0,14185930.0,14617980.0,13620438.0,15216606.0,16993068.0,19071076.0,16886830.0,17238318.0,14627550.0,14342463.0,16440496.0,12142804.0,14391704.0,13965937.0,14347012.0,14286621.0,13816137.0
1851-03-01,16479334.0,14966552.0,17389814.0,18032364.0,19533432.0,17233480.0,14586742.0,14280764.0,14296304.0,14737054.0,13797862.0,15406092.0,16986544.0,19153112.0,17114826.0,17282882.0,14964485.0,14313108.0,16395783.0,12426702.0,14978307.0,14229956.0,14869501.0,14549085.0,13949952.0
1851-04-01,15905366.0,14382895.0,16584782.0,17178252.0,18269580.0,16567471.0,14128476.0,13925686.0,13880658.0,14493201.0,13010138.0,14699038.0,16313371.0,18381026.0,16145634.0,16234834.0,14175494.0,13698102.0,15112558.0,12052326.0,14434814.0,13679227.0,14404822.0,13854530.0,13259972.0
1851-05-01,14333214.0,12658974.0,14746134.0,15062268.0,15027060.0,14567482.0,12364830.0,12581824.0,12510000.0,13055623.0,11118673.0,12572970.0,14189986.0,16197596.0,14050718.0,14645110.0,12528150.0,11813696.0,12714137.0,11027482.0,13024417.0,12192688.0,12508450.0,12287118.0,11798645.0
1851-06-01,11779928.0,9864473.0,12135402.0,12464345.0,11835590.0,11581936.0,10449946.0,10715221.0,10643306.0,11025256.0,8662881.0,9957556.0,11609240.0,13366281.0,11695201.0,12729054.0,10231164.0,8876852.0,9851213.0,9331069.0,10541932.0,9932785.0,9890460.0,9412564.0,9649983.0
1851-07-01,8213940.0,7215715.0,9336676.0,9089560.0,8829776.0,8997012.0,7745124.5,8693890.0,8243907.5,8582001.0,4179812.5,7055607.5,9080087.0,10493790.0,9107775.0,11263231.0,7652212.5,6958622.5,7475513.0,7170318.0,7796178.5,6806812.0,7586310.5,6601102.0,7491488.5
1851-08-01,5559257.5,5395836.5,6704096.0,7088874.0,7076299.0,7529435.0,5492606.0,6925705.0,6541155.0,6608075.5,476153.0,5060285.0,7443841.0,8449199.0,6939418.0,9813160.0,5505489.0,5636528.0,6000567.0,5953341.0,5917193.5,5008386.0,6088220.0,4180813.5,5899938.0
1851-09-01,5365245.0,4854122.5,6604367.0,7213802.0,7272304.5,7833188.5,4968019.5,6743937.0,6231422.5,5994208.5,252235.0,6008216.0,8994660.0,9076747.0,6456769.5,9813909.0,5304320.5,5687217.0,6112967.5,6111218.0,5697073.5,4859132.0,5828023.5,3859258.0,6086277.0
1851-10-01,7314690.0,6206585.0,8870010.0,9319416.0,9461766.0,9382845.0,6692709.0,8556213.0,7709832.0,8307532.0,1409657.4,8855714.0,11014420.0,11336740.0,8994001.0,11158635.0,7645264.0,8146165.0,7776253.0,7807399.0,7531702.5,6366753.0,7187099.0,5474221.5,8349089.0
1851-11-01,10544824.0,8557381.0,11629580.0,11479453.0,12302705.0,11434568.0,9573011.0,10681942.0,9939023.0,10598604.0,4175767.5,10793612.0,13049306.0,13585804.0,11254806.0,12392260.0,10272037.0,10345676.0,10396670.0,9237629.0,9889726.0,8921000.0,9372285.0,8515540.0,10537486.0
1851-12-01,13053738.0,11101396.0,14403738.0,14028044.0,15471244.0,13532252.0,11668289.0,12776721.0,11672465.0,12570352.0,9605729.0,12643547.0,14722906.0,16489526.0,13856902.0,14943504.0,12448687.0,12092986.0,12727853.0,10432571.0,12058542.0,11064691.0,11360802.0,11568962.0,12181045.0
1852-01-01,14820552.0,13452476.0,16064102.0,16236112.0,17881344.0,15446517.0,13447052.0,14109656.0,13454779.0,14069204.0,12220006.0,13938068.0,15851467.0,18148044.0,15869931.0,16689173.0,14042098.0,13649656.0,14696814.0,11531262.0,13652626.0,13164636.0,13058740.0,13437466.0,13395251.0
1852-02-01,15800682.0,14676154.0,16756913.0,17402068.0,19401124.0,16606458.0,14282124.0,14786576.0,14057660.0,14793968.0,13224258.0,14787568.0,16507796.0,19339888.0,16973688.0,17335496.0,14699982.0,14276672.0,16077248.0,12093898.0,14641212.0,14169424.0,13956556.0,14511591.0,13991148.0
1852-03-01,16107020.0,14934302.0,17222812.0,17881866.0,19529194.0,16700993.0,14357070.0,14872327.0,14199453.0,14934640.0,13240109.0,15004416.0,16622726.0,19273706.0,16946792.0,17356636.0,14798532.0,14373211.0,16155070.0,12194388.0,14710626.0,14756656.0,14394664.0,14641106.0,13998654.0
1852-04-01,15638503.0,14225026.0,16425266.0,17207620.0,18421084.0,15690874.0,13786600.0,14252426.0,13938962.0,14520442.0,12594592.0,14175780.0,15884695.0,18639300.0,16011328.0,16447278.0,14057409.0,13720321.0,14974160.0,11865421.0,13961176.0,14359080.0,13593198.0,13843680.0,13292323.0
1852-05-01,14219177.0,12570062.0,14044351.0,14796660.0,15425678.0,13636910.0,12526304.0,12916782.0,12530078.0,13018518.0,10767041.0,12323064.0,14295983.0,16179142.0,13607216.0,14888504.0,12242421.0,11965072.0,12626822.0,10963708.0,12356206.0,13032949.0,12243474.0,12081366.0,11557994.0
1852-06-01,11631424.0,10172059.0,11510183.0,12215033.0,11685570.0,11102198.0,10519374.0,11032910.0,10624192.0,10565972.0,8278037.0,9950228.0,11683136.0,12082666.0,11355422.0,12779433.0,10401734.0,9296584.0,10054402.0,9327349.0,10183537.0,10073743.0,9981212.0,9815958.0,9608926.0
1852-07-01,8368098.0,7839637.0,8465954.0,8957080.0,8607132.0,8499606.0,8019801.5,8626444.0,8124831.5,8268995.0,3552775.5,7252878.0,9028210.0,9172818.0,8950994.0,9654630.0,7413688.5,7145012.5,7518700.0,7380019.0,7613565.5,7164040.0,7217556.0,7319559.0,7551229.0
1852-08-01,6096519.0,6133892.0,6510536.0,6576881.5,6905318.0,6755530.5,5236632.0,6773462.5,6173306.0,6416713.0,313907.62,5875243.0,7551427.0,7739393.5,6731318.0,7798665.0,4650944.0,5700916.5,5816492.5,6162769.0,5958248.0,5458718.0,5772416.0,5299137.0,5817247.0
1852-09-01,6404955.5,5935105.5,7002630.0,6870462.0,7273689.0,6826051.5,4514385.0,6559589.0,5653861.0,5933503.5,220917.92,6707821.5,9156076.0,8378463.5,6249195.0,8750579.0,4383817.0,5478080.5,6478104.0,6354397.5,5584385.0,5427900.0,5638607.0,5157456.0,5627321.0
1852-10-01,8235594.5,7191206.0,8691390.0,9063006.0,9470496.0,8792878.0,7422783.5,8182766.0,7667646.0,7525267.5,965734.5,8725060.0,11167248.0,10457521.0,8601559.0,11245423.0,6047357.0,8069963.0,8480222.0,8062183.0,7447634.5,7077444.0,7177608.5,7079748.0,7563762.0
1852-11-01,10381520.0,8914230.0,11553710.0,11536060.0,12472643.0,11091410.0,10040746.0,10383532.0,10175096.0,9997694.0,3653904.0,11096466.0,12515788.0,13174818.0,11045806.0,12476380.0,9668597.0,10516236.0,10574157.0,9220464.0,9416820.0,9560661.0,9363809.0,9811530.0,10222168.0
1852-12-01,12258970.0,11182000.0,14837202.0,13784634.0,15855011.0,13535190.0,11746186.0,12346436.0,11852327.0,12168846.0,8322456.0,12783926.0,14722106.0,16007122.0,13884628.0,14686490.0,12461438.0,12408792.0,12786201.0,10083739.0,11424872.0,11765272.0,11615836.0,11914931.0,11960868.0
1853-01-01,14126544.0,13325232.0,16487748.0,16112124.0,18819556.0,15252437.0,13539574.0,13801638.0,13368758.0,14113166.0,11490926.0,14262214.0,16062140.0,17709496.0,16109478.0,16643613.0,14178506.0,14037310.0,14858339.0,11349554.0,13496024.0,12985771.0,12967634.0,13669400.0,13323239.0
1853-02-01,15144940.0,14194132.0,17097520.0,16933624.0,19962584.0,16084332.0,14372894.0,14572329.0,14175526.0,14690712.0,12902046.0,14937333.0,16852384.0,18937996.0,17015544.0,17391596.0,15133376.0,14367674.0,15963046.0,12037135.0,14712976.0,13830858.0,13810857.0,14567804.0,13947296.0
1853-03-01,15590204.0,14237113.0,17075684.0,17227954.0,20074888.0,16442456.0,14535253.0,14791713.0,14477866.0,14813698.0,13326606.0,15151217.0,16984016.0,18984408.0,17118448.0,17463720.0,15609622.0,14275242.0,15884213.0,12117395.0,15017454.0,13931583.0,13888562.0,14931487.0,13918807.0
1853-04-01,15123688.0,13870608.0,16465722.0,16522763.0,19018366.0,15732957.0,14158458.0,14281975.0,13976640.0,14434315.0,12860050.0,14593867.0,16478190.0,18023768.0,16221190.0,16561866.0,14824340.0,13784380.0,14579432.0,11955096.0,14184168.0,13525208.0,13161425.0,14439325.0,13256222.0
1853-05-01,13530235.0,12383251.0,14379272.0,14642404.0,15797404.0,13917194.0,12725414.0,12914599.0,12422391.0,12835374.0,11157520.0,13018512.0,14584776.0,15993942.0,13855167.0,14589237.0,12658705.0,12052846.0,12221646.0,10942632.0,12234900.0,12435288.0,11746373.0,12921095.0,11805060.0
1853-06-01,11001082.0,10162019.0,11800903.0,12248400.0,12265303.0,11581051.0,10841712.0,10693814.0,10464162.0,10773144.0,8488549.0,10219996.0,11750602.0,12861737.0,11272876.0,12689498.0,10210450.0,9252006.0,9745650.0,9284386.0,9710549.0,10061695.0,9522775.0,10120052.0,10104464.0
1853-07-01,7908762.5,7905351.0,8878250.0,9291364.0,9141908.0,8887568.0,8164592.0,8354892.0,8299897.0,8604642.0,3774910.5,7941185.5,9179437.0,9948473.0,8895360.0,11062644.0,7311111.0,7198088.0,7596463.0,7207709.5,6790514.5,7329411.0,7335079.0,7377473.5,7943099.5
1853-08-01,5953451.0,6012967.0,6987640.5,7155500.0,6857935.5,6811198.5,5770536.5,6540963.0,6551121.0,6394010.5,513987.56,6522026.0,7709415.5,8181658.0,6509119.0,9700784.0,4962816.5,5440129.5,6186496.0,5963174.0,5116088.0,5792026.5,6044091.0,5490878.5,6016244.0
1853-09-01,6510158.0,5317417.0,7768208.0,7214594.5,7159844.0,6912369.0,5280255.0,6052020.0,6329541.0,5966895.0,390544.4,7396832.5,9446170.0,9039526.0,6014297.5,9979699.0,4797838.0,5398816.0,6762819.0,6418953.5,5014041.0,5603041.5,6052327.0,5329293.0,5895771.5
1853-10-01,8115028.0,6468714.0,9616660.0,8987837.0,9972127.0,9105250.0,7539238.5,7928292.0,8296863.0,8153197.5,1104878.8,9593426.0,11062564.0,11209194.0,9124189.0,11463579.0,6095568.5,8089156.0,8452361.0,8189416.0,7048915.0,7363895.0,7733437.0,7140771.0,8303507.0
1853-11-01,10307498.0,8996286.0,11654940.0,11236709.0,13334890.0,10938384.0,10344001.0,10404068.0,10304425.0,10220926.0,3911345.0,11464588.0,12756491.0,13747452.0,11693795.0,12570148.0,9092790.0,10104732.0,10458584.0,9237634.0,9342519.0,9968960.0,9782528.0,9759757.0,10445922.0
1853-12-01,12164656.0,11205950.0,14486320.0,13675370.0,16915750.0,12975399.0,12264336.0,12564990.0,12064424.0,12500023.0,8649080.0,13105669.0,14838828.0,16267489.0,14446091.0,14795307.0,12112374.0,11914606.0,12787056.0,10310514.0,11278184.0,12028240.0,11242563.0,12321976.0,12429028.0
1854-01-01,14466181.0,13600363.0,16200799.0,15842965.0,18928460.0,14554714.0,13595575.0,14162041.0,13648702.0,13703868.0,11640303.0,14408482.0,16477698.0,17943388.0,16742406.0,16647944.0,14315909.0,13459598.0,14881156.0,11563085.0,13557338.0,13453649.0,13081676.0,14067628.0,13713949.0
1854-02-01,15552262.0,14458506.0,17253230.0,17064468.0,20146800.0,15717764.0,14370208.0,14595284.0,14319014.0,14209356.0,12981243.0,15094535.0,17447882.0,18775464.0,17572814.0,17534960.0,15224650.0,14442036.0,15943326.0,12134880.0,14866530.0,14312556.0,13971400.0,14722780.0,14251174.0
1854-03-01,16086973.0,14622035.0,17299480.0,17285120.0,20256596.0,15978386.0,14346746.0,14690271.0,14419238.0,14274596.0,13549303.0,15298090.0,17759832.0,19479128.0,17554936.0,17238954.0,15253842.0,14485790.0,16343530.0,12081193.0,15124300.0,14440242.0,14244893.0,14720508.0,13991628.0
1854-04-01,15718320.0,14429338.0,16083239.0,16804952.0,18900932.0,15193360.0,13906560.0,14037020.0,13823380.0,14067427.0,12928140.0,14740834.0,17000860.0,18612162.0,16553861.0,16192242.0,14541454.0,13881022.0,15123861.0,11741441.0,14764136.0,14149537.0,13569303.0,14332974.0,13206884.0
1854-05-01,13802909.0,12848292.0,14201590.0,14800402.0,15739746.0,13090301.0,12333169.0,12611434.0,12637530.0,12733285.0,11235282.0,12983405.0,14992808.0,16459778.0,14198045.0,14527039.0,12982010.0,11735347.0,12688646.0,10805496.0,12717729.0,13033266.0,12184260.0,12828723.0,11379115.0
1854-06-01,10747336.0,10298728.0,11541350.0,12046848.0,12425724.0,10445580.0,10442453.0,10778790.0,10677037.0,10918949.0,8667754.0,10283916.0,11619164.0,13410262.0,11741370.0,12734280.0,10660319.0,8976520.0,10062514.0,9065477.0,9840672.0,10860816.0,9643462.0,9817486.0,9608776.0
1854-07-01,7910062.0,7964249.0,9081262.0,8313064.5,9474764.0,7925332.0,8222350.5,8615642.0,8435321.0,8645206.0,3212092.8,7649881.0,8810164.0,9870908.0,8828155.0,11103422.0,8007417.0,6615814.0,7606783.0,7279300.0,6891889.0,7814091.0,7223912.0,7172610.0,7236763.5
1854-08-01,6076512.0,6064946.0,7348620.0,5885356.0,7003425.0,6332272.0,6375369.0,6737589.5,6685413.0,6690485.0,187684.61,5980225.5,7462819.0,7800824.5,6664916.0,9972323.0,5664207.0,5305947.0,5841185.5,6091079.5,5138634.0,5854843.0,5870661.5,5344259.5,5643392.0
1854-09-01,6637141.0,5786188.5,7804924.5,5924821.0,7163796.0,6092242.0,6042188.5,6141065.5,6360399.0,6430551.5,162428.92,6829254.0,8066747.0,8648450.0,6073634.5,10123910.0,5620278.0,5709382.5,6138751.5,6462055.0,4994766.0,5649190.0,5653118.5,5217711.5,5400114.5
1854-10-01,8400983.0,7030943.0,10037958.0,8057838.0,9498438.0,7841410.0,8301005.0,8761166.0,8105338.0,7965732.5,593567.7,9180810.0,10202854.0,11255461.0,8656110.0,11491580.0,7973362.5,8131098.0,8069603.5,8043568.0,7062784.0,7481811.5,7188060.0,6593534.0,7683648.0
1854-11-01,10308916.0,8885666.0,11971675.0,11137654.0,12591022.0,10367680.0,10404592.0,10595290.0,10896690.0,10408224.0,3261920.0,11560392.0,13073491.0,13242732.0,12041102.0,12642939.0,10324501.0,10296848.0,9894773.0,9164598.0,9696340.0,9994361.0,9568802.0,9576600.0,9824153.0
1854-12-01,11922543.0,11263280.0,14123030.0,13830423.0,15998506.0,12746293.0,12102502.0,12675068.0,12657917.0,12485672.0,8320898.0,13947000.0,15189909.0,16163732.0,14695958.0,14637066.0,12572152.0,12166322.0,12535959.0,10003922.0,11852696.0,12006520.0,11686324.0,12567028.0,11434524.0
1855-01-01,13961856.0,13759672.0,15691724.0,16032216.0,18595104.0,14516142.0,13414866.0,14208524.0,13990804.0,14121706.0,11979009.0,14831330.0,16610536.0,18327280.0,16288477.0,16449720.0,14474815.0,13986062.0,14647643.0,11184604.0,13115788.0,13783112.0,13314962.0,13761316.0,13099865.0
1855-02-01,15150792.0,14962327.0,16675936.0,17114168.0,19543800.0,15602048.0,13980618.0,14766506.0,14707472.0,14723904.0,13338562.0,15338268.0,17424430.0,19290416.0,17373884.0,17282464.0,15253269.0,14714446.0,15779935.0,11903776.0,14090590.0,14750114.0,14197256.0,14648874.0,13760234.0
1855-03-01,15539560.0,15481292.0,17110266.0,17691064.0,19583900.0,16144672.0,14154807.0,14844789.0,14884797.0,14961598.0,13191662.0,15672630.0,17500584.0,19589234.0,17362410.0,17674188.0,15457871.0,14863629.0,15680058.0,12168204.0,14638244.0,15077282.0,14423961.0,14843578.0,13841554.0
1855-04-01,14930966.0,14923871.0,16339669.0,16666107.0,18212300.0,15282499.0,13790462.0,14650848.0,14601720.0,14619459.0,12796362.0,14668607.0,16520846.0,19110948.0,16491864.0,16655071.0,14711952.0,14135234.0,14633700.0,11734830.0,14449580.0,14740234.0,13408698.0,14455370.0,13466240.0
1855-05-01,12964518.0,13125581.0,14293341.0,14906059.0,15564388.0,13113072.0,12175532.0,13193984.0,13185286.0,12937508.0,11287921.0,13022900.0,14635551.0,16773355.0,14298876.0,14929290.0,12995202.0,11984490.0,12082211.0,10761796.0,12748212.0,13359242.0,12014246.0,12728360.0,11614996.0
1855-06-01,10357931.0,10802254.0,11885466.0,12547910.0,12964240.0,10440155.0,10385418.0,10824096.0,11246617.0,10867855.0,8800674.0,10420526.0,11900568.0,13501259.0,11873914.0,11896662.0,10593172.0,9181047.0,9576214.0,8957874.0,9810854.0,10871259.0,10013749.0,9880384.0,9411207.0
1855-07-01,7243175.5,8314278.0,9170764.0,9651681.0,9634740.0,7591518.0,8445295.0,8384350.0,8838582.0,8514302.0,4459629.0,7785869.0,9339666.0,10297404.0,9145137.0,9026339.0,8160609.5,7512412.0,7380742.0,7072784.0,7271823.0,7716921.0,7438563.5,7281556.0,7463198.0
1855-08-01,5053734.0,6417926.5,6648008.0,7132264.0,7111514.0,5870983.0,6619989.0,6571980.0,6947746.5,6717598.0,1196510.6,5988132.0,7923235.0,8656638.0,6787263.5,7427995.5,5884653.0,6254916.5,5805329.5,5900014.5,5747005.5,5611815.5,5861740.0,5373576.0,5739777.0
1855-09-01,5249912.0,5938808.0,7181580.0,7130421.5,7117296.0,5814123.0,6619509.0,6367477.5,6920539.5,6253752.0,520502.2,7048890.0,9304780.0,9680864.0,6309925.5,8510413.0,5571759.0,6489719.0,6035185.0,6368244.5,5596178.0,5315424.5,5658063.5,5387044.5,5549750.0
1855-10-01,7473629.0,7149869.0,9652817.0,9444682.0,9575880.0,7349840.5,8028503.0,8318151.5,8518815.0,8194991.5,2275556.0,9082716.0,11175448.0,12070205.0,9224052.0,10978031.0,7861390.0,8818050.0,7724620.0,8164908.0,7075120.5,6658062.0,6899696.0,7071911.0,7716711.5
1855-11-01,9918738.0,9343373.0,12047368.0,11874350.0,13562328.0,9864213.0,10498894.0,10336948.0,10587629.0,10584248.0,5740265.0,11118696.0,12981884.0,14479038.0,11931055.0,12438912.0,9962773.0,10386754.0,10002409.0,9252594.0,9309983.0,9646423.0,9229612.0,9756218.0,9826028.0
1855-12-01,11551944.0,11635346.0,14607848.0,13832001.0,16394990.0,12630642.0,12275831.0,12486668.0,12486365.0,12583906.0,9367626.0,12965462.0,15009990.0,16540497.0,14342298.0,14580557.0,12407744.0,12199473.0,13028042.0,10212352.0,11766112.0,11811932.0,11380292.0,12332890.0,11721370.0
1856-01-01,13808696.0,14051368.0,16251209.0,16230734.0,18580050.0,14711236.0,13480312.0,14023170.0,14079598.0,13965572.0,12136276.0,14572924.0,16322552.0,18095758.0,16346023.0,16794096.0,14041796.0,13554853.0,14918394.0,11576622.0,13949177.0,13826236.0,12953972.0,14100355.0,13138939.0
1856-02-01,15132284.0,15219810.0,16954812.0,17378586.0,19489804.0,15424449.0,14282825.0,14607632.0,14639735.0,14405176.0,13306491.0,15202655.0,17298660.0,19024636.0,17055602.0,17857366.0,14958316.0,14404172.0,15925130.0,12252498.0,15039892.0,14534800.0,14025307.0,15036022.0,13868896.0
1856-03-01,15687881.0,15407549.0,17318648.0,17813144.0,19368550.0,16080402.0,14549308.0,14991694.0,14918606.0,14595310.0,13575412.0,15292992.0,17352860.0,19610154.0,17235498.0,17951214.0,15090110.0,14480782.0,16002272.0,12462656.0,15361568.0,14743182.0,14559248.0,14917696.0,13773774.0
1856-04-01,15007110.0,14874802.0,16239934.0,17246968.0,18012770.0,15433534.0,13913236.0,14652897.0,14513710.0,14357419.0,12912590.0,14734584.0,16710383.0,18788482.0,15940547.0,16390822.0,14499136.0,13816852.0,14910626.0,12093290.0,14567740.0,14392607.0,13951481.0,13983747.0,12932724.0
1856-05-01,13195318.0,13041910.0,13941400.0,15199576.0,15249598.0,13587168.0,12590085.0,13067411.0,13012215.0,13134818.0,11388262.0,13270089.0,14862538.0,16695206.0,13955906.0,14204290.0,12700556.0,12303420.0,12392225.0,11058554.0,12687782.0,12812247.0,12200837.0,12307678.0,11496372.0
1856-06-01,10379051.0,10350540.0,10721313.0,12288589.0,12443423.0,10670824.0,10859504.0,10977814.0,10838020.0,11257679.0,9003619.0,10183675.0,12099900.0,13411542.0,11442082.0,12415619.0,10437699.0,9340526.0,9651034.0,9319160.0,10019193.0,10151938.0,9641211.0,9806798.0,9367986.0
1856-07-01,6927069.5,8001438.0,7980568.0,9529630.0,9744578.0,7630482.0,8620962.0,8760886.0,8590962.0,8904116.0,5800270.0,7519594.0,9383626.0,10634553.0,8262412.0,10928203.0,7758533.0,7029779.0,7473933.0,7268324.0,7742822.0,7010417.0,7138115.5,7319737.0,7363122.5
1856-08-01,4625508.0,6138601.0,6082994.0,7306313.0,7532660.0,5969597.0,6626840.0,6836707.0,6736434.5,6848027.5,1549072.5,5825577.0,7462112.0,9102116.0,5716683.5,9301484.0,5476893.0,5082501.5,6251582.0,5942968.0,6118739.5,5156198.5,5702710.5,4907833.5,6045159.5
1856-09-01,4634758.5,5837719.5,6394155.5,7284569.0,7656759.5,6058190.0,6275319.5,6454942.0,6429540.0,6353682.0,681117.1,6814073.0,8659017.0,10338032.0,5119533.0,9482658.0,5659649.0,4931701.5,6434924.0,6226923.0,5848007.0,5113210.0,5654224.0,4567899.0,5913483.0
1856-10-01,6756727.0,7235768.5,8684753.0,9394704.0,10007532.0,7843598.0,7929137.5,8215457.0,8418088.0,8626378.0,3326095.5,9279486.0,10756070.0,12673168.0,8002344.0,11001936.0,7977602.5,7978588.0,8334251.5,8230661.0,7407243.0,6768754.0,7279842.0,6835094.0,7703479.0
1856-11-01,9698705.0,9037530.0,11443556.0,11853479.0,13234690.0,9927342.0,9899722.0,10309662.0,10570885.0,10990998.0,6557652.0,11273833.0,12981852.0,14762223.0,11093687.0,12679469.0,10256134.0,10392504.0,10712486.0,9347484.0,9924900.0,9751513.0,9607403.0,9760024.0,10077166.0
1856-12-01,11688382.0,11295278.0,14323942.0,14087779.0,16236739.0,12209039.0,12176361.0,12453132.0,12500063.0,12935148.0,9654660.0,13423460.0,15054996.0,16957922.0,14077832.0,14212545.0,12308060.0,11845093.0,13095368.0,10434368.0,12007147.0,12163776.0,11442200.0,12350198.0,11928504.0
1857-01-01,13917857.0,14035560.0,15931125.0,16591576.0,18603096.0,14327510.0,13446971.0,14246644.0,13886986.0,14247362.0,12539095.0,14566124.0,16307850.0,18602584.0,16197013.0,16095885.0,13979446.0,13560556.0,15163706.0,11553714.0,13437615.0,13887018.0,13327048.0,13960328.0,13386068.0
1857-02-01,15090750.0,14997470.0,16875960.0,17472304.0,19854412.0,15471356.0,14179346.0,14834634.0,14514045.0,14727296.0,13691098.0,15210808.0,17100812.0,19884668.0,17120656.0,16967780.0,14740226.0,14249536.0,16159117.0,12103736.0,14202794.0,14718508.0,13919918.0,14574448.0,14158253.0
1857-03-01,15289600.0,15385418.0,16934512.0,17482594.0,19851238.0,15714436.0,14359056.0,14934130.0,14688636.0,14883543.0,13659512.0,15419860.0,16876932.0,20165344.0,17331724.0,17253592.0,15053732.0,14482524.0,16565564.0,12248928.0,14338045.0,14841051.0,14336584.0,14927732.0,14224286.0
