time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CIESM,CMCC-CM2-SR5,EC-Earth3,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM
2015-01-01,13184282.0,11617499.0,12265420.0,9586756.0,7792408.0,12291249.0,12741276.0,14460174.0,15617113.0,12710559.0,12891386.0,10731418.0,11980979.0,12430252.0,12117385.0,12928452.0,13295840.0
2015-02-01,14467077.0,12834159.0,13483239.0,12537793.0,10243725.0,13149012.0,13499332.0,15400328.0,16481420.0,13959761.0,14227771.0,11592002.0,13093085.0,13270089.0,12975230.0,13484312.0,14001905.0
2015-03-01,14593692.0,13271113.0,13476624.0,13103792.0,10724294.0,12993256.0,13660845.0,15595632.0,16121916.0,13949518.0,14491023.0,11922065.0,13264660.0,13338178.0,13174066.0,13492160.0,14111729.0
2015-04-01,14407469.0,12933516.0,12597976.0,12611442.0,10004004.0,12458452.0,12866909.0,14433828.0,14944371.0,13223232.0,13737043.0,11539141.0,12891919.0,12666736.0,12636848.0,12607152.0,13312251.0
2015-05-01,13021971.0,11332053.0,11015337.0,11086270.0,8061014.0,10806698.0,11181512.0,12205249.0,13526048.0,11495848.0,11401874.0,10247978.0,11682484.0,11167331.0,10973164.0,11003374.0,11701068.0
2015-06-01,10746998.0,9070792.0,8695468.0,8736726.0,4368639.0,8091092.0,8436884.0,10031269.0,11864470.0,8619494.0,8241070.0,7970285.0,9079911.0,8629366.0,8356088.5,8949540.0,9591568.0
2015-07-01,7283135.0,6587679.0,5989071.5,4741959.0,153081.62,5391723.0,5445227.0,6545597.0,10196601.0,6337861.0,5387668.0,5700079.0,5800557.5,5539910.5,5486434.0,6739603.5,7188937.0
2015-08-01,4370921.5,4544401.0,4304930.5,634524.3,6677.3125,3801163.0,3580525.0,3189327.8,8712637.0,4534807.5,2891375.8,3782879.8,3718001.8,3773555.5,3011498.2,4807585.0,5379590.0
2015-09-01,4406363.5,3857705.0,4347983.5,173599.83,99.62394,4215883.0,3640402.5,2239231.2,8804615.0,4417880.0,2483531.5,3658161.8,3526471.0,3450304.5,2312501.0,4420298.5,5437333.0
2015-10-01,6659711.0,5255074.0,5899687.5,1015081.75,21441.629,6044752.5,5510361.0,5849212.0,10625685.0,6436858.5,4027188.2,5885495.5,5292805.0,5035961.0,3499698.0,7230916.0,7313992.0
2015-11-01,9580338.0,7144779.0,8170418.0,3965159.5,634224.4,8842333.0,8211662.0,9270022.0,12102493.0,9300519.0,5701714.0,8356698.0,8258947.0,7688739.0,5970302.0,9679632.0,10008132.0
2015-12-01,11629595.0,10233729.0,10405098.0,8259867.0,3466263.5,10957750.0,10806370.0,11894969.0,13692434.0,11287005.0,9320160.0,9498275.0,10308451.0,10052217.0,9866985.0,11589011.0,12333858.0
2016-01-01,13347003.0,12151540.0,12456444.0,11355218.0,7897265.0,12472350.0,12425229.0,14146768.0,15293854.0,12732639.0,12588580.0,10746452.0,12131860.0,11805039.0,11793485.0,13003399.0,13750091.0
2016-02-01,14293841.0,13111082.0,13053637.0,12706885.0,10238614.0,13066824.0,13432064.0,15584092.0,15932360.0,13885697.0,14056932.0,11770270.0,12976601.0,12766656.0,12463212.0,13748052.0,14188895.0
2016-03-01,14562599.0,13385571.0,13242946.0,13069772.0,11033432.0,12990984.0,13397661.0,15799326.0,16022495.0,13939307.0,14141077.0,11919924.0,13116428.0,12904274.0,12905142.0,13512129.0,14243026.0
2016-04-01,14090672.0,12874475.0,12514632.0,12620680.0,10146580.0,12619563.0,12649200.0,14654796.0,15468552.0,13049904.0,13318550.0,11486781.0,12830678.0,12320254.0,12519661.0,12538978.0,13633074.0
2016-05-01,12579505.0,11032037.0,10867745.0,11196078.0,8097623.0,11489359.0,10827150.0,12453750.0,13851774.0,11099020.0,10907062.0,10480230.0,11439622.0,11008267.0,11014016.0,11087474.0,11568337.0
2016-06-01,10176571.0,8769946.0,8530316.0,8692022.0,4544333.0,8728180.0,7525031.5,10250062.0,12125556.0,8464350.0,7935527.0,8402690.0,8601236.0,8380992.0,7738343.0,9074584.0,9694732.0
2016-07-01,7127644.0,6138376.0,5487583.0,3756482.0,235425.92,6053271.5,5017751.5,6826246.5,10387044.0,6414630.5,4521330.0,6160923.5,5115965.5,5846713.0,4787590.0,6855706.5,7455175.0
2016-08-01,4617607.0,3701932.8,3359316.5,296032.03,16733.52,4352998.5,3159240.0,3504052.2,8734974.0,4678126.0,1540673.4,4440644.0,3125716.0,3995602.0,2483078.8,4880185.5,5546711.5
2016-09-01,4879679.0,3166489.0,3332374.5,111289.49,647.1149,5742580.5,3546092.2,2619912.5,8628511.0,4363037.5,1680621.5,4111732.0,3169963.0,3639244.0,2007539.9,4592876.0,5067221.0
2016-10-01,7008997.0,4546052.0,5018235.5,566572.0,86917.08,7759754.5,5514459.0,6786571.0,10362987.0,6682022.5,4530268.0,6389933.0,5133877.5,5693219.0,3015457.0,6820892.5,7413813.5
2016-11-01,9422747.0,6754842.0,7771793.0,2838611.0,1234619.9,9559003.0,7742388.5,9964870.0,11795319.0,9397687.0,7375082.5,8631763.0,8218309.5,7882816.0,5047507.5,9491440.0,10215252.0
2016-12-01,11466891.0,9553220.0,10031688.0,7997646.0,5572319.0,11497198.0,10560500.0,12504325.0,13609102.0,11289532.0,10511582.0,9512524.0,10228115.0,10108388.0,9261622.0,11548843.0,12113089.0
2017-01-01,13548052.0,11776756.0,11544324.0,11504532.0,8955125.0,12490107.0,12207110.0,14781046.0,15495130.0,12947894.0,12776676.0,10931936.0,12417201.0,11985715.0,12080888.0,12880379.0,13347276.0
2017-02-01,14296113.0,13111360.0,12489800.0,12977420.0,10849682.0,13314584.0,13044834.0,15791228.0,16325308.0,13723699.0,13656244.0,11733036.0,13391416.0,12861340.0,12886512.0,13796658.0,13915287.0
2017-03-01,14594392.0,13321970.0,12945010.0,13199654.0,10993099.0,13389239.0,13225288.0,15910528.0,16157867.0,13702493.0,13925654.0,11833992.0,13216139.0,13108837.0,13117816.0,13820425.0,13992018.0
2017-04-01,14215225.0,12860199.0,12353424.0,12732844.0,10218659.0,12916939.0,12488142.0,14911843.0,15368746.0,12956368.0,12915736.0,11479408.0,12782717.0,12455817.0,12435316.0,13004783.0,13457363.0
2017-05-01,12714279.0,11195074.0,10372136.0,11259516.0,8340806.0,11504070.0,10805796.0,12735819.0,13917063.0,10991774.0,11049781.0,10353952.0,11356826.0,11114347.0,11216393.0,11454670.0,12010248.0
2017-06-01,10048031.0,8956147.0,8099517.0,8768716.0,5445749.0,8541846.0,7788407.5,10249369.0,11952248.0,8504972.0,8312032.0,8279158.0,8934439.0,8710522.0,8469934.0,9430366.0,9888928.0
2017-07-01,6539807.5,6250760.5,5613454.0,4706982.0,825171.1,6009944.0,5023609.0,7351446.0,10232646.0,6397627.0,4922552.0,6260171.0,5836433.5,5856034.0,5396034.0,7020761.5,7624410.0
2017-08-01,4076285.5,3549562.8,3610751.0,320768.88,52238.82,4751707.5,3147487.0,4450135.0,8759604.0,4325115.0,2179515.0,4623849.0,3674374.0,4195993.0,2673967.5,4959060.0,5592473.0
2017-09-01,4308578.0,2703882.5,3585151.2,117867.03,9721.777,5093129.5,3350156.5,3721808.2,8728182.0,3743667.0,1659604.5,4245115.5,3584884.2,3951496.5,1973419.8,4651590.5,5299002.0
2017-10-01,6492596.0,4047334.8,5311956.0,475486.7,184493.89,6624968.0,5675784.5,6946877.5,10211829.0,6252482.0,3481584.2,6169978.5,5680877.5,5386606.0,3528110.5,7018279.5,7571450.0
2017-11-01,9285810.0,6435527.0,7981938.0,3290105.5,1482932.2,9295851.0,8237326.0,9718460.0,11642740.0,9197819.0,6459336.0,8336255.0,8720428.0,7494167.0,6804290.0,10072574.0,10320772.0
2017-12-01,11079156.0,9131512.0,9600463.0,8103854.5,5653925.0,11660687.0,10566624.0,12326124.0,13301490.0,10925127.0,10530585.0,9452036.0,10501538.0,9669084.0,10146708.0,11663263.0,11981236.0
2018-01-01,13066392.0,11484857.0,11451762.0,11273350.0,9331897.0,12959782.0,12190785.0,14803912.0,15345272.0,12577477.0,12635372.0,10784124.0,12183912.0,11262092.0,12128320.0,12926412.0,13694440.0
2018-02-01,14278804.0,12925627.0,12552812.0,13126134.0,11059772.0,13682221.0,12730346.0,16000228.0,16078698.0,13538612.0,13815299.0,11601197.0,12956626.0,12483463.0,12713087.0,13946786.0,14157153.0
2018-03-01,14540327.0,13354452.0,12794198.0,13455227.0,11177359.0,13463859.0,12750622.0,15880673.0,16123042.0,13827685.0,13869372.0,11652033.0,13052652.0,12866516.0,12904926.0,13878142.0,14188582.0
2018-04-01,13919671.0,12824873.0,12279172.0,13015288.0,10587882.0,12741774.0,12615860.0,15026606.0,14894952.0,13074210.0,12699292.0,11073754.0,12564195.0,12269660.0,12501688.0,13238414.0,13642481.0
2018-05-01,12091442.0,11172396.0,10836803.0,11188276.0,8450056.0,10959114.0,10765036.0,12521461.0,13299680.0,11117880.0,10657284.0,10143283.0,11271311.0,10846980.0,10695618.0,11579583.0,12255881.0
2018-06-01,9377400.0,8769957.0,8322456.0,8290764.0,5573715.0,8411393.0,7875933.5,9579952.0,11788217.0,8405078.0,7596731.5,8077424.0,8144219.0,8195950.5,7958591.0,9348958.0,10052616.0
2018-07-01,5893987.0,5823404.5,5152885.0,3338351.0,569146.94,5960459.5,5183545.5,6564468.5,9985522.0,6165200.0,4727667.0,5656850.0,4282125.0,5603776.0,5391168.0,6903101.0,7783810.0
2018-08-01,3408013.5,2726074.0,3008434.0,164885.66,62780.312,4161737.5,3011385.2,3402948.8,8572652.0,4831430.5,2827005.0,4098784.5,2302294.2,3805447.5,2471577.0,4823395.0,5859687.5
2018-09-01,3662308.5,1649629.1,2884198.2,68649.125,18644.89,4586049.5,3543537.2,2527453.2,8586998.0,4466685.0,2711355.2,3960478.2,2244662.2,3612696.0,1490444.0,4505673.5,5918841.0
2018-10-01,5923388.5,3364872.8,4584327.0,394701.4,114650.62,7186592.5,6177163.0,6069570.5,10107005.0,6263549.5,4356080.0,5798259.0,3834473.0,5525418.0,3552480.2,6900876.0,8069677.0
2018-11-01,8382477.0,5935484.0,7479417.5,2050703.4,1220161.2,9452839.0,8396960.0,9643153.0,11558646.0,8775236.0,6752676.0,8422272.0,7146043.5,7906226.5,6391349.5,9803042.0,10576608.0
2018-12-01,10306464.0,8918936.0,10018092.0,6643042.0,5540868.0,11117738.0,11026474.0,12048045.0,13132688.0,11128714.0,10420691.0,9417052.0,9911382.0,9680257.0,9326934.0,12111987.0,12405056.0
2019-01-01,12393587.0,11303118.0,11840543.0,10668407.0,9319752.0,13033928.0,12239430.0,14707162.0,14959186.0,12468959.0,12708760.0,10689494.0,11869939.0,11624540.0,11907760.0,13410296.0,13396850.0
2019-02-01,13922502.0,12514310.0,12777278.0,12711497.0,10902694.0,13893566.0,12712400.0,15487580.0,15661957.0,13398778.0,13745574.0,11401492.0,12728867.0,12427783.0,12499598.0,13674504.0,13991636.0
2019-03-01,14457625.0,12934723.0,13139980.0,13013552.0,11264205.0,13935178.0,12969756.0,15820789.0,15729808.0,13491370.0,14020263.0,11595360.0,13133598.0,12549945.0,12783006.0,13789850.0,13918039.0
2019-04-01,14126736.0,12409474.0,12340902.0,12548924.0,10415231.0,13307328.0,12344815.0,14945655.0,15050418.0,12876761.0,13027380.0,11265711.0,12770930.0,12346818.0,12322638.0,13006434.0,13550859.0
2019-05-01,12222332.0,10952388.0,10581304.0,10900528.0,8492244.0,11605219.0,10459194.0,12606684.0,13494756.0,11083440.0,11060370.0,10220223.0,11388001.0,11207279.0,10901970.0,11251256.0,12196484.0
2019-06-01,9253898.0,8882763.0,8065288.0,8639682.0,5738623.0,8687994.0,7542937.5,9938315.0,11839878.0,8687694.0,8270087.0,7931880.5,8600378.0,8786264.0,7817947.0,9072904.0,10089134.0
2019-07-01,5771308.0,6185645.5,5383828.5,3132268.8,951032.6,5872301.5,4442902.5,6682786.5,10179979.0,6460828.5,5420767.0,5740161.0,5160969.5,5611807.0,4600312.0,6975155.5,8024225.0
2019-08-01,3088456.0,4076978.2,3564030.5,197711.84,52923.617,4242833.0,2267710.2,3569468.0,8739143.0,4587855.0,3029476.0,3941408.5,2980053.8,3410502.5,1680326.8,4986097.0,6000577.0
2019-09-01,3031374.5,3721563.8,3506876.8,131372.05,9095.8125,4750604.0,3065611.5,2603031.0,8756643.0,4472219.5,2689431.0,3599726.2,2839851.0,2991772.0,808937.94,4164373.5,5763706.0
2019-10-01,5761175.0,4807341.5,5245017.0,393449.84,155308.62,6408095.0,5991430.5,6064696.0,10218125.0,6883888.0,4176253.5,5419005.5,5161949.5,4860603.0,2098193.8,6475335.0,8346615.0
2019-11-01,8385997.0,6311423.5,7637330.0,2176988.5,1716988.6,9207254.0,8346535.0,9313782.0,11482374.0,9165863.0,7032206.0,8282875.0,8421497.0,8139473.5,5448389.5,9615544.0,10562672.0
2019-12-01,10337413.0,9302678.0,10017813.0,7403080.0,6076680.0,11541436.0,10728000.0,11774213.0,13605377.0,10935232.0,10060360.0,9514854.0,10365645.0,10136516.0,9316870.0,11494731.0,12320129.0
2020-01-01,12202957.0,11145603.0,11741861.0,10858928.0,8998291.0,13029191.0,12354087.0,14450417.0,15649507.0,12550727.0,12530516.0,10825066.0,11936663.0,12073765.0,11644665.0,13414494.0,13709212.0
2020-02-01,13459384.0,12460934.0,12860378.0,12521626.0,10433267.0,13882245.0,13042440.0,15366018.0,16301984.0,13455243.0,13984582.0,11272232.0,13309639.0,12902650.0,12731050.0,13937242.0,14318608.0
2020-03-01,14085786.0,12626122.0,12780531.0,12867358.0,10640428.0,13946995.0,13393350.0,15817738.0,16274176.0,13506657.0,13977690.0,11504512.0,13739949.0,13040594.0,13093338.0,13787655.0,14292322.0
2020-04-01,13876971.0,12072080.0,12072030.0,12552196.0,9978359.0,13570538.0,12750510.0,14958002.0,15555026.0,12836628.0,13209917.0,11231946.0,13307918.0,12566462.0,12308388.0,12972854.0,13757848.0
2020-05-01,12496142.0,10631647.0,10350781.0,11198368.0,8226196.5,11623786.0,10916369.0,12323182.0,13941556.0,11024315.0,11233300.0,10175255.0,12081495.0,11223391.0,10990572.0,10941166.0,11924006.0
2020-06-01,9777494.0,8534642.0,8139784.0,8652243.0,5593585.0,9093824.0,8110233.5,9595938.0,11990518.0,8596016.0,8580355.0,8090252.0,9098175.0,8562705.0,7938219.0,8664027.0,10076004.0
2020-07-01,5845919.0,6140478.5,5435758.5,2868621.5,771362.7,6136187.0,5256556.0,6600998.0,10148520.0,6843999.0,5764752.0,5795231.5,5492253.0,5392137.5,5168906.0,6619086.5,8098877.0
2020-08-01,3076214.5,4143774.8,3244281.0,131573.66,44822.258,4008224.0,2848186.2,3216417.8,8626383.0,5221914.0,3001029.5,3906801.2,3237697.0,3479366.8,3200259.8,4752650.0,6306128.0
2020-09-01,3173600.8,3779852.5,3094820.8,63171.81,7201.7705,5048420.5,3612385.0,2261472.2,8520451.0,4793618.0,2692319.0,3679809.5,3139372.2,3051602.5,2555351.2,4049238.2,6132260.5
2020-10-01,6037620.0,5006490.5,4971502.5,298209.22,144207.4,7628039.5,6263382.5,6085082.0,10169433.0,7451590.5,4760853.0,5868918.0,4818375.5,4831500.0,3518853.0,6255777.0,8606618.0
2020-11-01,8879912.0,6419517.5,7706459.0,1562323.2,1314594.6,10203898.0,8671718.0,9666755.0,11921404.0,9543487.0,8041582.5,8395734.0,8203207.0,7688596.0,6054162.5,9567416.0,10772663.0
2020-12-01,10816536.0,8937458.0,9600961.0,6094939.0,5150236.0,12055622.0,10570964.0,11927899.0,13461390.0,11118466.0,11058998.0,9464218.0,10922035.0,9701903.0,9359560.0,11179325.0,12388382.0
2021-01-01,12886994.0,10973854.0,11513269.0,10172536.0,8751609.0,13452218.0,12309448.0,14418818.0,15110069.0,12459331.0,12804390.0,10641483.0,12952083.0,11638372.0,11826567.0,12940456.0,13569283.0
2021-02-01,14206976.0,12498618.0,12700102.0,12582408.0,10414238.0,14159594.0,13466642.0,15438113.0,15880074.0,13167386.0,13860056.0,11338012.0,13658663.0,12337623.0,12596166.0,13850473.0,14128364.0
2021-03-01,14411780.0,12791476.0,13043281.0,12983057.0,10666770.0,13968159.0,13750887.0,15779601.0,15868776.0,13117914.0,14025240.0,11580308.0,13578351.0,12422154.0,12674244.0,13858969.0,13909581.0
2021-04-01,13877707.0,12307432.0,12233592.0,12662426.0,9731518.0,13566186.0,13331187.0,14921780.0,15074404.0,12258418.0,12624518.0,11120196.0,13231944.0,11907963.0,12246380.0,13001025.0,13576616.0
2021-05-01,12176817.0,10740271.0,10669779.0,11184542.0,8073463.0,11892082.0,11491410.0,12500206.0,13460217.0,10688273.0,10631031.0,10109198.0,12126292.0,10478832.0,10663550.0,11180194.0,12149440.0
2021-06-01,9510336.0,8566485.0,8259925.0,8310184.0,4825885.5,9173690.0,8289472.0,9779150.0,12065328.0,8334945.0,8052960.0,7882974.0,9498176.0,8056017.0,7959551.0,9090929.0,10276367.0
2021-07-01,5600073.0,6119299.0,5415794.0,2538815.2,299110.25,6215458.5,4587137.0,6740987.0,10323878.0,6469653.0,4307418.0,5879083.0,5780393.0,5170501.0,5524899.5,6379946.0,8157584.0
2021-08-01,2477845.0,3942989.5,3294663.5,68074.77,16489.14,4032095.0,2043916.8,3755434.8,8669796.0,4742692.5,1517797.0,4314458.5,3554324.8,3460903.0,3110980.0,3884820.5,6582416.0
2021-09-01,2055499.5,3346156.5,3185018.8,46368.32,871.59186,4334425.5,2160215.8,2992162.2,8419150.0,4238403.5,1230527.0,3919084.5,3483664.8,3322035.5,2213974.2,3249633.5,6582462.0
2021-10-01,5273249.5,4498163.0,4855159.0,236995.66,58056.94,7412414.0,4696451.0,5800335.5,10195816.0,6571388.5,2779090.0,5736091.0,5354974.0,5033728.0,4214330.0,6356461.0,8501370.0
2021-11-01,7948296.0,6384377.0,7457746.0,1270569.0,904534.1,9902510.0,7364157.0,8987688.0,11813369.0,9136509.0,4998221.0,8213584.5,8782943.0,7381931.0,6796386.5,9576677.0,10317090.0
2021-12-01,10438478.0,8777052.0,9800240.0,5426908.5,4553345.0,11959309.0,10721199.0,11383183.0,13750352.0,10565945.0,9534894.0,9367496.0,11055624.0,9672294.0,9601713.0,11398124.0,12304990.0
2022-01-01,12479252.0,11118549.0,11806750.0,10294618.0,8527903.0,13479710.0,12564448.0,14289754.0,15160530.0,12133355.0,12384872.0,10482234.0,13047091.0,11526955.0,11897829.0,12834262.0,13629900.0
2022-02-01,14192659.0,12441062.0,12500145.0,12412231.0,10364688.0,13929304.0,13437048.0,15420635.0,15732414.0,12862673.0,13809238.0,10879321.0,14029699.0,12678787.0,12382519.0,13471569.0,14112468.0
2022-03-01,14724068.0,12859385.0,12865121.0,13033000.0,10483348.0,14124246.0,13644259.0,15545406.0,15736987.0,12941908.0,14118089.0,11360466.0,14330086.0,12752436.0,12580378.0,13586912.0,14111338.0
2022-04-01,14260238.0,12390042.0,12242988.0,12606381.0,9893634.0,13405840.0,13218234.0,14456736.0,15160579.0,12399268.0,13094467.0,11214567.0,13808592.0,12121454.0,12032194.0,12905340.0,13252855.0
2022-05-01,12720119.0,10966106.0,10641824.0,10857820.0,8164233.0,11794349.0,11087325.0,12085314.0,13325821.0,10696936.0,11186228.0,10034234.0,12002985.0,10743544.0,10335467.0,11028982.0,11707534.0
2022-06-01,9849348.0,8821824.0,7947430.0,8035427.0,4735785.0,8724624.0,8009590.0,9449387.0,11811805.0,8155293.0,8751404.0,7983032.5,8564524.0,7936397.0,6799763.5,8835306.0,10020679.0
2022-07-01,5975257.0,6459616.5,5105788.0,3393104.2,331629.53,5139336.5,5168599.0,6617604.5,10136109.0,5937426.5,5287546.0,5903389.0,4977310.0,4587249.0,3612098.0,5522249.5,7938835.0
2022-08-01,2898478.8,4408186.0,3316656.5,159758.84,17114.023,2622709.2,3265512.2,3816920.0,8364752.0,3528752.5,1900730.8,4314236.5,2941537.0,2835947.8,1095503.4,3255445.0,6280584.5
2022-09-01,2603044.2,3589551.8,3092619.2,72877.81,1492.9315,2671976.5,3212193.5,2998495.8,8225044.5,3127176.5,1672855.0,4039397.0,2867671.2,2615023.5,492712.53,2989212.2,6434986.0
2022-10-01,5175604.0,4931934.0,4800260.0,307534.72,30437.516,6316425.5,5291732.0,5978301.5,9819745.0,5357083.5,3564762.0,5977916.5,4476255.0,3855627.0,1155322.5,5498551.5,8537236.0
2022-11-01,8669866.0,6540132.0,7162856.0,1840352.6,668297.44,9425079.0,7455048.0,9132180.0,11377055.0,8665053.0,7511164.0,8290733.0,7639724.0,5954150.5,3746232.8,9427265.0,10342342.0
2022-12-01,10909121.0,9116223.0,9555966.0,6600011.0,3538503.8,11343907.0,10238137.0,11833462.0,12909262.0,10658928.0,10796942.0,9389282.0,10341382.0,9180224.0,8327194.5,11230516.0,12091624.0
2023-01-01,12586620.0,11338095.0,10890854.0,10428901.0,7720893.0,13140776.0,12389781.0,14320462.0,14807818.0,12212976.0,12867378.0,10341568.0,12494732.0,11446370.0,11196628.0,13056950.0,13314526.0
2023-02-01,14006272.0,12425561.0,12086458.0,12116041.0,10177392.0,13676640.0,13279140.0,15142158.0,15799622.0,12935388.0,13974922.0,10963949.0,13677085.0,12428901.0,12437828.0,13613150.0,13991814.0
2023-03-01,14288118.0,12970140.0,12733430.0,12923948.0,10766024.0,13756762.0,13428874.0,15320848.0,15959158.0,13078672.0,14261205.0,11236829.0,14096491.0,12772083.0,12705392.0,13469305.0,13650572.0
2023-04-01,14049738.0,12405416.0,11935665.0,12643352.0,9998322.0,13029772.0,12700731.0,14264980.0,15131784.0,12336693.0,13660823.0,11015698.0,13708542.0,12190091.0,11993177.0,12966148.0,13125152.0
2023-05-01,12413052.0,10824310.0,10045084.0,11095230.0,8001489.0,11356510.0,10981526.0,12073090.0,13661680.0,10012651.0,11333803.0,10129446.0,12427478.0,10661406.0,10565579.0,11124056.0,11672996.0
2023-06-01,9649327.0,8735353.0,7760533.0,8425440.0,3832535.8,8229801.0,7746988.0,9546126.0,11887889.0,7721445.5,8479700.0,8433304.0,8949082.0,8040596.0,7589206.5,8796402.0,9727699.0
2023-07-01,5625019.5,6039695.5,5324477.5,2854793.0,188644.38,5108184.5,4511478.0,6796825.5,9928664.0,5714654.0,5020349.0,6194847.0,4915171.0,5049102.0,4793857.0,5844089.5,7701458.0
2023-08-01,2705948.5,3438020.2,3507216.5,64310.73,11906.505,2853294.0,2249104.0,3494809.8,8367573.5,4255984.5,1945154.8,4542040.5,2850427.8,2833200.2,1878888.4,2988531.0,6062906.0
2023-09-01,2636229.5,2860349.5,3275412.5,37468.094,964.31555,2839650.5,2588996.5,2447022.8,8265723.0,3658920.0,1512603.2,4458237.0,2708233.5,2669030.5,884972.6,2303480.0,5936250.0
2023-10-01,5314695.5,4319064.0,4979631.0,190579.25,13484.653,5556200.0,5378919.0,5747338.0,9872578.0,6058090.0,3104999.5,6547658.0,4394791.5,4756705.0,1904833.1,5519750.0,8031285.0
2023-11-01,8605121.0,6037845.0,7140325.0,1527025.5,653275.94,8152050.0,8532291.0,9275044.0,11367800.0,9159133.0,6392737.5,8220219.0,7334349.0,7727091.0,5558095.0,8872021.0,10064280.0
2023-12-01,10948525.0,8831485.0,9538362.0,5877474.0,3344379.0,10889726.0,10598498.0,11631984.0,13342582.0,10770573.0,10631218.0,9296891.0,10363180.0,9651532.0,8494296.0,10872866.0,11665854.0
2024-01-01,12921828.0,10904303.0,11239423.0,10359098.0,8103822.0,12752067.0,12468132.0,13603576.0,15159011.0,12177792.0,12907116.0,10594094.0,12681523.0,11640610.0,11064320.0,13384380.0,13162932.0
2024-02-01,14039451.0,12307121.0,12357471.0,12557567.0,10393985.0,13470162.0,13082989.0,14685210.0,16064294.0,13279483.0,14218850.0,11039264.0,13680865.0,12701664.0,12120104.0,14028690.0,13897042.0
2024-03-01,14780735.0,12783416.0,12642134.0,13095226.0,10782052.0,13277050.0,13270466.0,15165499.0,15997992.0,13460137.0,14331470.0,11205159.0,13809963.0,12811744.0,12623227.0,13845979.0,13772860.0
2024-04-01,14345948.0,12207371.0,12010457.0,12463730.0,10102343.0,13035734.0,12798902.0,14262150.0,15228034.0,12874074.0,13504632.0,10995444.0,13365879.0,12092621.0,12101816.0,13039331.0,12992910.0
2024-05-01,12660412.0,10641294.0,10390804.0,10702032.0,8247725.0,11194300.0,11337752.0,11851139.0,13497322.0,10733185.0,11078086.0,10008858.0,11876885.0,10679713.0,10275146.0,11298284.0,11538039.0
2024-06-01,10267219.0,8373531.0,7939299.0,7799281.0,5641738.0,8076296.0,8560556.0,8843574.0,11603600.0,8273330.5,7980534.5,7850566.0,8526917.0,8059463.0,7070812.0,8784234.0,9767331.0
2024-07-01,6158229.0,5961134.0,5044090.5,1870675.8,615413.7,5086676.0,5713852.0,5424085.5,9865985.0,6255810.5,4874142.0,5652372.0,4977700.5,5274376.0,4286800.0,6305596.5,7300252.5
2024-08-01,2439661.0,3876196.0,2928298.0,50978.1,22566.43,2764484.2,3819316.8,2446721.0,8222293.0,4608660.5,1978237.5,3937870.0,2809737.5,3284101.0,2151736.5,3716997.0,5595494.5
2024-09-01,2157658.8,3303271.8,2830449.5,14912.009,1147.3313,3180963.0,4349043.5,1763903.4,7978475.5,4227792.0,1725871.9,3713735.0,2533648.2,3105689.5,1303276.2,2618990.0,5259493.0
2024-10-01,4944960.0,4591982.5,4740459.0,179148.03,24674.078,5992343.5,6275865.0,4380206.5,9860205.0,6510987.5,3674631.2,5567738.0,4724317.0,5158733.0,2505286.0,5815648.0,7471941.0
2024-11-01,8859416.0,6415547.0,7737888.0,1205734.1,896946.25,8682728.0,8707921.0,7650467.5,11455190.0,9075140.0,6586398.5,8067618.0,8210035.5,7755768.0,5238393.0,9115104.0,10076622.0
2024-12-01,11453742.0,9266206.0,9575325.0,5212866.5,4977508.0,11287543.0,10607392.0,10830579.0,13207158.0,10863154.0,10935563.0,9224370.0,10713551.0,9991161.0,8977788.0,11106258.0,12207225.0
2025-01-01,13089997.0,11143037.0,11180647.0,9356265.0,8690494.0,12905478.0,12246748.0,13292380.0,15284956.0,12415476.0,13314031.0,10089070.0,12829572.0,11626142.0,11829912.0,12920541.0,13688150.0
2025-02-01,14273550.0,12513911.0,12610818.0,12234998.0,10477114.0,13460589.0,13061014.0,14653044.0,15847666.0,13223198.0,14694244.0,10968406.0,14091924.0,12582707.0,12800571.0,13844903.0,14153992.0
2025-03-01,14785558.0,12798854.0,13010434.0,13012562.0,10547513.0,13436009.0,13270755.0,14999346.0,15612238.0,13300937.0,14637578.0,11338850.0,14436121.0,12961464.0,12846712.0,13797150.0,14282004.0
2025-04-01,14278781.0,12325392.0,12318028.0,12495229.0,9781803.0,12544284.0,12937856.0,14325792.0,14533598.0,12588879.0,13655333.0,10921311.0,13767930.0,12165546.0,12452432.0,13171200.0,13518765.0
2025-05-01,12499688.0,10870544.0,10324638.0,10934688.0,7998012.5,11027213.0,11180414.0,12098810.0,13024360.0,10651821.0,11611570.0,9826574.0,12615800.0,10209468.0,10668593.0,11300506.0,11907719.0
2025-06-01,9921514.0,8830336.0,7966961.0,7966900.5,5477472.0,8336187.0,8194984.5,9512259.0,11677814.0,8280642.0,9142756.0,7578731.0,9504744.0,7788292.5,7627155.0,9206350.0,9768107.0
2025-07-01,5829394.0,6389402.0,5424928.0,2783812.8,582030.6,4591204.5,4986045.5,6287921.5,9951842.0,6179610.5,5452723.0,5073491.5,5722257.5,5212102.5,4639983.5,6482402.0,7559376.0
