time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM-FV2,CIESM,CMCC-CM2-HR4,CMCC-CM2-SR5,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,SAM0-UNICON
1850-01-01,14308180.0,13390206.0,14487656.0,13509826.0,13721056.0,14181558.0,11670914.0,12871692.0,12071552.0,18107524.0,18364840.0,16666200.0,17099666.0,15325478.0,11340508.0,13066468.0,13719474.0,14398823.0,13804456.0,14029387.0,14099590.0,14752154.0
1850-02-01,15219564.0,14648250.0,15624128.0,14296585.0,14169092.0,14683432.0,13141052.0,13462230.0,12962236.0,19181528.0,18942268.0,17452740.0,18339514.0,16732326.0,11804319.0,13794390.0,13982569.0,15373476.0,14883036.0,14407098.0,14428174.0,15443718.0
1850-03-01,15770274.0,15063934.0,15795635.0,14682684.0,14575154.0,14613186.0,13186016.0,13497664.0,12992288.0,19811950.0,19052570.0,17566340.0,18482912.0,16612976.0,12018004.0,14039296.0,14422840.0,15646894.0,15115587.0,14686786.0,14314548.0,15685420.0
1850-04-01,15158418.0,14462346.0,15030035.0,14195284.0,14241800.0,14476560.0,12889260.0,12668196.0,12192922.0,18880524.0,17790288.0,16461548.0,17310396.0,15600220.0,11775306.0,13370305.0,13818382.0,14574862.0,14215508.0,14245536.0,13895150.0,14841992.0
1850-05-01,13450775.0,12848966.0,13342696.0,12629368.0,12793143.0,13047240.0,11213892.0,10800211.0,10304559.0,16729766.0,15763075.0,14262896.0,14894934.0,12965281.0,10656795.0,12055994.0,12376025.0,12421906.0,12428150.0,12774972.0,12263137.0,13200797.0
1850-06-01,10806334.0,10029809.0,10611824.0,10698050.0,10773416.0,10922484.0,8572804.0,9042155.0,8177917.0,13265945.0,12759117.0,11824609.0,12553996.0,10518932.0,8865968.0,9877509.0,9916018.0,9946955.0,9407958.0,11110656.0,10199753.0,11362703.0
1850-07-01,7695220.0,7482166.0,7468196.0,7981815.0,8413458.0,8799447.0,3377535.5,7273680.0,3907933.2,10156133.0,9819210.0,8568055.0,9601827.0,8613541.0,7129466.0,7102039.0,6751370.5,7244925.0,6674855.5,9193268.0,7969393.0,9233362.0
1850-08-01,5426644.0,5721486.0,5544075.0,5920308.0,6807794.5,7281705.0,336562.06,6014590.0,461196.53,8888368.0,8514964.0,6423029.5,7803526.0,6588331.5,6047961.0,5484254.5,5061686.0,5618162.0,4982656.0,7888246.0,6450364.5,7519703.0
1850-09-01,5505293.0,5302364.0,5783884.5,5494153.0,6515523.5,6992307.5,266116.75,6227179.0,348004.56,10325532.0,9325305.0,6210903.0,8950099.0,6654746.0,6327926.0,5371066.5,4957618.0,5396017.0,4851449.5,8000584.0,6523863.0,7567708.0
1850-10-01,7643600.0,6523621.5,7598337.0,7194975.0,8604970.0,8420888.0,1073122.0,8533985.0,1805305.0,11971483.0,11233136.0,8906379.0,11245047.0,8692039.0,7987951.5,6807680.5,6663287.0,7082132.0,6570463.5,9509264.0,8767948.0,9722451.0
1850-11-01,10269678.0,8689612.0,10192186.0,9944399.0,10511920.0,10802977.0,3661965.5,10113146.0,6898244.0,14083882.0,13614179.0,11239605.0,12694604.0,10929204.0,8808839.0,9471442.0,9615135.0,9807016.0,9106082.0,11523684.0,10253238.0,11785230.0
1850-12-01,12189183.0,11161500.0,12439860.0,12146545.0,12683438.0,12533403.0,8705155.0,11561515.0,9860738.0,16549684.0,15935259.0,14178775.0,14969314.0,13526558.0,9817170.0,11482482.0,11881954.0,11285758.0,12110630.0,13546961.0,12415656.0,13978822.0
1851-01-01,14069016.0,13405963.0,14504888.0,13604916.0,14086108.0,14084630.0,12354610.0,12714578.0,12040788.0,18488588.0,17804830.0,16223074.0,17316644.0,15274018.0,11249547.0,13124608.0,13656680.0,13388462.0,13962694.0,14552920.0,13923390.0,14859095.0
1851-02-01,15170078.0,14685452.0,15403353.0,14098306.0,14806843.0,14802560.0,13619952.0,13340506.0,12893934.0,19574032.0,18815138.0,17222962.0,18284880.0,16415857.0,11584990.0,14333670.0,14533577.0,14785291.0,14771661.0,15053946.0,14681677.0,15797442.0
1851-03-01,15698115.0,15228573.0,15999804.0,14345794.0,14977986.0,15011860.0,13579810.0,13181274.0,12947450.0,19804530.0,19045862.0,17411740.0,18413824.0,15828205.0,11742223.0,15098725.0,14553669.0,15451752.0,14956125.0,15057240.0,14591250.0,15585752.0
1851-04-01,15468758.0,14561760.0,15320230.0,13962880.0,14622186.0,14596123.0,13201042.0,12132404.0,11991687.0,18598620.0,18341766.0,16418586.0,17019786.0,15006312.0,11566010.0,14538370.0,13866241.0,15033991.0,14487016.0,14044676.0,13888316.0,15039124.0
1851-05-01,13893059.0,12841453.0,13259618.0,12490168.0,13097644.0,13211903.0,11598082.0,10310660.0,9991574.0,16233332.0,16013126.0,14161578.0,14947929.0,12742814.0,10673735.0,12602844.0,12652781.0,13423374.0,12921023.0,12642443.0,12137973.0,13672910.0
1851-06-01,11020080.0,10183676.0,10711946.0,10414287.0,10720447.0,11080342.0,9136430.0,8851125.0,7732883.0,12939966.0,12921712.0,11664561.0,12702317.0,9878558.0,8886881.0,9987294.0,10420008.0,10780055.0,9556523.0,10822503.0,10060600.0,11608607.0
1851-07-01,7980573.0,7595232.0,7565147.0,7720048.5,8741672.0,8597809.0,4809135.0,7229530.0,2949350.5,9872932.0,10228830.0,8952529.0,9971076.0,7424779.0,7233027.0,7365682.0,7230872.0,7678907.0,6690712.5,8752479.0,7998113.0,9287652.0
1851-08-01,5335799.0,5507784.0,5745597.0,5135194.0,7150292.0,6559183.0,571274.0,5829571.0,276309.8,7952017.0,8452892.0,6685586.5,8133765.0,5745263.5,6178634.0,5747840.0,5293148.5,6198288.5,5029203.0,7523952.0,6346076.0,7475677.0
1851-09-01,5409800.0,5152730.0,6310744.0,4505901.0,6844114.5,6387828.0,399158.06,5981098.0,270750.5,8459827.0,9817431.0,6246968.5,8965279.0,5650011.0,6585106.5,5534392.0,5015591.5,6046411.0,4825550.0,7664075.5,6051757.0,7588264.5
1851-10-01,7949817.0,6666741.0,8326889.0,7273486.0,8271377.0,8418654.0,2108553.8,7658149.0,1446924.6,10989216.0,11841122.0,9014636.0,11313003.0,7505099.5,8208905.0,7304736.0,6494923.0,7528464.5,6339267.0,9198137.0,8193961.5,9340600.0
1851-11-01,10561389.0,8484604.0,10036659.0,9840337.0,10347607.0,10705238.0,6311018.5,9884431.0,6303170.0,14136567.0,13862348.0,11782514.0,12883944.0,10232096.0,9229594.0,9436229.0,9730194.0,9593775.0,9274332.0,10741416.0,10341748.0,11504126.0
1851-12-01,12448470.0,11303970.0,12366104.0,11801464.0,12492255.0,12499814.0,10358385.0,11432374.0,9488864.0,16763754.0,16393696.0,14721535.0,14709404.0,12715941.0,10040434.0,11466984.0,12084852.0,11857712.0,12067799.0,13035758.0,12337733.0,13991446.0
1852-01-01,14979160.0,13447732.0,14529862.0,13205145.0,14316412.0,14091863.0,12391546.0,12248535.0,11570380.0,18480700.0,17784184.0,16498644.0,16578228.0,14440714.0,11372242.0,13255112.0,13525119.0,13814714.0,14023706.0,13902924.0,13830475.0,15411367.0
1852-02-01,16213397.0,14975729.0,15754377.0,13881922.0,15014662.0,14717878.0,13361246.0,12904819.0,12265480.0,19414580.0,18839256.0,17366882.0,17410384.0,15926380.0,12041606.0,14330944.0,14314764.0,15325276.0,14843622.0,14467264.0,14225738.0,16163077.0
1852-03-01,16563888.0,15124508.0,15975746.0,14249500.0,15069815.0,14972609.0,13592598.0,12669512.0,12400864.0,19170532.0,18923072.0,17312508.0,17612668.0,15947628.0,12230173.0,14405248.0,14601909.0,15994961.0,15072466.0,14333616.0,14129103.0,15963412.0
1852-04-01,16188518.0,14510894.0,15224801.0,13868134.0,14783385.0,14519379.0,13153794.0,11699228.0,11586140.0,18115820.0,18190000.0,16101553.0,16472765.0,15036648.0,11955534.0,13623396.0,14191344.0,14998659.0,14553442.0,13876571.0,13109072.0,14953384.0
1852-05-01,14222479.0,12984208.0,13132696.0,12469754.0,13365214.0,12831934.0,11583225.0,10187670.0,9541487.0,15666789.0,15750878.0,13917516.0,14835519.0,12427080.0,11018128.0,11826756.0,12823849.0,13360656.0,12795178.0,12551176.0,11768114.0,13247363.0
1852-06-01,11055546.0,10537285.0,9909812.0,10206274.0,10728544.0,10857684.0,9232125.0,8668171.0,7384408.0,12908972.0,12677766.0,11311900.0,13053850.0,9911804.0,9404908.0,9647150.0,9889740.0,10581576.0,9611833.0,10580356.0,9968059.0,11163905.0
1852-07-01,7657971.0,8036697.0,7370985.0,7750191.5,8697311.0,8787475.0,3781431.5,6990354.0,3156925.8,10038442.0,10287824.0,8356522.0,11236459.0,7650876.0,7257071.0,7172951.0,6600122.5,7673931.0,6670683.0,8979146.0,7848627.0,9246230.0
1852-08-01,5605608.0,6075750.5,5842210.0,5503989.0,6918881.0,7160636.0,56889.164,5789630.0,188535.84,8413744.0,8942340.0,6143260.5,9921298.0,6048198.5,6094828.0,5891056.0,4968097.0,6309815.5,4492856.0,7919592.0,6075509.0,7555988.5
1852-09-01,6006792.0,5738069.5,5988342.0,5106981.0,6658857.0,7109636.0,46839.727,5946956.0,166523.25,9181946.0,10392920.0,5720593.5,10193626.0,6697089.0,6585698.0,5661989.0,4945770.0,6210118.0,4334921.0,8499298.0,6002858.0,7686621.0
1852-10-01,8148874.0,7147905.0,7386437.0,7316480.0,8294408.0,8887682.0,393418.5,7324527.0,938775.44,11279000.0,11796541.0,8227203.0,11603050.0,8147196.5,8149521.0,7016376.5,6736934.0,7678784.0,5715140.0,10087408.0,8440132.0,9146636.0
1852-11-01,10132269.0,9042764.0,9658232.0,9507663.0,10539261.0,10811198.0,3638164.2,9123199.0,5505597.0,13640554.0,13291701.0,11383490.0,12812742.0,9944830.0,9344132.0,9487326.0,9967058.0,9815268.0,8861826.0,11711330.0,9981311.0,10987734.0
1852-12-01,12378224.0,11446215.0,12092932.0,11577462.0,12535840.0,12775384.0,9218284.0,10934072.0,9537993.0,16316205.0,15722477.0,14043903.0,14817629.0,12459338.0,10753580.0,11625873.0,12113530.0,12230569.0,12490754.0,13349784.0,11837922.0,13591339.0
1853-01-01,14613064.0,13990727.0,14296548.0,13294834.0,14074371.0,14068720.0,12683763.0,12169710.0,11471696.0,18076146.0,17066908.0,16069338.0,16598657.0,13979366.0,11629806.0,13156339.0,13951464.0,13415447.0,13794700.0,14342414.0,13221978.0,15129596.0
1853-02-01,16098298.0,15081636.0,15344923.0,13923588.0,14347427.0,14514566.0,14270052.0,12807860.0,12348904.0,18864076.0,18489106.0,17097112.0,17556292.0,15358626.0,12236982.0,14036248.0,14907145.0,14646750.0,14663333.0,14995904.0,13955094.0,16086856.0
1853-03-01,16493840.0,15327216.0,15665738.0,13938138.0,14679316.0,14511117.0,14186056.0,12899764.0,12409272.0,19084568.0,18664372.0,17399360.0,17434076.0,15439604.0,12287448.0,14436546.0,15259959.0,15247668.0,14911265.0,14977384.0,13972642.0,16005314.0
1853-04-01,16013494.0,14886956.0,15147184.0,13567480.0,14469460.0,14198370.0,13561493.0,12172054.0,11623781.0,18170856.0,17910428.0,16213426.0,16447376.0,14632820.0,12026594.0,13775474.0,14643398.0,14717244.0,13827747.0,14014568.0,13174712.0,15111207.0
1853-05-01,14070168.0,13174702.0,13020630.0,12196092.0,12903894.0,12558525.0,12031484.0,10458838.0,9702033.0,15744138.0,15952516.0,13790282.0,14772808.0,12153364.0,11142930.0,12236076.0,13187662.0,12652563.0,12039777.0,12444175.0,11361382.0,13441161.0
1853-06-01,11022893.0,10432052.0,10147612.0,10185444.0,10897839.0,10593403.0,9241574.0,8820258.0,7340683.0,12772263.0,12469842.0,11383634.0,12819320.0,9606844.0,9457002.0,9999279.0,10211916.0,9876393.0,9279593.0,10634488.0,9569153.0,10865640.0
1853-07-01,7748729.0,7794283.5,7841392.0,7880498.5,8572196.0,8567901.0,5008372.5,7013168.0,2937902.0,10240495.0,9738177.0,8754669.0,9961355.0,6927439.0,7269654.0,6917979.5,6686399.0,7519394.0,6808480.0,9057343.0,7359632.0,9100409.0
1853-08-01,5356529.0,6005713.0,6503464.5,5536959.5,6728581.0,6837941.0,1037600.94,5836603.5,591717.5,8748411.0,8358475.0,6421505.5,8174323.5,5300601.5,6225482.0,5117682.0,4642265.5,5922872.0,4599016.0,7867997.0,5518598.0,7664302.0
1853-09-01,5366205.0,5399238.0,6483117.0,4877052.5,6415907.0,6472309.0,592946.75,6180503.0,343575.16,9799513.0,9574402.0,6122784.5,9083971.0,5800546.0,6372788.0,4730830.0,4557037.5,5831718.0,4647079.0,8566578.0,5316597.0,7725688.5
1853-10-01,7136379.0,6590391.5,8036760.0,7477823.0,8268814.0,8442747.0,2436900.0,7870419.0,1591995.2,12395622.0,10931796.0,9193319.0,11178320.0,7592968.0,8119785.0,6497557.5,6386206.5,7187800.0,6583519.5,9883345.0,7889741.0,9481256.0
1853-11-01,9741297.0,8842359.0,10112957.0,10070847.0,10582337.0,10359760.0,6023861.0,9628516.0,4753076.0,14552011.0,12737325.0,11779176.0,12817225.0,9902621.0,9188670.0,9246948.0,9317056.0,9469335.0,9483740.0,11565096.0,10080305.0,11330914.0
1853-12-01,12078324.0,11211038.0,11896815.0,12058534.0,12559270.0,12215262.0,10043953.0,11343456.0,8628070.0,16058071.0,15190574.0,14202808.0,15026956.0,11857173.0,10411894.0,11414136.0,11886174.0,11728148.0,12093438.0,13312633.0,11938586.0,13518173.0
1854-01-01,14545907.0,13685298.0,13900529.0,13392820.0,14012917.0,13755592.0,12637734.0,12203564.0,11285954.0,17415882.0,16740737.0,16549554.0,17047776.0,13648794.0,11332596.0,13093656.0,14083289.0,13278074.0,13790568.0,14305225.0,13332812.0,15045414.0
1854-02-01,16041691.0,14808526.0,15071762.0,14045732.0,14677828.0,14591393.0,13532160.0,12570764.0,12061263.0,18185006.0,17929816.0,17748010.0,17888148.0,15004199.0,11928766.0,13714511.0,14963542.0,14486200.0,14404619.0,15075390.0,14062694.0,16075316.0
1854-03-01,16073846.0,15192027.0,15506898.0,14060744.0,14741225.0,14880106.0,13852140.0,12582528.0,12169506.0,18125978.0,18476120.0,17844798.0,18114132.0,14894334.0,12122829.0,14103238.0,15178994.0,15012471.0,14934093.0,15030222.0,13946306.0,16226262.0
1854-04-01,15716475.0,14579776.0,14920374.0,13648016.0,14301450.0,14465920.0,13252422.0,11844218.0,11497271.0,17385396.0,17815346.0,16768383.0,17043228.0,13859754.0,11782446.0,13908072.0,14582815.0,14213904.0,14084348.0,14116848.0,13453904.0,15417166.0
1854-05-01,14109466.0,13060568.0,12988921.0,11996148.0,12852939.0,13272772.0,11814889.0,10496758.0,9562808.0,15825556.0,15987406.0,14379336.0,14858257.0,12099119.0,10951640.0,12674260.0,12871353.0,12528233.0,12440000.0,12660888.0,11754670.0,13679538.0
1854-06-01,11175638.0,10354716.0,10523402.0,9868872.0,10764188.0,11405956.0,9210049.0,8774613.0,7092205.5,12879414.0,12642620.0,11471322.0,12649964.0,9592601.0,9289050.0,10279024.0,9406152.0,10155211.0,9813202.0,10914558.0,9882948.0,11186041.0
1854-07-01,7676260.0,7622566.0,7834257.0,7414701.0,8551318.0,9147068.0,4910705.5,7028328.0,2488747.5,9623890.0,9906148.0,8549546.0,9873777.0,7021041.0,7103965.0,7393601.0,5994772.5,7331171.0,7412371.5,9444038.0,7557751.0,8979552.0
1854-08-01,4895355.0,5651519.5,6222166.0,5175342.0,6961133.5,7263324.0,769985.4,5836298.0,142886.38,8018565.0,8618817.0,6240269.0,8005997.0,5238985.5,5803048.0,5841353.5,3960501.5,5777604.0,5336810.0,8369584.0,5643602.5,7434051.0
1854-09-01,4975422.5,5314134.0,6265322.0,4705034.5,6667261.0,6829716.5,493976.5,6066060.0,141250.03,9361060.0,9499924.0,5820232.0,9169033.0,5502244.0,5881349.0,5790741.5,3825797.0,5534032.5,5068318.5,8822612.0,5564225.0,7686883.0
1854-10-01,7016376.0,7405469.0,7898276.0,6502135.5,8461596.0,8567967.0,2006289.0,8187638.5,1249265.2,11241982.0,11346842.0,8708650.0,11298907.0,7592860.0,8045197.5,7623571.5,5864058.0,6609983.0,7624049.0,10067978.0,7926461.0,9147723.0
1854-11-01,10097355.0,9135023.0,10236032.0,9553356.0,10882090.0,10538647.0,5964122.0,10001325.0,5950891.0,13611622.0,13166870.0,11560404.0,12608050.0,9763301.0,9234411.0,9972560.0,9479279.0,9644768.0,10097510.0,11423134.0,10240392.0,11186184.0
1854-12-01,12392454.0,11061528.0,12463671.0,11627573.0,13200930.0,12586046.0,10299500.0,11445936.0,9369562.0,16300708.0,15720323.0,14175486.0,14930707.0,12087056.0,10125086.0,12011764.0,11953908.0,11850300.0,12061234.0,12826890.0,12491907.0,13246500.0
1855-01-01,14452803.0,13715551.0,14416946.0,13011590.0,14225488.0,13696838.0,12791198.0,12569242.0,11168118.0,17961252.0,17125888.0,16541946.0,16897128.0,13909827.0,11558776.0,13587019.0,13721438.0,13310970.0,13906592.0,13836712.0,13579996.0,14798824.0
1855-02-01,15912104.0,14920777.0,15333462.0,13810320.0,14694685.0,14189520.0,13827246.0,13113452.0,11936865.0,18730308.0,17990596.0,17634900.0,17922008.0,15250650.0,12125048.0,14562586.0,14468394.0,13951873.0,14800642.0,14397524.0,14056354.0,15638167.0
1855-03-01,16318058.0,15033065.0,15204634.0,14086536.0,14708802.0,14301945.0,13761576.0,12884324.0,12082238.0,18950606.0,18223160.0,17588678.0,17878708.0,15707458.0,12284843.0,15155694.0,14398826.0,14279974.0,14937616.0,14672700.0,14009570.0,16058737.0
1855-04-01,16022502.0,14403126.0,14463053.0,13782772.0,14411670.0,13953093.0,13388512.0,12179580.0,11558704.0,18341508.0,17736144.0,16619872.0,17068688.0,14321204.0,11903959.0,14302996.0,13736397.0,13728200.0,14341170.0,13944122.0,13171924.0,15177150.0
1855-05-01,14242855.0,12497702.0,12432609.0,12027543.0,12925614.0,12583617.0,11903384.0,10630438.0,9794420.0,16308934.0,15429034.0,14600519.0,15090732.0,12076264.0,10855392.0,12673976.0,12328578.0,12445567.0,12745516.0,12514122.0,11581746.0,13269750.0
1855-06-01,11271588.0,9810256.0,10261654.0,9972256.0,10976025.0,10689545.0,9395509.0,9051965.0,7664495.0,13143479.0,12391394.0,11877860.0,13135420.0,9524969.0,9059112.0,10510365.0,10086284.0,9955987.0,9857059.0,10802441.0,9851228.0,11120083.0
1855-07-01,8103397.5,7504742.0,8189532.0,7346735.5,8712253.0,8738302.0,5374437.5,7427899.0,3504326.0,10225763.0,9644083.0,9195978.0,11499775.0,7446537.5,7038740.5,7993125.5,6839398.5,7034140.0,6680928.5,8902957.0,7693063.0,9294120.0
1855-08-01,5547417.5,5735257.5,6828657.0,5034399.5,6722169.5,7036760.0,1924743.1,6101694.0,264260.25,8783909.0,8074782.5,7146969.0,9905126.0,5955598.5,5741376.5,6440029.5,4963401.0,5510903.0,4735723.0,7981397.0,5703989.0,7660182.0
1855-09-01,5404781.0,5155996.0,7045096.5,4696495.0,6452978.0,6666527.0,1369953.6,6310954.0,206631.69,9330042.0,8930035.0,6601698.0,10107103.0,6348801.0,5642273.0,6204571.5,5021524.0,5308930.5,4798199.0,8519121.0,5397353.5,7312890.0
1855-10-01,7647361.0,6281314.5,8597516.0,7587536.0,9005350.0,8282768.5,3723085.0,7778209.5,1511254.9,11555494.0,10805780.0,9276701.0,11270144.0,7859337.0,7534300.0,7732951.0,7029823.0,6880902.0,6624703.0,10090616.0,7941808.0,9240724.0
1855-11-01,10343814.0,8124344.5,10657487.0,9858132.0,10811113.0,10691049.0,6688702.0,9846199.0,6360345.0,13915068.0,12971585.0,11239416.0,13218690.0,10280631.0,9096070.0,10061544.0,9571810.0,9257376.0,9460445.0,11778813.0,10269576.0,11066575.0
1855-12-01,12394603.0,10463624.0,12475210.0,11670049.0,12680805.0,12357350.0,10396167.0,11290518.0,9597034.0,16647354.0,15370795.0,14701083.0,15854440.0,12684252.0,10019377.0,12103986.0,11932871.0,11833185.0,12276526.0,13186574.0,12223458.0,13306584.0
1856-01-01,14566096.0,12922990.0,14047672.0,13095508.0,14221275.0,13740389.0,12558388.0,12692033.0,11485925.0,18090648.0,17128400.0,16398085.0,17498534.0,14181624.0,11511858.0,13561649.0,13814056.0,13537472.0,13949260.0,14292456.0,13595120.0,15151010.0
1856-02-01,15735528.0,14165665.0,15365230.0,13842010.0,14801422.0,14259196.0,13365804.0,13113084.0,12150029.0,18855396.0,18055740.0,17150958.0,18385340.0,15012854.0,12140941.0,14568578.0,14813262.0,14429820.0,14667843.0,14549091.0,14082698.0,16298168.0
1856-03-01,16089519.0,14568398.0,15576610.0,14165200.0,15047606.0,14338456.0,13214660.0,13042698.0,12077868.0,18932736.0,18169580.0,17373732.0,18321712.0,15503996.0,12164551.0,14870076.0,15086156.0,14651978.0,14803067.0,14374180.0,14040711.0,16462745.0
1856-04-01,15453780.0,14036200.0,14905618.0,13709222.0,14992525.0,13689597.0,12829399.0,12276936.0,11252303.0,18111242.0,16872804.0,16325903.0,17604854.0,14510424.0,11914017.0,14136184.0,14545442.0,13920819.0,14287738.0,13833742.0,13429750.0,15765509.0
1856-05-01,13856716.0,12476120.0,13317924.0,12156087.0,13271930.0,12421599.0,11046669.0,10817740.0,9602082.0,16128890.0,15157175.0,14282452.0,15668200.0,11906248.0,10870623.0,12336046.0,13126719.0,12202598.0,12809995.0,12411596.0,11743819.0,14095274.0
1856-06-01,11263419.0,9848757.0,10641291.0,10252367.0,10888509.0,10632214.0,8557203.0,9174476.0,7449588.0,13159268.0,12110592.0,12190883.0,13121233.0,9069498.0,9119355.0,10108758.0,10227878.0,9891965.0,9746488.0,10588403.0,9813446.0,11638730.0
1856-07-01,7941066.0,7247594.0,7631863.0,7608050.0,8645472.0,8371411.0,4648938.5,7428732.0,3225455.2,10546470.0,9491185.0,9472585.0,9887845.0,7128123.0,6991110.5,8058082.5,6930080.0,6920155.5,7055766.5,8963509.0,7483298.5,9389632.0
1856-08-01,5431789.0,5587023.0,5699306.0,5227943.5,6581250.5,6487188.5,979482.25,6328694.0,153569.69,8793458.0,8271390.0,7120648.0,7882105.0,5631652.0,5644137.5,6771539.5,5177168.5,5583973.0,5340012.0,7985988.5,5726038.5,7501159.5
1856-09-01,5393071.0,5445834.0,6092041.0,4868898.0,5986634.5,6363775.0,464755.56,6229600.0,112735.484,10519382.0,9422574.0,6947663.0,9224133.0,6423292.0,5825040.0,6675451.0,5106232.0,5485021.5,5399545.0,8376642.0,5502486.0,7451466.5
1856-10-01,7562240.5,6458727.0,7951536.0,7036920.5,8363767.0,8151567.5,2345239.2,7850485.5,1081244.5,12849098.0,11512701.0,9461444.0,11517854.0,7907258.5,7811076.0,7908959.0,7067221.0,7163345.5,6876854.0,10170922.0,8092087.0,9628782.0
1856-11-01,10181076.0,8198152.5,10273242.0,9592198.0,10559274.0,10222264.0,5721063.5,9746222.0,6201744.5,14639838.0,13535946.0,12255205.0,13094546.0,10245555.0,9248607.0,9990126.0,10143561.0,9810475.0,9353620.0,11729977.0,10374590.0,11174187.0
1856-12-01,12687940.0,10500426.0,12776608.0,11349892.0,12478844.0,12321907.0,9700534.0,11534638.0,9265262.0,16459921.0,15678048.0,14688696.0,15685004.0,12682251.0,10249396.0,11666484.0,12536991.0,11896546.0,12105617.0,13364409.0,12468855.0,13933411.0
1857-01-01,14919938.0,12785925.0,14309244.0,13007750.0,13936942.0,13311686.0,12003117.0,12604504.0,11394708.0,18086204.0,17424196.0,16499094.0,17488080.0,14468676.0,11684899.0,13526765.0,14143620.0,13827010.0,13497304.0,14076805.0,13707168.0,15563025.0
1857-02-01,16002842.0,14002547.0,15307540.0,13876406.0,14654964.0,13874532.0,13238974.0,13140398.0,12098912.0,18699404.0,18270920.0,17077218.0,18112016.0,15834882.0,12354964.0,14481933.0,15306748.0,15134279.0,14384221.0,14457280.0,14182621.0,16386552.0
1857-03-01,16465018.0,14257108.0,15681088.0,14059025.0,14742889.0,14088947.0,13477998.0,13162247.0,12178567.0,19190954.0,18573380.0,17069008.0,18163556.0,15522101.0,12536878.0,15007693.0,15769098.0,15519960.0,14778726.0,14594056.0,14455933.0,16459817.0
1857-04-01,16022290.0,13725883.0,14819665.0,13595903.0,14537618.0,13723359.0,12905360.0,12206910.0,11329782.0,18311196.0,17598436.0,16340335.0,17253962.0,14425086.0,12081462.0,14443528.0,14835026.0,14504858.0,13797175.0,14075232.0,13816037.0,15662236.0
1857-05-01,14281686.0,12060661.0,13197890.0,12045193.0,12727294.0,12315742.0,11217323.0,10657521.0,9515251.0,15961620.0,15264862.0,14015963.0,15356416.0,12245947.0,10961419.0,12974410.0,12867379.0,12508617.0,12319978.0,12831598.0,11931128.0,14005304.0
1857-06-01,11268697.0,9890179.0,10904971.0,10022902.0,10349968.0,10398297.0,8960654.0,9076414.0,7124719.0,12824146.0,12691586.0,11298587.0,13287272.0,9860420.0,9019996.0,10734806.0,10131193.0,10141825.0,9371214.0,11117560.0,9992174.0,11428824.0
1857-07-01,8072235.0,7348071.0,8062352.5,7463324.5,7806369.0,8018481.5,4752469.0,7744288.0,2738764.5,9921686.0,10002396.0,8883485.0,11605198.0,7469010.0,6835761.5,7957765.0,6433385.0,7084207.0,6843223.5,9713917.0,7458657.5,9324562.0
1857-08-01,5773921.5,5587121.0,5991078.0,5259257.0,6067136.0,6194699.0,316165.75,6763307.5,217039.73,8270581.0,8372800.0,6846839.0,10258106.0,5491671.0,5463627.5,6361853.0,4464338.0,5420817.0,4943706.0,8174505.0,5262927.0,7672101.0
1857-09-01,5941044.0,5285296.0,6198570.0,4949619.0,5965343.0,5499908.0,208845.72,6975332.0,189731.11,9477867.0,9091930.0,6839854.0,10082956.0,6183579.0,5650919.0,6236227.0,4498426.0,5135478.5,5020933.0,8395866.0,4873029.0,7794505.0
1857-10-01,8087129.0,6498896.0,7938142.0,6946746.0,8353974.0,7553790.5,1214082.5,8271017.0,1050201.8,11617539.0,11013666.0,9703241.0,11327129.0,8253310.0,7730321.0,7800154.0,6419391.5,6677214.0,6600898.0,9879731.0,7159342.0,9552947.0
1857-11-01,10612372.0,8671505.0,10219128.0,9309606.0,10129912.0,9721508.0,5279907.5,9857137.0,4299174.0,14076339.0,13546974.0,12107682.0,12720853.0,10760172.0,9036017.0,10041271.0,9869584.0,9549671.0,9587766.0,11734420.0,10253113.0,11020713.0
1857-12-01,12662047.0,10787099.0,12786378.0,11246322.0,12349436.0,11692708.0,9972959.0,11361262.0,8827820.0,16196195.0,15610274.0,14454700.0,15606217.0,12849513.0,10265381.0,12609150.0,12105400.0,11688004.0,12072578.0,13411608.0,12739236.0,13530672.0
1858-01-01,14696750.0,12866911.0,14622835.0,13117946.0,13988110.0,13343639.0,12117082.0,12043292.0,11141057.0,17947474.0,17042766.0,16243348.0,17509512.0,14563554.0,11489706.0,14115564.0,14119836.0,13277574.0,14040502.0,14425534.0,13795410.0,14821483.0
1858-02-01,15959540.0,14040717.0,15583192.0,13929366.0,14830876.0,14048936.0,13321880.0,12506542.0,12212798.0,19045340.0,18072500.0,17196894.0,18213012.0,15683292.0,12069095.0,14797232.0,15052734.0,14226294.0,14778854.0,14792646.0,14509623.0,15651426.0
1858-03-01,16352670.0,14291562.0,15727998.0,13982280.0,15070310.0,14133942.0,13481552.0,12479619.0,12269563.0,19333060.0,18074080.0,17333394.0,17807200.0,15803756.0,12269452.0,15095968.0,15145246.0,14665797.0,14783730.0,14544971.0,14437196.0,15682703.0
