time,ACCESS-CM2,ACCESS-ESM1-5,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2-WACCM,EC-Earth3-Veg,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
2066-05-01,10448012.0,9222598.0,,13199154.0,5836287.0,,10067152.0,13005356.0,8586623.0,8093251.0,,9744962.0,9642703.0,9436010.0,
2066-06-01,7690220.0,7084449.0,,9503924.0,3271657.0,,6320096.0,11177641.0,5096791.0,5654519.0,,6269000.0,7056687.0,5961442.0,
2066-07-01,2283734.2,3266711.0,,6078464.5,377751.7,,2367993.8,8576595.0,568080.5,2601130.8,,2880059.5,3906763.0,3045115.2,
2066-08-01,120898.82,279809.84,,4433532.0,14928.265,,134612.16,5825355.0,31876.637,516412.56,,803306.56,1638458.5,342517.78,
2066-09-01,71552.5,79093.55,,4081207.8,6199.676,,57371.758,5265405.5,11991.002,93449.59,,466296.56,1105711.1,28666.684,
2066-10-01,302212.8,265966.88,,5914176.5,164190.16,,1483319.2,7894050.5,155252.83,885406.0,,1443731.0,2493815.2,511688.56,
2066-11-01,2995169.8,1964083.8,,9151851.0,719155.5,,4711825.0,10392891.0,1004111.3,3133723.0,,3634220.5,5262010.0,2247581.5,
2066-12-01,7552594.0,5840453.5,,12641160.0,2689048.8,,8418712.0,12114528.0,3672719.0,6554554.0,,7517643.0,7581422.0,5886768.0,
2067-01-01,10232882.0,9082452.0,,15550743.0,5641729.0,,10944714.0,14306761.0,8046995.0,8364871.0,,9819040.0,9888240.0,9502414.0,
2067-02-01,11663877.0,10602347.0,,16832784.0,8123944.5,,12068944.0,15214854.0,11261452.0,9148928.0,,11604690.0,11382554.0,10943395.0,
2067-03-01,12518851.0,11066594.0,,16982930.0,9118866.0,,12502514.0,15425687.0,11828418.0,9356002.0,,12184156.0,11730596.0,11515634.0,
2067-04-01,12041201.0,10634792.0,,15700731.0,8458308.0,,12046843.0,14644031.0,11277516.0,8828982.0,,11511962.0,11187078.0,11052198.0,
2067-05-01,10348828.0,9349614.0,,12631715.0,6799653.0,,9811497.0,13101070.0,9221617.0,7657690.0,,10186898.0,9604258.0,9544493.0,
2067-06-01,7670103.5,6802401.0,,9578977.0,3385368.0,,6206928.0,11263719.0,5799075.0,5379026.0,,6942477.5,6512189.5,6386989.0,
2067-07-01,2075215.6,3095749.0,,6315067.5,362292.34,,2446147.5,8388776.0,1064270.1,2379315.8,,2929084.8,2939622.0,2429881.0,
2067-08-01,60309.4,176686.75,,4155313.2,43051.555,,211785.78,5639937.0,52533.184,347549.56,,702410.56,714704.44,33788.82,
2067-09-01,13522.985,32223.748,,4018512.0,28045.611,,49406.215,5032226.0,41890.152,34936.992,,335929.94,182295.75,9160.988,
2067-10-01,155869.81,138999.56,,6490155.0,196334.56,,1193439.0,7663720.0,245678.67,695120.0,,1186620.8,1023659.56,15909.724,
2067-11-01,2813981.5,1603557.0,,9233520.0,781069.25,,4132892.2,10734663.0,857499.56,2765036.0,,3922199.8,3867856.0,1251443.4,
2067-12-01,7367933.0,5268347.5,,12229244.0,2855011.0,,7681267.0,13012369.0,3279513.5,6554794.0,,7725219.0,7243332.0,5208185.0,
2068-01-01,10044261.0,8838920.0,,15239456.0,5772288.5,,10422938.0,14823431.0,8384612.5,8507293.0,,9747379.0,9922980.0,9636353.0,
2068-02-01,11277468.0,10367722.0,,16512238.0,7699734.5,,11340656.0,15803874.0,10892474.0,9352284.0,,11265717.0,11067501.0,11282355.0,
2068-03-01,11818314.0,10785132.0,,16733324.0,8237559.0,,11820966.0,15750408.0,11659092.0,10008533.0,,11622747.0,11783974.0,11659170.0,
2068-04-01,11407078.0,10187548.0,,15703799.0,7846938.0,,11021594.0,14829804.0,10484733.0,9721863.0,,11268501.0,11250730.0,11121540.0,
2068-05-01,9779606.0,8740458.0,,13069100.0,6454874.0,,8626548.0,13346631.0,8585127.0,8112533.0,,9652416.0,9645978.0,9487764.0,
2068-06-01,7219148.0,6651146.0,,9937858.0,3383027.5,,5133400.0,11351371.0,4959084.0,5969102.0,,6125569.5,6938825.0,6047255.0,
2068-07-01,1377523.5,2348422.8,,6556486.0,496306.12,,1167834.8,8805364.0,269992.12,3012722.0,,2048925.4,4016443.5,2273906.5,
2068-08-01,103391.42,120813.8,,4748248.5,75754.57,,1110.627,5885702.0,3543.2146,927638.0,,167273.4,1566880.8,62053.105,
2068-09-01,48849.027,30234.879,,4639782.0,48410.66,,14733.791,5062785.5,0.0,451679.22,,7511.34,1017793.0,8541.098,
2068-10-01,213988.66,100690.73,,7029176.5,201114.53,,623179.9,7426804.0,28983.934,1579430.5,,51164.895,2420850.5,36129.188,
2068-11-01,2147323.8,948949.0,,10538698.0,733533.06,,3749345.0,10300296.0,475876.8,4555953.0,,3102062.2,5650525.0,699650.2,
2068-12-01,7040575.0,5171258.5,,13527059.0,2299635.5,,7569388.0,12465436.0,2989963.5,7371715.0,,7020012.0,8424258.0,3895563.0,
2069-01-01,9863731.0,8328249.0,,15925979.0,5376886.0,,9924650.0,14533780.0,7521819.0,8567669.0,,9983114.0,10014124.0,8119064.5,
2069-02-01,11073664.0,10180756.0,,17286364.0,8179324.0,,11667310.0,15431795.0,9981996.0,9352054.0,,11177472.0,11131088.0,10962064.0,
2069-03-01,11653218.0,10949338.0,,17487388.0,8414115.0,,11857728.0,15485768.0,11009173.0,10020602.0,,11943802.0,11643591.0,11497553.0,
2069-04-01,11483903.0,10728250.0,,16117238.0,7810214.0,,11227694.0,14827302.0,10392124.0,9601006.0,,11478524.0,11275832.0,11176989.0,
2069-05-01,9877568.0,9230236.0,,12837366.0,5768509.5,,9644852.0,13397723.0,8557833.0,8212577.0,,9733106.0,9905184.0,9742026.0,
2069-06-01,7686175.0,6912243.0,,9568082.0,3068466.0,,6066216.0,11388816.0,5190657.5,5633578.0,,5420875.5,7170087.0,6158133.5,
2069-07-01,2180005.5,3359419.0,,7148569.0,642758.8,,2158111.0,8128934.0,303185.44,2851261.0,,893156.6,4059837.5,2562384.8,
2069-08-01,125953.01,178122.62,,5837014.5,129502.35,,22164.312,5343611.0,4937.911,969365.9,,240.51169,1710303.0,79014.26,
2069-09-01,54380.65,58185.33,,5683976.0,82645.75,,18073.812,4588982.0,0.0,529552.9,,0.0,1021186.9,11622.643,
2069-10-01,304029.8,86820.875,,7526722.5,287428.56,,506163.5,6833885.0,0.0,1538819.8,,4424.769,2339280.2,10562.163,
2069-11-01,2929920.2,1883184.0,,10587153.0,951201.94,,3431965.2,9690042.0,412048.47,4000795.0,,2061004.5,5559357.5,469524.3,
2069-12-01,6719482.0,5029073.0,,13418983.0,2647404.0,,7477680.0,11864697.0,2723822.0,6461436.0,,6353094.0,8204759.0,4693296.0,
2070-01-01,9805527.0,8397364.0,,15536024.0,5620863.5,,10037593.0,14133822.0,7817895.5,8532639.0,,9727938.0,9937714.0,9190276.0,
2070-02-01,10825917.0,10206270.0,,16758006.0,7726035.5,,11374307.0,15214902.0,9987963.0,9236492.0,,11558000.0,11031778.0,10835682.0,
2070-03-01,11513509.0,11001811.0,,16956904.0,8625407.0,,11601566.0,15367950.0,10919409.0,9763401.0,,11950228.0,11461484.0,11225116.0,
2070-04-01,11365593.0,10516247.0,,15757744.0,7947553.5,,10989936.0,14716380.0,10464079.0,9174007.0,,11451242.0,11067398.0,10729747.0,
2070-05-01,10025018.0,9049097.0,,13438168.0,5961806.0,,9309892.0,13024362.0,8404394.0,7778565.0,,9855227.0,9398661.0,8938515.0,
2070-06-01,7652412.0,6876531.5,,10675785.0,2445620.0,,5646549.0,11050580.0,5151185.0,5713154.0,,6037083.0,6668573.0,5549401.0,
2070-07-01,2058491.0,3033222.2,,7647648.0,486532.88,,1134443.5,8543518.0,640843.5,2599371.5,,2247416.2,3364958.8,2174432.2,
2070-08-01,112323.8,193427.23,,5383084.5,49474.727,,3664.7422,5941143.0,9204.239,541002.6,,464524.0,863134.1,32672.473,
2070-09-01,49922.547,19265.508,,5293958.0,19996.137,,3308.8796,5179292.5,867.3865,220839.27,,222412.62,337746.72,25069.918,
2070-10-01,133369.23,80194.07,,7889520.0,95759.5,,319696.8,7717896.5,76456.22,1197590.8,,746606.3,1297528.1,111097.2,
2070-11-01,2152422.5,1482844.2,,10747694.0,462558.28,,3278857.0,10064557.0,656274.4,3668220.5,,2896063.0,4313275.0,602967.4,
2070-12-01,7345479.5,5483558.0,,13254408.0,2263962.0,,7964430.0,11838420.0,3820641.8,7248356.0,,6754854.5,7531916.0,4546221.0,
2071-01-01,9760502.0,8991933.0,,15429024.0,4531234.0,,10158902.0,14015111.0,8828691.0,8760653.0,,9646998.0,9602496.0,9002666.0,
2071-02-01,11279214.0,10499859.0,,16399623.0,6982187.0,,11105766.0,14975908.0,10971264.0,9565006.0,,11500681.0,10571289.0,10753325.0,
2071-03-01,11878266.0,11203422.0,,16530690.0,8201046.5,,11157133.0,15114205.0,11588674.0,10061205.0,,11934764.0,11070924.0,10964282.0,
2071-04-01,11701338.0,10946964.0,,15451904.0,7578957.5,,10817105.0,14658341.0,10956304.0,9452026.0,,11655616.0,10827456.0,10424686.0,
2071-05-01,9970711.0,9283049.0,,12436166.0,5476026.5,,8754673.0,13160171.0,9030741.0,7464795.0,,10452326.0,9467115.0,8730684.0,
2071-06-01,7495455.0,7063817.0,,9021580.0,2067732.0,,5075649.0,11128237.0,5816268.5,5393121.0,,7055602.5,6501403.5,5306048.0,
2071-07-01,1878021.0,3496018.0,,6224969.0,408517.0,,1565752.8,8404892.0,1881710.8,2303635.0,,2425095.0,3025352.0,1491543.4,
2071-08-01,82584.83,326760.6,,4623764.0,80201.4,,9676.903,5690376.0,50272.35,254999.64,,66427.86,735816.2,93968.06,
2071-09-01,24602.773,80461.305,,4496577.0,55642.38,,4195.2856,4842287.5,36746.07,83853.53,,0.0,366923.38,42128.83,
2071-10-01,87427.33,243570.47,,6668010.0,137667.88,,456997.2,7341056.5,182759.55,698662.75,,636771.3,1047782.3,110544.83,
2071-11-01,2043233.8,2038361.5,,9572628.0,586845.25,,2935155.5,10031890.0,1152081.1,3095464.0,,3776482.5,3731019.2,837819.6,
2071-12-01,6429922.5,6070643.0,,12576551.0,1669669.8,,6683499.0,12230130.0,4599933.0,6688198.0,,8359565.5,6890075.5,3343552.0,
2072-01-01,9647616.0,9117472.0,,15242882.0,3418809.0,,9805970.0,14183755.0,8688072.0,8465384.0,,10427591.0,9289404.0,7704671.0,
2072-02-01,10863066.0,10768757.0,,16604489.0,5025321.0,,11154016.0,15042994.0,10907294.0,9527644.0,,11603622.0,10730357.0,10487860.0,
2072-03-01,11703118.0,11424124.0,,16734505.0,6384646.0,,11368234.0,15231373.0,11528354.0,9926297.0,,11897938.0,11174556.0,11240648.0,
2072-04-01,11583198.0,10937098.0,,15623114.0,6016950.5,,10658135.0,14514883.0,10778406.0,9511705.0,,11773953.0,10548022.0,10893288.0,
2072-05-01,9906214.0,9410922.0,,12386328.0,4044144.2,,8488628.0,12892982.0,8801261.0,8041983.0,,9954700.0,9111852.0,9150711.0,
2072-06-01,7258788.5,7446549.0,,8904699.0,1383687.0,,5302415.5,10901843.0,4584611.0,5762956.5,,6457265.0,6314389.0,5961633.0,
2072-07-01,1709185.0,4238506.0,,6215578.0,226074.14,,1732802.5,8489785.0,153053.75,2735501.2,,2289745.5,2440302.0,2842434.5,
2072-08-01,47937.754,436541.12,,4368545.5,8863.591,,8219.74,6234651.5,2671.9243,590276.0,,391214.94,266114.84,338593.88,
2072-09-01,13093.064,103435.53,,4254366.0,3715.2163,,17901.227,5426235.5,0.0,279145.97,,167727.88,8268.015,9691.703,
2072-10-01,159839.31,186670.39,,6517080.0,85141.51,,453268.7,7739538.5,2980.0679,1486014.5,,1486347.2,310940.84,101690.78,
2072-11-01,2344108.0,3706638.5,,9778292.0,447035.53,,3068946.2,10227509.0,323019.53,4231898.0,,3973636.8,2820045.5,1038419.25,
2072-12-01,6879351.5,7322063.0,,12505374.0,1570444.1,,7347569.0,12285134.0,2088507.8,7242680.0,,7377635.0,7006361.0,4498860.0,
2073-01-01,9911482.0,9472609.0,,15257180.0,3320375.8,,9906087.0,14365032.0,7553114.0,8086906.0,,9600779.0,9668788.0,8633626.0,
2073-02-01,11093976.0,10881790.0,,16713902.0,5221375.5,,11332507.0,15325522.0,10685753.0,8867660.0,,11247316.0,10554718.0,10782702.0,
2073-03-01,11856242.0,11396076.0,,16911326.0,6735665.0,,11659514.0,14965146.0,11401906.0,9114912.0,,12179865.0,10783540.0,10648733.0,
2073-04-01,11466879.0,10895222.0,,15636678.0,6451352.0,,10940792.0,14227886.0,10540863.0,9057060.0,,11553082.0,10683118.0,10163810.0,
2073-05-01,9898994.0,9542222.0,,12907464.0,4677863.0,,9120930.0,12887766.0,8640956.0,7576374.0,,9648007.0,9373316.0,8335263.0,
2073-06-01,7213456.0,7555583.0,,9264423.0,2028430.8,,5943002.0,10710983.0,5028318.5,5488110.0,,6154446.0,6264955.0,4645524.0,
2073-07-01,1945993.6,4492925.5,,6876987.0,285886.97,,1770752.2,7854235.5,336383.6,2650001.0,,1739299.2,3030811.0,1278023.2,
2073-08-01,67929.93,1131500.0,,4907288.5,8318.178,,16441.086,5090116.0,34875.484,516141.38,,0.0,800868.9,133004.75,
2073-09-01,10032.002,265183.8,,4833240.5,0.0,,3189.5889,4206217.0,13590.316,101506.3,,0.0,364379.47,40230.39,
2073-10-01,26266.424,939873.2,,7779779.0,58388.82,,345480.53,6845254.0,119683.7,781332.8,,451295.5,1218675.8,128695.51,
2073-11-01,1717601.2,3145099.2,,9966494.0,442201.06,,4106917.5,9540540.0,597097.44,3435718.8,,3077154.8,4199742.0,539763.3,
2073-12-01,6709450.5,6146845.0,,12850889.0,1676939.6,,7834165.0,11728850.0,2553404.5,6836703.0,,6858066.5,7409041.5,2687526.8,
2074-01-01,9676390.0,9158354.0,,15566970.0,2992850.5,,10281043.0,14047498.0,6768109.0,8145774.0,,9221706.0,9534575.0,7909748.0,
2074-02-01,10985210.0,10853343.0,,16682024.0,4584264.5,,11519268.0,14914346.0,10234700.0,9067442.0,,10902108.0,10781712.0,10988048.0,
2074-03-01,11896685.0,11509061.0,,16524526.0,6151071.0,,11765104.0,15344224.0,10841300.0,9440185.0,,11795833.0,11273308.0,11314337.0,
2074-04-01,11834690.0,11039216.0,,15465418.0,6296847.0,,11083966.0,14612331.0,10247849.0,9255098.0,,11443394.0,10936948.0,10788670.0,
2074-05-01,10210108.0,9508260.0,,12408704.0,4039135.0,,9337546.0,12755610.0,8580887.0,7638834.0,,9732264.0,9467532.0,9266880.0,
2074-06-01,7356684.5,7540020.0,,9002405.0,1516198.1,,5722934.0,10413574.0,4998061.0,5272784.0,,5927079.0,6394098.5,5243681.5,
2074-07-01,1657888.5,4239613.0,,6446966.0,104748.73,,1158604.1,7553442.5,341175.44,2214213.0,,1364702.5,3031836.8,1162576.5,
2074-08-01,56071.633,727882.4,,4587124.5,11799.894,,5194.549,4734050.5,1384.1829,316037.38,,0.0,818552.44,13810.629,
2074-09-01,13374.048,248270.11,,4517294.5,7364.6665,,848.02527,4022573.2,615.2009,20989.646,,0.0,366375.4,17093.984,
2074-10-01,152222.02,783520.9,,6852479.0,56404.35,,102011.016,6726665.0,1229.6047,573895.6,,1368.0176,1234964.4,61546.363,
2074-11-01,1855145.5,2571904.5,,9798146.0,209367.78,,1983338.0,10027038.0,391800.84,2844522.0,,1210914.6,4190230.0,563692.1,
2074-12-01,7180268.0,5722511.0,,12942676.0,1414157.8,,6277245.5,12182567.0,2479658.5,6312968.0,,4998948.0,7494741.0,2443234.5,
2075-01-01,10190038.0,8768088.0,,15584262.0,3605660.0,,9227608.0,14054762.0,7303749.0,8013686.5,,9227950.0,9907224.0,7171142.0,
2075-02-01,11904070.0,10729410.0,,16604710.0,5387386.0,,10468714.0,15316030.0,9706198.0,9125346.0,,11506334.0,11197918.0,9948034.0,
2075-03-01,12573748.0,11384354.0,,16650611.0,6541296.0,,11197700.0,15400658.0,10237236.0,9571177.0,,11832846.0,11330367.0,10882652.0,
2075-04-01,12192439.0,10843360.0,,15279117.0,6646202.0,,10988825.0,14604666.0,9946107.0,9203021.0,,11584188.0,11012574.0,10439812.0,
2075-05-01,10605834.0,9336246.0,,12609531.0,4338446.0,,8750436.0,12977637.0,7762893.0,7363098.0,,10205036.0,9886738.0,8019746.0,
2075-06-01,7429481.0,6824801.0,,9600562.0,1453117.9,,5226282.5,10918506.0,4104200.2,4985835.0,,6256656.5,6878589.5,4441443.5,
2075-07-01,1611019.5,2822853.0,,6814695.0,116189.87,,1319210.5,8129029.0,334547.44,2260129.0,,1207054.5,3402392.8,1115521.1,
2075-08-01,75683.06,306773.03,,4825481.0,2392.3345,,43261.965,5155140.0,27153.535,318239.8,,0.0,901864.06,2739.6958,
2075-09-01,30639.436,133581.6,,4515033.5,491.43646,,14356.524,4623415.0,1643.9506,31463.17,,0.0,395773.75,4864.1387,
2075-10-01,237870.61,288150.8,,7057168.0,70765.875,,77581.31,7698936.0,58168.07,558104.4,,709.40295,1019093.6,11106.132,
2075-11-01,2010000.5,1327346.2,,9338491.0,269715.25,,2105010.2,10354716.0,347033.2,2439358.5,,1785719.2,4319867.5,134121.27,
2075-12-01,6472968.0,4907806.0,,12154630.0,1264471.6,,6632046.0,12678766.0,1946935.8,5833281.0,,6606609.5,8212812.0,1956897.2,
2076-01-01,10302524.0,8588540.0,,15239104.0,3134830.8,,9385802.0,14929272.0,6182715.0,8179163.0,,9697023.0,10256248.0,7187472.0,
2076-02-01,11793143.0,10196304.0,,16770045.0,4946860.0,,11390897.0,15562645.0,9867279.0,9048784.0,,11248824.0,11406466.0,10170494.0,
2076-03-01,12578705.0,11146533.0,,16712906.0,6413849.0,,11712356.0,15626400.0,10502028.0,9229468.0,,11583583.0,11613848.0,10935024.0,
2076-04-01,12313052.0,10562189.0,,15186806.0,6767081.0,,11171333.0,14857708.0,10052558.0,9116300.0,,11052178.0,11096878.0,10335571.0,
2076-05-01,10898344.0,8974521.0,,12320284.0,4657775.5,,9462207.0,13373047.0,8169302.0,7611786.5,,9342773.0,9926918.0,8744288.0,
2076-06-01,7785592.5,6369840.5,,9427666.0,1473045.8,,6039291.0,11317255.0,3869781.5,5045147.0,,5270101.0,6844453.5,4490162.0,
2076-07-01,1554933.6,2248675.5,,6614412.5,82973.78,,1585990.8,8555235.0,211054.52,2260982.2,,1270359.0,3588410.2,551871.5,
2076-08-01,63875.848,98464.72,,4373646.0,15481.627,,20211.117,5814585.5,445.94073,474735.06,,0.0,771307.5,18499.25,
2076-09-01,34585.33,30972.172,,4168146.5,8960.943,,31917.178,5110820.0,0.0,139521.12,,0.0,262037.75,15796.626,
2076-10-01,239471.52,42805.312,,6099130.0,42770.086,,278956.38,7380090.0,1875.8511,840792.4,,221132.33,1288375.2,37388.875,
2076-11-01,1540158.5,882551.6,,9682461.0,132232.95,,2969393.5,9561150.0,208704.75,2535010.5,,1929265.2,4866106.0,234683.75,
2076-12-01,6689906.0,3994941.5,,12249194.0,1081428.8,,7848249.5,11699148.0,1886377.8,6286061.5,,5703260.5,7391070.0,2872619.0,
2077-01-01,10239866.0,8002014.0,,14669556.0,3221369.5,,10026580.0,14098258.0,6964424.0,7709517.0,,9216927.0,9186483.0,7405280.0,
2077-02-01,11795129.0,10355114.0,,16030294.0,6291703.5,,11534014.0,15274792.0,9363950.0,8540935.0,,11206603.0,10856236.0,10615722.0,
2077-03-01,12615479.0,11218843.0,,16113178.0,7540241.0,,11802898.0,15426285.0,10426384.0,8929506.0,,11734836.0,11291465.0,11304401.0,
2077-04-01,12187284.0,10934756.0,,14945306.0,6977475.0,,11230072.0,14568069.0,9915550.0,8598148.0,,11086486.0,10944054.0,10916326.0,
2077-05-01,10629118.0,9470322.0,,12190489.0,5479798.0,,9171228.0,12871095.0,7916870.5,7240481.0,,9388986.0,9154370.0,9715210.0,
2077-06-01,6904483.0,6875510.0,,8771587.0,1808905.2,,6014752.0,10698236.0,3698843.5,4496474.5,,4788747.0,5802577.0,6299720.0,
2077-07-01,943357.1,3006192.5,,5283283.0,39910.508,,2046818.2,8176991.5,408988.84,1595073.5,,761791.0,2028120.6,2347486.2,
2077-08-01,31509.89,401646.75,,3201006.0,2552.3413,,41716.305,5463283.5,18964.498,52483.96,,0.0,90264.52,130849.65,
2077-09-01,10825.045,52059.227,,3046632.8,0.0,,49137.12,4799090.5,2714.4685,13971.244,,0.0,7323.1113,16609.113,
2077-10-01,126337.06,58687.156,,5366789.0,18736.326,,815177.0,7587152.5,17384.238,447087.12,,58067.223,209238.14,114226.12,
2077-11-01,772096.7,1108738.0,,9099588.0,116818.79,,3805599.5,9866611.0,358485.22,1574924.5,,1969249.4,2486237.2,1155210.2,
2077-12-01,4961952.0,4448739.5,,12319462.0,1022441.9,,7375062.5,11551393.0,2186287.0,4461294.5,,6415041.0,6276509.0,5725422.0,
2078-01-01,9405179.0,8528958.0,,14745875.0,2856008.2,,9299996.0,13905077.0,5953642.0,7143002.0,,9370164.0,8808042.0,9225786.0,
2078-02-01,11227027.0,10637114.0,,15923416.0,5347188.0,,10612402.0,14799862.0,9354739.0,8523146.0,,11353924.0,10344995.0,10676786.0,
2078-03-01,12110672.0,11229992.0,,16007518.0,6563553.5,,11134962.0,14957998.0,10522894.0,9119799.0,,11753698.0,11087380.0,11174735.0,
2078-04-01,11836232.0,10900626.0,,14583928.0,6372429.0,,11061688.0,14228928.0,10071677.0,8477377.0,,11605697.0,10711423.0,10651519.0,
2078-05-01,10213180.0,9198531.0,,11937891.0,4550679.0,,9001564.0,12699937.0,7809618.5,6716497.5,,10256593.0,9320331.0,8570079.0,
2078-06-01,7397274.0,7015497.5,,8686558.0,1251031.4,,5262557.0,10676848.0,3607656.0,4019467.5,,6278016.0,6439191.0,5324758.5,
2078-07-01,1521902.6,2426118.0,,4940229.0,122656.195,,1850903.0,7659202.5,140539.8,895005.0,,1764882.0,2024445.5,2120355.5,
2078-08-01,32359.973,352503.44,,2610171.2,2031.8303,,5711.6445,4702440.5,358.433,0.0,,7488.002,19215.332,11584.725,
2078-09-01,3721.8018,185393.19,,2621964.0,0.0,,3893.1514,4122479.0,0.0,0.0,,0.0,0.0,6315.1504,
2078-10-01,83420.836,342942.5,,4855897.0,20389.73,,300438.94,6618732.0,0.0,27966.004,,319847.8,31405.23,17711.879,
2078-11-01,2146858.0,854673.25,,8413856.0,165567.75,,2462018.5,9408606.0,40021.156,742443.9,,3229002.5,1479366.1,226549.36,
2078-12-01,6882800.0,4346617.5,,11672350.0,1097637.6,,5991441.0,11579890.0,760308.2,3943099.0,,7513600.0,5747365.0,3919102.0,
2079-01-01,9645418.0,8376384.5,,14293274.0,2589227.2,,9214846.0,13718264.0,4439817.5,7402199.0,,9919531.0,8953901.0,8984153.0,
2079-02-01,11130394.0,9978055.0,,15678013.0,4276979.0,,10422323.0,14770746.0,9247609.0,8046415.0,,11345996.0,10574187.0,10425942.0,
2079-03-01,12005064.0,10687624.0,,15974163.0,5015354.5,,11229286.0,14950864.0,10803808.0,8490752.0,,11545985.0,11105507.0,11001922.0,
2079-04-01,11784520.0,10332851.0,,14608798.0,4351140.0,,10981214.0,14198427.0,10317474.0,8226611.0,,11328354.0,10869421.0,10461276.0,
2079-05-01,10347204.0,8817367.0,,11587082.0,2893214.5,,8498728.0,12712218.0,8027537.5,6687780.0,,9977186.0,9443987.0,8963955.0,
2079-06-01,6733091.0,6386079.0,,8478688.0,1176840.8,,4911469.0,10479302.0,3301261.5,4090202.0,,6287933.0,6172394.0,5565525.0,
2079-07-01,1004504.25,2323878.2,,5632217.5,255808.19,,1073222.9,7660774.0,97084.77,1509199.8,,2253323.0,2463499.2,1698906.2,
2079-08-01,91547.29,206771.78,,2689052.2,32918.785,,2162.6016,4889498.5,3221.0093,67320.97,,538092.06,142596.34,17632.145,
2079-09-01,33115.906,93016.05,,2078262.8,7389.032,,0.0,4036005.5,0.0,2609.194,,213190.0,0.0,8734.693,
2079-10-01,242992.97,145717.11,,4940891.0,63912.684,,134394.08,6747656.0,12052.608,190844.11,,780453.8,244711.77,17684.908,
2079-11-01,1337136.4,984529.25,,9290481.0,275364.47,,2467719.5,9653760.0,203549.33,1914277.6,,2109610.8,2831014.5,319189.2,
2079-12-01,4872737.0,4566648.0,,12282286.0,1017979.9,,6863822.0,11686417.0,1626351.6,4947412.0,,6094733.0,7296637.0,3270842.8,
2080-01-01,9013119.0,8278534.0,,14606552.0,2260163.0,,9294441.0,13915992.0,5502571.0,7511151.0,,9889278.0,9735126.0,7858607.5,
2080-02-01,10706645.0,9879599.0,,16010740.0,3550598.5,,10614276.0,15018956.0,9809091.0,8558838.0,,11523680.0,11154036.0,10396531.0,
2080-03-01,11494304.0,10635113.0,,16222486.0,4438416.0,,11352790.0,15246805.0,10840901.0,9251747.0,,11874834.0,11317810.0,10936370.0,
2080-04-01,11258849.0,10397316.0,,15043590.0,3918110.5,,10711120.0,14418787.0,10379202.0,8700109.0,,11423618.0,10820584.0,10505606.0,
2080-05-01,9397202.0,8861306.0,,12654942.0,2696293.0,,8769676.0,12715120.0,8005727.5,6833153.0,,9786480.0,9463502.0,9144852.0,
2080-06-01,5903980.5,5611978.5,,9107938.0,794517.3,,4949550.5,10592052.0,3116182.8,4234826.5,,5582247.0,5924966.5,5160804.0,
2080-07-01,582383.94,1185382.9,,5899446.0,94795.77,,885218.1,7986568.0,22351.145,1696213.6,,1524886.2,2464394.0,1542750.8,
2080-08-01,3976.6665,158309.17,,3235798.2,2618.0947,,2181.8398,4903371.0,0.0,222040.0,,101707.21,397084.84,199431.53,
2080-09-01,601.66364,74040.125,,2465755.5,0.0,,0.0,3923130.2,0.0,5114.512,,76040.04,113483.26,76264.05,
2080-10-01,17397.041,130235.78,,5712957.0,12945.689,,96510.62,6692155.0,1498.7495,180559.44,,344724.75,929689.1,224144.47,
2080-11-01,488122.22,520181.16,,9265986.0,167654.94,,1718059.8,9635828.0,90493.71,1350165.2,,2303768.0,3266202.5,904945.6,
2080-12-01,4484293.0,3680053.5,,11856724.0,935810.94,,6328614.0,11544795.0,1213491.2,3955322.0,,6499010.5,6808924.5,3103510.5,
2081-01-01,8766276.0,7730162.0,,14717687.0,2377284.0,,9197652.0,13581233.0,5317132.0,7064215.0,,9545150.0,9075584.0,6932918.5,
2081-02-01,10430350.0,9585016.0,,16037078.0,3775335.8,,10897676.0,14946071.0,9545892.0,8467726.0,,10992590.0,10695468.0,10222425.0,
2081-03-01,11235746.0,10667482.0,,16436380.0,4851503.0,,11442629.0,15042490.0,10301452.0,9443568.0,,11348300.0,11102734.0,11306032.0,
2081-04-01,11094192.0,10217956.0,,14982986.0,4817138.0,,10768810.0,14098911.0,9617363.0,9058157.0,,11183764.0,10797429.0,10839341.0,
2081-05-01,9771401.0,8337973.0,,12065637.0,2814502.8,,8628221.0,12605114.0,7420660.5,7143296.0,,9556527.0,9207912.0,8720147.0,
2081-06-01,6624415.5,5299824.5,,8734821.0,830104.06,,4905659.0,10594184.0,3119778.2,4168655.0,,5858103.0,5537114.5,5178846.5,
2081-07-01,1366252.0,1126468.1,,6008356.5,16822.354,,800975.06,7660329.5,141291.84,914007.25,,1553350.8,1655462.6,979057.25,
2081-08-01,36774.098,251181.05,,3319802.5,0.0,,280.23157,5153477.0,9339.143,2048.7937,,0.0,12004.914,45776.47,
2081-09-01,7094.276,128935.03,,2645019.2,0.0,,0.0,4529223.0,2428.229,0.0,,0.0,2947.7275,17421.29,
2081-10-01,37883.3,137959.31,,5707317.0,2418.104,,122125.83,6948005.0,5691.657,25385.29,,31813.723,142236.84,73783.734,
