time,ACCESS-CM2,ACCESS-ESM1-5,BCC-ESM1,CanESM5,CESM2-WACCM,EC-Earth3-Veg,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
2029-03-01,14850798.0,13597680.0,16554295.0,12690888.0,13709660.0,14483017.0,15586882.0,13564742.0,11480479.0,13174558.0,13058308.0,12659098.0,13508182.0
2029-04-01,14504777.0,13170342.0,15998117.0,11969810.0,13306669.0,13808518.0,15086725.0,12928595.0,11247754.0,12788013.0,12486734.0,12351504.0,12775700.0
2029-05-01,12893159.0,11463516.0,13901142.0,9873128.0,11768063.0,12059128.0,13373654.0,10743528.0,10165412.0,11462974.0,10610588.0,10308382.0,10742226.0
2029-06-01,10398752.0,8650364.0,11448442.0,7648016.5,9729262.0,9226568.0,11402292.0,8288504.5,7997256.0,7681214.0,8416819.0,6925108.0,8647949.0
2029-07-01,6697563.0,5323743.0,7542590.5,4889208.5,6921369.5,5936526.5,9556437.0,4293653.5,5346032.0,2894223.0,5552931.5,4176280.2,6119109.0
2029-08-01,3127569.0,2572698.8,4229982.0,2321237.0,3866673.5,3694526.5,7692258.0,974722.1,3538195.5,756961.44,3368918.0,1600750.5,3698475.5
2029-09-01,2686406.5,1561353.1,3390774.0,2084426.5,3078985.2,4279894.0,7356540.5,622910.3,3517078.0,333809.88,3042397.0,600975.0,2927991.5
2029-10-01,5708932.5,3158435.5,6255873.0,4004512.0,5566121.0,6960573.0,9440089.0,2212217.2,5445826.5,2155090.0,4782426.5,1929696.5,5160122.0
2029-11-01,9154600.0,5499708.0,9885751.0,6866185.0,9146031.0,9464120.0,11291518.0,5291065.5,8172556.0,5857241.5,8034591.5,4766768.0,8475220.0
2029-12-01,10992413.0,9341901.0,12731096.0,9262496.0,11164357.0,11683252.0,13292042.0,9611764.0,9201849.0,9343577.0,10190445.0,8707705.0,11030608.0
2030-01-01,12941749.0,11478702.0,14729166.0,11070892.0,12916906.0,13161667.0,15246200.0,12128043.0,10214322.0,11336381.0,11780062.0,11349484.0,13138584.0
2030-02-01,14235292.0,13003707.0,16041185.0,12656630.0,13744300.0,14214124.0,16228696.0,13248564.0,11191822.0,12997809.0,12851630.0,12512096.0,13561246.0
2030-03-01,14735810.0,13406406.0,16604923.0,12480644.0,13652020.0,14456994.0,16070090.0,13324638.0,11550110.0,13343646.0,13116806.0,12782239.0,13363690.0
2030-04-01,14277012.0,12772880.0,16069006.0,11548962.0,13375268.0,13936352.0,15275290.0,12264356.0,11059911.0,12989359.0,12695596.0,11930118.0,12757250.0
2030-05-01,12485321.0,10776213.0,14127111.0,9687380.0,11899330.0,11790590.0,13610513.0,10383138.0,10125717.0,11001848.0,11306131.0,10585942.0,10902937.0
2030-06-01,9679506.0,8542847.0,11749392.0,7511377.0,9770586.0,8644143.0,11956190.0,7874739.0,7763834.0,7446628.0,8610659.0,7823347.5,8593609.0
2030-07-01,6209299.0,5300604.0,7479885.0,4415561.5,6992695.0,5183594.0,9855933.0,4237230.5,5267670.5,3225793.5,5144524.5,4977054.0,6302890.5
2030-08-01,3293482.8,1818565.2,3903501.2,2068041.8,4030389.2,2987283.2,8000558.0,1240093.5,3454883.0,1305402.9,3105440.0,2192440.5,4261464.0
2030-09-01,3121988.0,1238054.2,3377650.0,1966236.2,2990638.0,3683649.5,7570640.5,820432.4,3097759.0,1102181.2,2953683.5,1307297.5,3244678.0
2030-10-01,5741896.0,2613277.0,5902301.5,3554756.5,4796533.5,6343827.0,9568715.0,2297438.5,4796120.0,2361419.0,4511379.5,3179786.5,6047186.0
2030-11-01,8741044.0,5754160.5,9617008.0,6056036.0,8214838.0,9190460.0,11564630.0,4659568.0,7601069.0,5474315.0,7780166.5,5506214.0,9406874.0
2030-12-01,10876900.0,9308560.0,12571687.0,8317789.5,10648832.0,11656344.0,13434002.0,9803094.0,8982619.0,9069755.0,9953452.0,9291905.0,11215653.0
2031-01-01,12804237.0,11741950.0,14656192.0,10279978.0,12717270.0,13489448.0,15226516.0,12150347.0,10338021.0,12183808.0,11918290.0,11427187.0,12888182.0
2031-02-01,14355266.0,13003810.0,16216720.0,11802395.0,13523116.0,14008946.0,16220524.0,13028504.0,11298690.0,13035313.0,12696907.0,12111220.0,13371908.0
2031-03-01,14698253.0,13298583.0,16591329.0,12041586.0,13576602.0,14227284.0,16382497.0,13058923.0,11593022.0,13460966.0,12818650.0,12449746.0,13129048.0
2031-04-01,14265379.0,12624175.0,16026740.0,11319520.0,12889638.0,13529386.0,15483464.0,12396208.0,11302411.0,12948386.0,12492636.0,11652496.0,12531018.0
2031-05-01,12639522.0,10986676.0,13828428.0,9359984.0,11482758.0,11920546.0,13933230.0,10253266.0,10074552.0,11640739.0,11246423.0,10496707.0,10652102.0
2031-06-01,9976484.0,8666654.0,10900062.0,6731048.0,9302022.0,8720056.0,12318376.0,7642852.5,7704944.0,8840490.0,8631398.0,7560834.5,8621758.0
2031-07-01,6028074.0,5941313.0,7314716.5,3245066.2,6404013.5,5182114.0,10101449.0,4298663.0,5438239.0,4529892.0,5472753.0,4665845.5,6099679.0
2031-08-01,2440996.8,3132833.0,3661046.8,1384619.4,3512202.8,2440023.0,8061666.5,882399.4,3611603.5,1829755.9,3303518.2,2052264.5,3656325.5
2031-09-01,1939300.1,2292467.0,2666886.8,1160288.0,2401131.0,3004827.8,7936622.0,582973.25,3264839.8,1777207.1,3052561.0,916130.1,2937880.8
2031-10-01,5269646.0,3601488.5,5260529.0,2525858.5,5082998.0,6937469.5,9904890.0,2442186.8,5013604.0,4001306.0,4758944.0,2280914.2,5793283.5
2031-11-01,8812284.0,5511783.0,9679092.0,4389456.0,8439800.0,9386096.0,11712175.0,5966526.0,7741743.0,7253861.0,7572069.0,5506280.0,9144224.0
2031-12-01,10730720.0,8124581.0,12816945.0,7859897.0,10467390.0,11898256.0,13899540.0,9943154.0,9028222.0,9978118.0,9752780.0,8260650.0,11614618.0
2032-01-01,12555771.0,11099678.0,15088811.0,10309202.0,12643734.0,13325354.0,15736754.0,11816122.0,10122589.0,12037522.0,11515079.0,11010153.0,13138750.0
2032-02-01,13923064.0,12912098.0,16227596.0,11426230.0,13397139.0,14177696.0,16592985.0,13042184.0,11285502.0,13092605.0,12431814.0,11986120.0,13791898.0
2032-03-01,14314650.0,13569659.0,16441518.0,11656523.0,13464250.0,14037520.0,16529090.0,13129552.0,11337905.0,13281463.0,12327183.0,12274015.0,13386897.0
2032-04-01,13781012.0,12943580.0,15902287.0,11116282.0,12998708.0,13548552.0,15657786.0,12264182.0,11051562.0,12863767.0,11704828.0,11517148.0,12569670.0
2032-05-01,12014586.0,11130716.0,13953213.0,9244859.0,11100402.0,12030629.0,14009783.0,10327759.0,9860486.0,11469416.0,10385035.0,9649803.0,10798138.0
2032-06-01,9348129.0,8869555.0,11376136.0,6151659.5,8847607.0,8701126.0,11973412.0,7549819.0,7477888.0,8341772.0,8020622.0,6699288.0,8644057.0
2032-07-01,4833636.0,5910303.0,8089744.0,2762704.5,5926107.0,5175706.0,10016476.0,3406895.5,4996095.0,4406513.5,5090314.0,3671799.2,6552143.0
2032-08-01,1813249.1,2569074.8,4205932.0,761348.75,3018979.8,2820071.5,8224074.0,528344.4,2890845.0,2471565.0,3321165.8,1153907.5,4633014.0
2032-09-01,1044946.4,1651470.5,3368534.8,634620.2,2136937.8,3162140.8,8123197.0,242712.16,2536896.8,2436576.5,2890651.0,501561.03,3879317.5
2032-10-01,3873492.2,3231607.8,6762709.0,1620964.1,4774161.5,6673294.5,9936650.0,1305119.2,4422984.0,4371161.0,4711330.0,1930162.6,6777784.0
2032-11-01,8255324.0,6197647.0,10493780.0,3821720.0,7218981.0,9369464.0,11804301.0,4203805.0,7598541.0,7406197.0,7290101.5,4530529.5,9655192.0
2032-12-01,10700484.0,9269631.0,12883761.0,7009554.0,9604615.0,11128050.0,13904989.0,9493583.0,9167444.0,10394385.0,9598788.0,8611708.0,11253926.0
2033-01-01,12711048.0,11617416.0,14819543.0,9219740.0,11981275.0,12716628.0,15541331.0,11923176.0,10063095.0,12067981.0,11442103.0,10527826.0,12556944.0
2033-02-01,13871785.0,13141532.0,15907932.0,11299312.0,12782466.0,13886463.0,16355322.0,12741312.0,11018340.0,13337320.0,12454674.0,12116244.0,13499709.0
2033-03-01,14087407.0,13736758.0,16411028.0,11876268.0,12984770.0,13821562.0,16565273.0,12725435.0,11240934.0,13772725.0,12774354.0,12388268.0,13303492.0
2033-04-01,13674180.0,13314186.0,15568543.0,11172362.0,12728580.0,12999388.0,15846692.0,12080652.0,10890038.0,13328848.0,12362342.0,11768071.0,12665056.0
2033-05-01,12078488.0,11547558.0,14061062.0,9188399.0,11203775.0,11514486.0,14237752.0,10249848.0,9579557.0,12001096.0,10825280.0,10463979.0,10744504.0
2033-06-01,9457052.0,8909540.0,11668636.0,5934899.0,8670057.0,7893550.5,12185398.0,7442647.0,7043229.0,8727223.0,7821700.5,7392527.0,8262781.0
2033-07-01,5271754.0,6189542.0,7860828.0,2359047.0,5591997.0,4776196.0,9771412.0,3554195.5,4587819.0,5029176.5,4553511.0,4371607.5,5727133.5
2033-08-01,1896581.9,3762559.5,4047803.2,649148.9,2274003.8,2686241.0,7992526.0,525481.56,2871659.8,3038189.0,2620515.5,1184589.6,3696166.0
2033-09-01,1585313.2,3026115.5,3812053.2,521314.4,1224336.2,3433785.0,7675403.0,157444.23,2516209.5,3017274.5,2261893.5,190481.95,3246323.2
2033-10-01,4314527.0,4705873.0,6594559.5,1357442.2,4319626.0,5399705.0,9771162.0,1421037.2,4337177.0,4527326.0,3889528.5,817795.5,5911336.0
2033-11-01,7795041.5,6419195.5,10098336.0,3804667.8,7523137.5,8462538.0,11746094.0,4914775.0,6836765.0,7502321.5,6848114.5,4194105.5,9199547.0
2033-12-01,10391390.0,8917559.0,12632777.0,7410514.5,10263672.0,10874850.0,13473480.0,9458416.0,8913075.0,10330723.0,9534024.0,7940084.0,11138874.0
2034-01-01,12200774.0,11293518.0,14917742.0,9861961.0,12312764.0,12467500.0,15240608.0,11413056.0,10215434.0,12001103.0,11572613.0,10499336.0,13098878.0
2034-02-01,13370652.0,12886599.0,15922060.0,11007566.0,13307816.0,13416454.0,16112085.0,12327074.0,11063198.0,13243261.0,12607698.0,12203384.0,13582492.0
2034-03-01,13746074.0,13521522.0,16401568.0,11205578.0,13643866.0,13658732.0,16080678.0,12465876.0,11397984.0,13815030.0,12966838.0,12470571.0,13568433.0
2034-04-01,13435092.0,12745121.0,15703329.0,10656513.0,12969314.0,12948072.0,15288086.0,11732738.0,11117176.0,13239686.0,12435084.0,12097376.0,12915190.0
2034-05-01,11875530.0,10959338.0,13967402.0,9062601.0,11262800.0,11268648.0,13737412.0,9959530.0,9842992.0,11529506.0,10922352.0,10146656.0,10858174.0
2034-06-01,9488457.0,8271698.0,11432850.0,6169478.0,9038626.0,8576194.0,12026890.0,7059573.5,7599250.5,8201676.5,7909736.0,6648103.5,8694233.0
2034-07-01,5423211.5,5550955.0,6908935.0,2667148.0,6130665.0,5392535.0,9953587.0,2880452.5,5215880.5,4694960.0,4971766.5,3612879.5,6181235.5
2034-08-01,1836146.8,3071116.5,4193947.5,730498.0,2659922.2,3171357.2,8275759.0,861481.44,3322653.5,2685549.8,2973341.5,859094.9,4058363.5
2034-09-01,1358492.1,2122316.8,4095147.0,580080.25,1678875.2,4040996.5,7957851.0,719805.6,2955817.0,2451069.8,2666550.5,331703.25,3661290.8
2034-10-01,4268347.0,3734279.5,5697061.0,1234146.2,4799640.5,6693184.0,9694925.0,1408599.2,5222376.5,4439744.5,4065916.2,1433063.2,7173970.0
2034-11-01,8053093.0,5140205.5,9088074.0,3691265.5,7824516.0,9028808.0,11346971.0,3569899.8,7836973.0,7542465.0,7021017.5,4089149.5,9735966.0
2034-12-01,10458603.0,7762853.0,12028639.0,7154070.0,9937024.0,11356672.0,13406490.0,8281794.5,9093428.0,10104326.0,9600341.0,7768582.0,11108396.0
2035-01-01,12303946.0,10807396.0,14481465.0,9694514.0,12085999.0,12885433.0,15132588.0,11432376.0,10537498.0,12157738.0,11597745.0,10448386.0,12820674.0
2035-02-01,13301100.0,12345524.0,15383664.0,11115850.0,13265318.0,13413464.0,16073872.0,12637760.0,11276488.0,13081125.0,12158591.0,11967549.0,13459506.0
2035-03-01,13854428.0,13071666.0,15834172.0,11441390.0,13531326.0,13485188.0,16120486.0,12956649.0,11663230.0,13455024.0,12254806.0,12243697.0,13711999.0
2035-04-01,13471434.0,12782493.0,15485150.0,10631415.0,13157584.0,12830494.0,15404268.0,11928932.0,11388659.0,12660628.0,11548262.0,11919854.0,12775664.0
2035-05-01,11794360.0,11038110.0,14087690.0,8766511.0,11432740.0,11250449.0,13869904.0,9608046.0,10097759.0,11110114.0,10153556.0,10440785.0,11022055.0
2035-06-01,9542931.0,8707407.0,11285273.0,6361121.0,9065675.0,8419508.0,12010442.0,6304979.0,7762556.5,7977264.0,7298557.0,7084903.0,8803414.0
2035-07-01,5789578.0,5602992.5,7841656.0,3081046.8,5997434.5,5176105.0,10027616.0,2099032.5,5439233.5,3907737.5,4200201.5,4075278.2,6268534.0
2035-08-01,2501406.8,2041371.9,4511794.5,880218.9,2785603.2,3127138.2,8312830.5,382160.66,3445613.5,2047031.0,2509261.2,1243244.2,3113496.5
2035-09-01,2215877.0,1403270.1,3808060.5,855791.25,1627966.9,3214542.8,8187472.0,326065.62,3141599.0,1756471.2,2173566.2,375391.72,1924699.5
2035-10-01,4741363.0,2821368.0,6774894.0,2204777.2,4257799.0,5593617.0,10023324.0,900571.7,5329301.0,2923429.5,3674441.5,1558995.0,5947989.0
2035-11-01,7807895.0,5242005.0,10109636.0,4346845.0,7840983.0,8992686.0,11635747.0,2670480.5,8186620.0,5886368.5,6412334.0,4252725.0,8888780.0
2035-12-01,10645172.0,8896264.0,12633739.0,7181178.0,10358749.0,11041196.0,13235324.0,5611676.0,9167766.0,9674472.0,8996949.0,7812370.0,11152020.0
2036-01-01,12727024.0,11206982.0,14837894.0,9442970.0,12503328.0,12651813.0,15227004.0,10457114.0,10700252.0,11972412.0,11059128.0,10022357.0,12926310.0
2036-02-01,13979624.0,12701558.0,16257370.0,10805035.0,13400008.0,13703853.0,16084149.0,12265319.0,11402552.0,12930750.0,12195597.0,11661284.0,13661971.0
2036-03-01,13896632.0,13240227.0,16741707.0,11139497.0,13598128.0,13896066.0,16171567.0,12971286.0,11566698.0,13109879.0,12300098.0,11998794.0,13688873.0
2036-04-01,13645975.0,12752194.0,16131990.0,10430833.0,13208391.0,13360468.0,15275861.0,12220190.0,11132985.0,12879902.0,11613914.0,11650220.0,12864448.0
2036-05-01,11970815.0,10921392.0,14058248.0,8735480.0,11447358.0,11404093.0,13827223.0,10128141.0,10022738.0,11378153.0,10239858.0,9969564.0,10939915.0
2036-06-01,9506818.0,8679196.0,10603006.0,6417448.0,9089057.0,8410798.0,12026154.0,6767072.0,7841025.0,8184284.0,7521947.0,7158921.5,8863725.0
2036-07-01,5240573.0,5982609.0,7146423.0,3382796.5,6421310.0,5289604.0,9888694.0,2992192.0,5461525.0,4231767.0,4440236.5,4832775.0,6647823.0
2036-08-01,2050936.8,3176010.8,3887127.5,985048.0,3720948.0,3177724.5,7991551.5,592924.1,3686003.0,1707064.6,2370683.8,2625989.8,4204312.5
2036-09-01,1489744.8,2260108.8,3392581.8,767771.6,2660165.8,3489569.5,7703284.0,300805.84,3324532.5,1383321.8,2069034.0,1436465.1,3394519.0
2036-10-01,4714353.0,4129357.2,6251334.5,1957838.8,4957212.0,5911287.5,9643035.0,1216002.9,4836234.0,3414585.0,3470193.0,2763566.2,5628361.0
2036-11-01,8068014.0,6487761.5,9827483.0,4675767.5,8059993.0,8860615.0,11520312.0,4073371.5,7406815.5,6612777.0,6168524.5,5306932.5,9293582.0
2036-12-01,10670984.0,9330536.0,12087220.0,7758001.0,10371410.0,10991949.0,13369144.0,8419370.0,9002920.0,9861802.0,8938932.0,8956049.0,11318213.0
2037-01-01,12747265.0,11444497.0,14484919.0,9617656.0,12240129.0,12504475.0,15086757.0,11430130.0,10374572.0,12341916.0,11084085.0,10924613.0,13237860.0
2037-02-01,13875406.0,12886210.0,15589551.0,10963594.0,12810806.0,13502408.0,16046270.0,12688904.0,11303930.0,13136143.0,12046018.0,12295551.0,13886486.0
2037-03-01,14224847.0,13324266.0,15860070.0,11291889.0,13023922.0,13662417.0,16281012.0,13288392.0,11505837.0,13186297.0,11842053.0,12580102.0,13785708.0
2037-04-01,13746695.0,12600924.0,15072028.0,10635962.0,12671383.0,13187790.0,15474470.0,12545913.0,10996776.0,12984393.0,11373516.0,11779154.0,13015706.0
2037-05-01,12048297.0,10980304.0,13527442.0,9167347.0,11232780.0,11694394.0,13887433.0,10696316.0,9597079.0,11550506.0,10195386.0,10334508.0,11358416.0
2037-06-01,9396952.0,8504585.0,11266025.0,6663775.0,9159104.0,8687138.0,11974822.0,7399574.0,7598091.0,7902188.0,7291539.0,7331117.0,8982590.0
2037-07-01,4621594.5,5611611.0,8051417.0,3362292.8,6160483.5,5112281.0,9899914.0,2726738.2,5170340.5,4044328.2,4312672.0,4780261.0,5706357.5
2037-08-01,1027931.75,2806033.0,4924530.5,974334.25,2706198.8,2970538.0,8003928.0,270849.62,3416637.8,1822288.9,1961833.9,2254570.0,2602296.0
2037-09-01,544101.8,2011732.1,4667392.0,739252.4,1240077.0,3351594.8,7716225.5,52182.73,3385580.0,1722214.5,1608638.6,986163.4,2108884.2
2037-10-01,3491262.5,3333096.0,7118303.0,2088191.1,4854102.0,5558904.0,9780944.0,548283.5,5043748.0,3616619.5,3567702.2,2625565.5,4986612.0
2037-11-01,7667635.0,5607344.5,10506715.0,5249535.0,8158855.0,8195914.5,11375904.0,3629444.5,7286588.0,6628462.0,6429397.5,5580525.5,8613684.0
2037-12-01,10375468.0,9132381.0,12397529.0,7998420.5,10112349.0,10556922.0,13360723.0,8728632.0,8944299.0,9958922.0,9123659.0,8572735.0,10984764.0
2038-01-01,12268345.0,11582408.0,14581183.0,9682218.0,12131634.0,12367836.0,15103030.0,11621414.0,10237368.0,12091136.0,11142474.0,10914242.0,13237770.0
2038-02-01,14273078.0,12851680.0,15849968.0,11081553.0,13204381.0,13053664.0,15944760.0,12395886.0,11123962.0,12978912.0,12087432.0,12102692.0,13885687.0
2038-03-01,14791328.0,13203026.0,16240411.0,11498413.0,13494121.0,13480654.0,15750699.0,12820836.0,11409808.0,13211882.0,12303000.0,12423800.0,14040210.0
2038-04-01,14193174.0,12664052.0,15604296.0,10975628.0,13126970.0,12988202.0,14941687.0,12008572.0,10980874.0,13009090.0,11731580.0,11746126.0,13111338.0
2038-05-01,12294428.0,11050077.0,13719089.0,9296275.0,11276906.0,10919942.0,13448568.0,10374712.0,9775776.0,11779598.0,10415620.0,10343430.0,11064211.0
2038-06-01,9572188.0,8704882.0,11154722.0,6712940.0,8864248.0,7717062.5,11590005.0,7090293.0,7375291.5,8317411.0,7370403.0,7647265.0,8826704.0
2038-07-01,4895890.0,6075581.5,7825766.5,3238898.5,6181134.0,4808513.5,9723661.0,2796040.2,4720648.0,3801283.5,4120583.0,4872718.0,6027455.0
2038-08-01,1375496.5,3707042.5,4530343.0,953504.6,3552452.5,3088340.8,8040074.5,216528.27,2985307.0,1817113.9,1985207.2,2032408.8,2942219.5
2038-09-01,741530.75,2720374.0,4178983.5,742678.75,2729526.0,3054394.5,7694687.0,154207.19,2796198.0,1803677.5,1593305.4,930588.56,2199831.8
2038-10-01,3459978.0,4050243.5,6325741.5,2068580.2,4828595.0,5502025.0,9604104.0,707442.2,4550470.0,3608700.2,2911830.2,2290084.2,5309377.5
2038-11-01,7186386.0,5852418.0,9459756.0,4352586.0,7491594.5,8193945.0,11383946.0,3913209.5,7467724.0,6454963.0,5912355.0,5201243.0,9083123.0
2038-12-01,10711822.0,8752534.0,12261612.0,8161561.0,10251078.0,10525181.0,13082794.0,8684371.0,8961088.0,9618476.0,8441031.0,8843787.0,11457638.0
2039-01-01,12598178.0,11251234.0,14762224.0,10365952.0,11854850.0,12602199.0,14577735.0,11568260.0,10369029.0,11936492.0,10277144.0,10758655.0,13238706.0
2039-02-01,13692826.0,12762366.0,15886906.0,11615856.0,13192919.0,13570412.0,15500836.0,12838857.0,11209780.0,12690491.0,11273786.0,12088628.0,13865484.0
2039-03-01,14254946.0,13125968.0,16277446.0,11788542.0,13435702.0,13664215.0,15376728.0,12883621.0,11361936.0,13191151.0,11665683.0,12466400.0,13628530.0
2039-04-01,13882838.0,12571205.0,15636943.0,11268616.0,12934317.0,13095165.0,14679314.0,12011056.0,10953132.0,12672141.0,11347816.0,11972947.0,12937153.0
2039-05-01,12378976.0,11109021.0,13914986.0,9617387.0,11446867.0,10957980.0,13310268.0,9865530.0,9506670.0,11400823.0,10124692.0,10281824.0,11187652.0
2039-06-01,9927144.0,8936643.0,11239312.0,6890704.0,9022093.0,8108333.5,11511397.0,7115498.0,7136785.5,8545108.0,7359434.0,7077590.0,8880491.0
2039-07-01,4876756.5,5826193.5,7697339.0,3314933.2,6357351.0,5402069.5,9450354.0,2840494.5,5101817.0,4402715.0,3690978.5,4049367.5,6163923.5
2039-08-01,975119.9,2454668.5,3537696.2,1088772.8,3303813.8,3518310.2,7653923.5,544820.7,3454172.8,1994080.0,1457348.8,1124736.5,3152933.5
2039-09-01,524965.4,1547753.2,2842932.0,810982.8,2348186.5,3529394.0,7240564.0,431977.2,3159377.5,1803831.0,1109645.9,131453.4,1986536.0
2039-10-01,2890951.0,3722918.0,6200575.0,2096438.6,4678065.0,5541220.0,9585057.0,1195183.9,4328654.5,3688367.2,2579398.8,636649.3,5687746.0
2039-11-01,6870654.0,6449661.0,9691582.0,5088404.5,7630854.0,7631827.5,11243001.0,4621218.0,6810743.0,6875010.5,5473220.0,4246672.0,9190664.0
2039-12-01,10628723.0,9558356.0,12567364.0,7809210.5,10522362.0,10132875.0,12904366.0,9067248.0,8682819.0,9069729.0,8752044.0,8559389.0,11165176.0
2040-01-01,12687686.0,11549999.0,14864232.0,10195176.0,12365138.0,12325722.0,14602050.0,11754190.0,9888191.0,11418126.0,11192186.0,11406166.0,13111748.0
2040-02-01,13771194.0,13187571.0,15912720.0,11570765.0,13261781.0,12942437.0,15499218.0,13231018.0,10817229.0,12644450.0,11913118.0,12277278.0,13541954.0
2040-03-01,14192789.0,13730514.0,16071301.0,11680400.0,13179160.0,13371460.0,15419915.0,13399605.0,11158478.0,12902609.0,11996266.0,12453699.0,13552018.0
2040-04-01,13656346.0,12995864.0,15548725.0,10994638.0,12436310.0,12898338.0,14728972.0,12669687.0,10751310.0,12467024.0,11478529.0,11926420.0,12765236.0
2040-05-01,12135914.0,11081040.0,13873201.0,9348760.0,10901015.0,10805330.0,13261750.0,10376546.0,9283158.0,11302349.0,10162839.0,10298842.0,10805862.0
2040-06-01,9251186.0,8888480.0,10782088.0,6875615.5,8679538.0,7709992.5,11563072.0,7292552.0,6775765.0,8003831.5,7379977.5,7219277.5,8265595.5
2040-07-01,4321813.0,6253770.0,6591926.0,2814541.8,5741256.5,4807157.5,9524343.0,3188379.5,4740879.0,3426441.5,4534369.5,4036578.8,5226534.0
2040-08-01,734586.75,3887040.0,2148713.5,585263.4,2680068.0,2614272.0,7516978.0,138955.61,3067914.5,750623.94,2416042.2,1968206.2,2609859.0
2040-09-01,499791.38,3041084.0,1491211.0,369884.47,1754827.5,3046626.5,7040676.5,103276.89,2613040.5,498069.25,1786406.5,1413825.6,1834045.0
2040-10-01,3071631.0,4150386.0,4258551.0,1523250.1,4174707.2,5305969.5,9108454.0,537692.2,4130675.0,2212975.0,3779512.0,2161444.5,4918931.0
2040-11-01,7279889.0,6212667.5,8401542.0,4411825.0,7289729.0,7802781.0,11020072.0,3095007.5,6578280.5,5965826.0,7231613.0,3767743.0,8695613.0
2040-12-01,10387624.0,9346090.0,11853512.0,7974449.0,9669895.0,10483384.0,12919473.0,8637571.0,8123545.0,10107762.0,9537004.0,7920383.0,10916374.0
2041-01-01,12222070.0,11290578.0,14463612.0,10051341.0,12185598.0,12500451.0,14665183.0,11443058.0,9476114.0,11997149.0,10719276.0,10925216.0,13164610.0
2041-02-01,13410758.0,12837076.0,15950029.0,11748530.0,13138232.0,13362453.0,15713397.0,13018550.0,10673317.0,12868214.0,11754830.0,12308642.0,13946712.0
2041-03-01,14102430.0,13469896.0,16234604.0,12011361.0,13530191.0,13509066.0,15929160.0,13383378.0,10996836.0,13222628.0,12095761.0,12580384.0,14020517.0
2041-04-01,13809646.0,12803692.0,15601971.0,10868062.0,12905644.0,12944046.0,15279334.0,12638370.0,10680870.0,12813468.0,11587624.0,11848836.0,13282098.0
2041-05-01,11890158.0,11248501.0,13731777.0,8539630.0,10925476.0,10874503.0,13646423.0,10198459.0,9258071.0,11631898.0,10185988.0,10648064.0,11162538.0
2041-06-01,9402818.0,8418485.0,10278266.0,6437773.0,8534387.0,7352010.0,11708481.0,7028845.5,6904543.0,7889585.0,7244621.0,7279301.0,8621948.0
2041-07-01,4630566.5,5484547.5,6594386.0,3097194.5,5778173.0,3960209.5,9411615.0,2205327.5,4284223.0,3043977.2,3926008.5,4047284.5,6268724.0
2041-08-01,850727.0,2492969.5,3422343.0,891586.0,2257438.5,1972811.2,7437439.5,119711.43,2425940.8,929071.25,1826440.6,1691135.2,3233176.0
2041-09-01,431730.2,1737552.5,2578484.0,708830.44,893367.25,2283857.8,7049344.5,117585.2,2153919.2,829252.9,1381069.6,972433.56,2082884.2
2041-10-01,3464426.5,3243540.0,5418218.5,1973341.9,4515663.5,4884760.0,9474231.0,579661.6,3820404.5,2367613.0,2479628.0,1727522.4,5285500.0
2041-11-01,7448647.0,5036177.5,8816636.0,4537770.0,7995511.5,8243492.0,11394768.0,3202538.2,7186636.0,6211565.5,5632987.0,3525648.0,9102042.0
2041-12-01,10449514.0,8088210.0,11787713.0,7607811.0,10409671.0,10866806.0,13111491.0,9114866.0,8639021.0,9262421.0,8240494.0,6854721.0,11161588.0
2042-01-01,12064157.0,10557640.0,14462314.0,9887194.0,12199325.0,12633025.0,14800354.0,11434128.0,9983158.0,11460424.0,10127054.0,10690620.0,13202862.0
2042-02-01,13331671.0,12438848.0,15640867.0,11151738.0,13465856.0,13425458.0,15691833.0,12835670.0,10878594.0,13036904.0,11530340.0,12322279.0,13980528.0
2042-03-01,13807230.0,12884362.0,16198247.0,11168032.0,13623004.0,13310602.0,15736373.0,13079310.0,11113480.0,13109368.0,11710051.0,12575214.0,13792703.0
2042-04-01,13306264.0,12409812.0,15426542.0,10441640.0,13088478.0,12509187.0,14973357.0,12230593.0,10817992.0,12282148.0,11202444.0,12066334.0,13170132.0
2042-05-01,11856594.0,10557473.0,13483352.0,8802151.0,11187905.0,11006156.0,13511797.0,10238462.0,9714964.0,10454446.0,10213368.0,10502878.0,11102596.0
2042-06-01,9504076.0,8119792.0,10448281.0,6607209.5,8456887.0,7878832.5,11971872.0,7261149.5,7335049.0,7526007.0,7329561.5,7294234.0,8666575.0
2042-07-01,4769942.0,5413316.0,6737330.0,2860205.2,5620844.0,4772113.0,9849477.0,2935742.0,4839035.0,3464916.5,3967126.5,4216995.0,5817472.0
2042-08-01,1065490.4,2174750.0,3094799.2,736667.5,1836752.5,2176702.2,7890374.0,258735.83,2905989.5,1064774.0,1676185.2,1578893.4,2651217.5
2042-09-01,529361.75,1115276.2,2558055.5,363267.38,750884.6,1972035.9,7482414.5,170190.62,2637914.5,560739.75,1223225.9,704066.8,2074536.5
2042-10-01,3178735.0,2408914.0,4386548.0,1635557.0,3957470.2,5049256.5,9549638.0,909485.2,4163531.2,2140118.8,2874334.0,1995117.6,6057713.0
