time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2-WACCM,CMCC-CM2-SR5,EC-Earth3,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
2015-01-01,13171320.0,11602498.0,14826765.0,15697260.0,18653534.0,12372186.0,12704618.0,7728076.5,12394619.0,12758660.0,14513620.0,15461434.0,12764816.0,12936731.0,10730678.0,12271099.0,11957176.0,12373810.0,12093458.0,12926769.0
2015-02-01,14219436.0,12752801.0,16117380.0,16555652.0,20115540.0,13733075.0,13511662.0,9865241.0,12928524.0,13609108.0,15581232.0,16467822.0,13568130.0,14508398.0,11637868.0,12873344.0,12818782.0,13267986.0,13083152.0,13535584.0
2015-03-01,14612507.0,13175012.0,16397126.0,16821576.0,19911764.0,13957116.0,13776436.0,10378728.0,13021196.0,13764390.0,15658065.0,16325259.0,13609998.0,14694096.0,11802522.0,13067332.0,13206550.0,13698909.0,13374936.0,13501148.0
2015-04-01,14222698.0,12707590.0,15638792.0,16314062.0,18641368.0,13077642.0,13353968.0,9450256.0,12374025.0,13115269.0,14775248.0,15473514.0,13042101.0,13648979.0,11399520.0,12296988.0,12647192.0,12853720.0,12898830.0,12511972.0
2015-05-01,12503310.0,11322664.0,13410732.0,14432630.0,15535917.0,11156280.0,11774080.0,7600379.5,10974298.0,11525449.0,12543172.0,13984580.0,11249158.0,11159576.0,10406669.0,10803522.0,11352662.0,11301378.0,11234944.0,10874020.0
2015-06-01,9925819.0,9229070.0,10381282.0,11859976.0,12483632.0,8773401.0,9647572.0,4175062.2,8554688.0,8627668.0,10153526.0,12101068.0,8502828.0,7839663.0,8266346.5,8600393.0,8311258.5,8823720.0,8758776.0,8827989.0
2015-07-01,6205199.0,6550933.5,7362593.0,8596366.0,9696704.0,5995581.0,6422643.0,342422.06,5756187.0,5499943.0,7325263.5,10386212.0,6234725.5,5591059.5,6133396.5,5631090.0,4585470.0,5835522.0,5849690.0,6740611.0
2015-08-01,3797287.5,4182440.8,4668360.5,5952779.0,7552565.5,4030591.0,3515053.0,30082.855,4091382.0,3637459.5,4608146.5,8576473.0,4288414.5,4011464.5,4478998.0,3819029.5,2600817.5,3798260.0,3222875.5,4447494.5
2015-09-01,3840735.5,3692173.0,4470365.0,5468907.5,7500215.0,4270127.0,2763488.5,5536.9546,4468700.5,3855918.0,3909688.2,8499225.0,3897770.0,4449203.0,4128649.2,3695894.5,2454086.8,3415624.5,2176848.8,4207007.0
2015-10-01,5718884.0,4920345.0,6889259.0,7809623.0,9923647.0,6341184.5,4974988.5,79106.02,6434493.0,6785412.0,7034793.5,10273770.0,6699103.0,5981623.5,6524490.0,5200552.0,4054653.0,5303108.0,3890268.2,6809179.5
2015-11-01,8599812.0,7107531.0,10292972.0,10757743.0,12644179.0,8508279.0,8804736.0,991542.75,9050466.0,9483937.0,9790462.0,11929680.0,9557666.0,8437073.0,8792230.0,7913136.0,7137760.0,8290447.0,7580819.0,9339492.0
2015-12-01,11067046.0,9876224.0,12888442.0,13329347.0,15713162.0,10690658.0,11167363.0,4412880.0,11112769.0,11538208.0,12366610.0,13911368.0,11423662.0,11475324.0,9704567.0,10376649.0,10045659.0,10045047.0,10463095.0,11505208.0
2016-01-01,13096299.0,11970342.0,15244119.0,15653192.0,17988136.0,12359051.0,12430108.0,8334112.0,12076922.0,12905398.0,14374842.0,16034525.0,12912002.0,13344610.0,10809462.0,11790861.0,12196376.0,11786715.0,12240395.0,13066733.0
2016-02-01,14415773.0,13206938.0,16272667.0,16690888.0,19167904.0,13421016.0,13354472.0,10138261.0,12651672.0,13443522.0,15403288.0,16701974.0,13535000.0,14758199.0,11488610.0,12411291.0,13091704.0,13008084.0,12919322.0,13408288.0
2016-03-01,14802894.0,13490623.0,16567093.0,17008908.0,19167818.0,13712170.0,13793928.0,10482744.0,12607252.0,13735052.0,15624592.0,16659134.0,13577852.0,14655747.0,11703090.0,12720112.0,13288532.0,13298506.0,13008681.0,13649330.0
2016-04-01,14229656.0,12953397.0,15756826.0,16556435.0,17873842.0,12834286.0,13511461.0,9899525.0,12000482.0,12982082.0,14675330.0,16055391.0,12773039.0,13671812.0,11398723.0,12091219.0,12716160.0,12621758.0,12878558.0,13074272.0
2016-05-01,12559172.0,11482649.0,13754654.0,14614478.0,15376671.0,11433456.0,12059711.0,7884415.0,10416214.0,11184440.0,12697260.0,14330078.0,10733293.0,11337198.0,10502510.0,10959063.0,11218628.0,11383350.0,11433932.0,11417282.0
2016-06-01,9815682.0,8991448.0,11019867.0,12049522.0,12338980.0,9062195.0,9930024.0,4763169.0,7816354.0,8451487.0,10351077.0,12547976.0,8126840.0,8616887.0,8593252.0,8971355.0,8294549.0,8785226.0,8436914.0,9246192.0
2016-07-01,5802576.0,6450426.5,7768293.0,9364502.0,8958550.0,6302170.0,6955602.0,346988.44,5532158.0,5519599.5,7367964.0,10754871.0,6157377.0,6202837.0,6373593.0,5562076.5,4720717.0,5444935.0,5510762.5,6596615.5
2016-08-01,3003366.0,4372032.0,5466522.5,7048986.0,6909465.0,4167229.0,3825980.2,31831.008,4144563.0,3767233.8,4638099.5,9049495.0,4720465.0,3876197.2,4592172.5,3538887.0,2716754.0,3327205.2,2902619.0,4527120.5
2016-09-01,2997518.0,3781461.2,5441207.5,6408404.0,7122707.0,4498714.0,3174009.0,1257.4858,4704101.5,4231509.0,3924883.5,8841885.0,4305741.5,3678130.0,4360916.5,3399972.5,2775591.2,3090328.5,1699628.5,3909770.8
2016-10-01,5660329.5,4878831.0,6943466.0,8843904.0,9319847.0,6967439.0,5831383.0,85360.99,6337910.0,6298880.0,6848083.5,10653293.0,6381740.5,5729910.0,6585629.0,5079700.0,4893649.0,4977146.5,3513758.2,6459970.0
2016-11-01,8589950.0,6824132.0,10037737.0,11563678.0,12579768.0,9043046.0,9226363.0,1174296.8,8262618.5,8661223.0,9862602.0,12174002.0,9098193.0,8670701.0,8790262.0,7990139.0,8180224.5,8067372.0,7827121.5,9653148.0
2016-12-01,10713759.0,10258912.0,12623895.0,13567784.0,15832402.0,10309350.0,11173054.0,4792898.5,10495192.0,11079056.0,12724294.0,14035217.0,11153954.0,11405690.0,9881019.0,10163868.0,10794817.0,10327808.0,10871996.0,11461612.0
2017-01-01,12832044.0,11946618.0,15013374.0,16411600.0,18569328.0,11820422.0,13006966.0,8707074.0,11864366.0,12824412.0,14801761.0,15920877.0,12465156.0,13001192.0,10900082.0,11706072.0,12408062.0,12036157.0,12581098.0,12935674.0
2017-02-01,14181218.0,13077520.0,15982526.0,17208358.0,19613350.0,12927844.0,13814112.0,10410205.0,12437508.0,13557752.0,15975517.0,16683751.0,13432890.0,14041104.0,11448730.0,12248320.0,13257158.0,13065722.0,13635629.0,13522442.0
2017-03-01,14657984.0,13437308.0,15870067.0,17524798.0,19671130.0,13327602.0,13923261.0,10820124.0,12811348.0,13511087.0,15743687.0,16601723.0,13518177.0,14226229.0,11641559.0,12795686.0,13401402.0,13259406.0,13602023.0,13579660.0
2017-04-01,14352393.0,13217301.0,15207484.0,16719012.0,18681134.0,12970421.0,13503880.0,10044233.0,12287262.0,13075288.0,14642684.0,15691824.0,12932170.0,13138266.0,11418651.0,12283249.0,12777691.0,12758257.0,12999944.0,12541256.0
2017-05-01,12479788.0,11709574.0,13429831.0,14853790.0,15473480.0,10873452.0,11893751.0,8097920.0,10880171.0,10742722.0,12309038.0,14143647.0,11108190.0,11079325.0,10477788.0,10779050.0,11475840.0,11672942.0,11416156.0,10718750.0
2017-06-01,9934446.0,9408181.0,10764069.0,12274206.0,12464480.0,8404220.0,9651592.0,5023387.5,7846073.0,7969558.0,9896085.0,12256281.0,8561723.0,8280808.0,8665393.0,8062953.0,8131531.0,9412745.0,8613660.0,8637937.0
2017-07-01,5242809.0,6720711.0,7436253.0,8392905.0,9329844.0,6109351.5,6991152.0,298842.12,5437299.5,5580331.5,6903352.5,10357168.0,6178434.0,5551866.0,6253127.0,5561538.5,4188779.5,5918354.0,5661119.5,6089204.0
2017-08-01,2238455.8,4489046.0,5018457.0,5756420.0,7234693.0,4436795.0,4265883.5,18182.848,3759089.8,4060652.5,3539234.5,8699587.0,4403161.5,3091503.0,4505730.5,3479905.2,2227656.0,3595626.5,2634025.0,4180398.5
2017-09-01,1823733.0,3806926.2,4991522.0,5838265.5,7452345.0,4513311.5,3417556.8,1240.0562,4431982.0,4741518.0,2603390.2,8518209.0,4137234.0,2653286.5,4379886.5,3197263.5,2248925.0,3111579.0,1859170.0,3395504.0
2017-10-01,3795487.0,4744413.0,7424675.0,8307726.5,9596762.0,6366503.0,6649082.5,39038.426,6790293.5,6672157.0,5612006.0,10203219.0,6309950.5,5234095.5,6444765.5,5366768.0,4217722.0,5073815.5,3276211.2,5954731.5
2017-11-01,7193308.5,6993133.0,10556839.0,11584530.0,12748280.0,8211759.0,9124463.0,981104.56,9034273.0,8786708.0,8826268.0,11895569.0,8934957.0,8304376.0,8640267.0,7799395.0,7627516.0,8140631.0,6855350.0,8704494.0
2017-12-01,10316020.0,9853698.0,12975586.0,13509061.0,15768632.0,10085704.0,11050208.0,4976760.0,11235708.0,10806012.0,11176941.0,13509059.0,11030546.0,11224379.0,9647466.0,9779226.0,10192266.0,10204341.0,10359614.0,10927078.0
2018-01-01,12452000.0,11979034.0,14791406.0,16200754.0,18549574.0,11838315.0,12689607.0,9227710.0,12331154.0,12441874.0,14156040.0,15433863.0,12316932.0,13254180.0,10805480.0,11542508.0,12100954.0,11382500.0,12213859.0,12633576.0
2018-02-01,13958369.0,13053820.0,15796419.0,17075980.0,19779660.0,12451502.0,13648250.0,10722104.0,12726056.0,13335863.0,15565880.0,16385157.0,13131397.0,14156864.0,11432432.0,12624305.0,13066084.0,12255801.0,13054285.0,13502070.0
2018-03-01,14619988.0,13430164.0,16085077.0,17189768.0,19757964.0,12758901.0,13754498.0,10876484.0,12876036.0,13584564.0,15636802.0,16566910.0,13398304.0,14346546.0,11576150.0,13246434.0,13396754.0,12640296.0,13398840.0,13440749.0
2018-04-01,14361284.0,12904226.0,15332690.0,16237622.0,18544578.0,12647813.0,13529532.0,10139699.0,12335036.0,13165990.0,14537798.0,15572124.0,12889230.0,13359819.0,11253720.0,12663949.0,12853312.0,12184011.0,12901700.0,12656860.0
2018-05-01,12730416.0,11157140.0,13245896.0,14580759.0,14919715.0,10819588.0,11895471.0,8533712.0,10683909.0,11220062.0,12172602.0,13672098.0,10871784.0,11005432.0,10082497.0,11189302.0,11669666.0,11073603.0,11489291.0,10706320.0
2018-06-01,9733910.0,8674299.0,10452624.0,11905308.0,11778124.0,8698412.0,9370938.0,5212976.0,7925874.0,8041255.5,9614553.0,11932709.0,8291867.0,8163945.0,8145245.0,8533540.0,8589461.0,8413848.0,8513554.0,8319261.0
2018-07-01,5625576.0,5710181.5,7240259.0,9077697.0,8950333.0,6486775.5,7169455.5,605194.25,5433517.0,5282876.5,6657827.5,10085399.0,5758093.0,4988169.0,6007819.0,5729312.0,4202351.0,5395291.5,5705946.0,5737938.5
2018-08-01,2366984.2,3537301.0,4774590.0,6784724.5,6896862.5,4839604.0,5024661.0,42834.91,3582225.2,3786676.2,3535762.8,8469558.0,3787470.2,2473862.8,4222895.0,3636305.2,2100856.0,3068232.0,3368744.5,3516032.2
2018-09-01,2105246.8,3094280.8,4923801.0,6626976.5,6949713.0,4867092.0,4091621.5,11598.467,3847775.2,4348385.0,2718354.5,8349921.5,3129479.5,2377731.5,3962178.2,3163569.5,1752342.4,2631393.8,2546650.2,3446559.2
2018-10-01,5408625.0,4631334.0,7661821.5,8792728.0,9274253.0,6761995.5,6506346.0,137201.8,5926387.0,5949884.0,5975075.0,10243350.0,5156658.0,4307294.0,5874489.0,5282707.0,3440466.5,4756629.0,4278658.0,6168950.0
2018-11-01,8245401.0,6515660.0,10343710.0,11435376.0,12183640.0,8528808.0,8685422.0,1600767.8,8437231.0,8668296.0,9383991.0,11770513.0,8854033.0,7019732.5,8091623.5,8366355.0,6297914.0,7741003.0,7384906.5,9086728.0
2018-12-01,10782954.0,9686267.0,12935839.0,13670457.0,15603670.0,10002569.0,10863354.0,5913445.0,10955544.0,11333276.0,12229918.0,13467596.0,10600710.0,10448806.0,9473332.0,10077906.0,9608100.0,10038758.0,10748583.0,11460424.0
2019-01-01,13270548.0,12131645.0,14862374.0,15965188.0,18452144.0,11854103.0,12912406.0,9019069.0,12538469.0,13166020.0,14267836.0,15178840.0,12067344.0,12776548.0,10760190.0,11319437.0,11946898.0,11809982.0,12655352.0,13204490.0
2019-02-01,14473269.0,13460020.0,15765028.0,16886942.0,19898772.0,12932900.0,13699904.0,10828573.0,13108721.0,13967972.0,15508058.0,15822674.0,12961804.0,14094382.0,11334437.0,12575735.0,13171287.0,12709373.0,13508968.0,13870474.0
2019-03-01,14991687.0,13916746.0,15839317.0,16979116.0,19918556.0,13193619.0,13943256.0,10967822.0,13267466.0,13988076.0,15973656.0,15904370.0,13196538.0,14134181.0,11479736.0,12891576.0,13553234.0,13058520.0,13528365.0,13786737.0
2019-04-01,14469158.0,13336575.0,14986375.0,16097423.0,18248440.0,12769481.0,13599319.0,10211750.0,12311410.0,13360834.0,14930386.0,14936928.0,12472612.0,12921452.0,11197512.0,12462658.0,13088384.0,12468842.0,12891862.0,12985651.0
2019-05-01,12695986.0,11672223.0,12896740.0,14390533.0,15349122.0,11126149.0,12020516.0,8519733.0,10626907.0,11458474.0,12808186.0,13536926.0,10607998.0,10853146.0,10105501.0,11059710.0,11522182.0,10942290.0,11383533.0,11469564.0
2019-06-01,9948641.0,9445953.0,10461322.0,11497640.0,12061624.0,8678067.0,9695649.0,5325436.0,7824863.0,8438472.0,10134492.0,12106184.0,8355983.0,8041985.0,8337015.0,8695061.0,8248808.0,8309610.5,8843353.0,8962357.0
2019-07-01,6329919.5,6644259.0,7520700.0,8510056.0,8425872.0,6125754.5,6732136.5,520603.0,5348702.5,5205046.5,6447148.0,10399599.0,6553357.0,4365642.0,6024346.0,6026393.5,4288379.0,5271441.0,6280415.0,5956866.0
2019-08-01,3341437.8,4126213.2,5116888.0,5857345.0,6282518.0,4555929.5,3837184.2,55752.438,3543181.8,3523162.8,3054365.2,8674369.0,4684537.5,1741936.9,4295306.5,3774894.8,1987574.8,3312672.0,4245594.5,3334135.5
2019-09-01,3169757.2,3799293.5,5208422.0,5955521.0,6319688.5,4366750.0,3192950.0,18136.287,4153437.8,3747190.5,2167114.5,8668283.0,4153255.0,1404604.8,4141741.2,3417512.0,1655017.5,2957892.2,3491752.5,2575736.8
2019-10-01,5427087.0,5064128.0,7078988.5,8557125.0,8702891.0,5701054.0,6654194.5,187598.14,6469117.0,5849335.5,5672645.0,10188647.0,6914072.0,3229829.0,6099185.5,5851480.0,3747663.2,4637560.5,4704161.0,4754059.5
2019-11-01,8840526.0,7068192.0,9786670.0,11176929.0,11963769.0,7617335.5,9519442.0,1297441.1,8700834.0,8708402.0,9246780.0,11812733.0,9237052.0,7047365.0,8336914.5,8324335.0,6857994.5,7481310.0,7466054.0,8886156.0
2019-12-01,11127933.0,9289007.0,12147123.0,13181244.0,14714342.0,10079407.0,11192736.0,4842954.0,11247857.0,11169965.0,11961890.0,13598530.0,10610846.0,11163529.0,9352867.0,10059017.0,9923287.0,10105623.0,10528251.0,11024410.0
2020-01-01,12934714.0,11624998.0,14659605.0,15205532.0,17340384.0,12176681.0,12778800.0,8567264.0,12516332.0,12536614.0,14580034.0,14963217.0,11791562.0,13224890.0,10635054.0,11861822.0,12002786.0,11809560.0,12520690.0,13025816.0
2020-02-01,14300962.0,13283884.0,15559998.0,15985397.0,18833688.0,12960320.0,13579770.0,10330480.0,13381662.0,13215068.0,15640130.0,15552414.0,12805384.0,14497822.0,11288545.0,13191446.0,13195896.0,12524708.0,13356717.0,13710068.0
2020-03-01,14699200.0,13905730.0,15692192.0,16261059.0,18859142.0,13313527.0,14004919.0,10779037.0,13224484.0,13206117.0,15560506.0,15730566.0,12921512.0,14815680.0,11409536.0,13507808.0,13285784.0,12658625.0,13486669.0,13607137.0
2020-04-01,14273592.0,13401041.0,14993160.0,15773624.0,17758892.0,12970466.0,13725426.0,10083620.0,12998336.0,12817698.0,14678033.0,14928757.0,12228014.0,13599292.0,11139500.0,12820736.0,12832788.0,12131683.0,12974682.0,12689091.0
2020-05-01,12667544.0,11744080.0,13050222.0,14007110.0,14942312.0,11184326.0,12106553.0,8034839.0,11431244.0,11170230.0,12310792.0,13397190.0,10584077.0,11399252.0,10150592.0,11299207.0,11640979.0,10911820.0,11281467.0,10927102.0
2020-06-01,10168534.0,9355695.0,10692681.0,11487390.0,11814407.0,8676466.0,9949470.0,4672080.0,8640057.0,8611352.0,9804030.0,11949057.0,8221632.0,8321664.0,8180876.0,8475918.0,8250915.0,8553169.0,8478657.0,8704283.0
2020-07-01,6149024.0,6508513.5,8223794.0,8523443.0,8381343.0,5553580.0,7376014.0,395688.3,5469307.5,5804299.5,6656486.5,9930996.0,6242836.0,4951230.0,5867892.0,5309676.5,3539213.5,5439375.0,5999124.0,5946354.0
2020-08-01,3013947.5,4043331.5,5850581.0,5319017.5,6489659.0,3510660.5,4772310.0,39510.47,3659685.8,3837717.2,3679587.8,8111484.0,4264778.5,1982587.5,4144353.5,3283087.0,1384194.5,3493119.2,3807734.0,3823290.5
2020-09-01,2856343.5,3420035.0,5607314.0,4931847.0,6649181.5,3466205.0,4038022.8,4588.0684,4065434.2,4620370.0,2632709.8,7762874.0,3879297.0,1656053.8,3889677.0,3082776.5,1268600.2,3320021.2,2928780.0,3352424.0
2020-10-01,5169829.5,5274794.0,8196895.5,7830767.0,8998788.0,5333543.0,6055212.5,83322.35,6172636.5,6817850.0,4827843.0,9264172.0,5770440.5,3673894.0,5637359.0,5040323.0,3002218.5,5118243.0,4721428.0,5755631.0
2020-11-01,8365471.0,7685515.0,10781322.0,10831086.0,12201248.0,7847910.0,9468706.0,1598688.6,8777128.0,9196744.0,8659655.0,10806353.0,8678864.0,6744345.0,8049612.0,8152414.0,6445833.5,7774556.0,8153810.0,9217156.0
2020-12-01,11279309.0,10000989.0,12868796.0,13276449.0,15074556.0,10137940.0,11692841.0,6313589.0,11177455.0,11420516.0,12081598.0,13389592.0,10371076.0,10742094.0,9544173.0,10220949.0,10433900.0,9839053.0,10819878.0,11019098.0
2021-01-01,13055455.0,12060660.0,14690908.0,15163922.0,17592360.0,12425627.0,13128655.0,9733943.0,12506379.0,13094881.0,14794078.0,15586422.0,11853176.0,12950051.0,10786278.0,11680852.0,12145884.0,11545022.0,12703056.0,13024715.0
2021-02-01,14107269.0,13292103.0,15855484.0,16145090.0,18799584.0,13448132.0,13695327.0,11100376.0,12953282.0,13910758.0,15721523.0,16456739.0,12845176.0,13580806.0,11395616.0,12821598.0,13086369.0,12309440.0,13672291.0,13851067.0
2021-03-01,14273384.0,13609370.0,16068089.0,16259143.0,19097248.0,13722201.0,13968214.0,11446625.0,13277555.0,14170842.0,15660233.0,16618143.0,13033600.0,13533860.0,11615638.0,13208171.0,13499398.0,12394172.0,13748448.0,13962264.0
2021-04-01,13750019.0,12821507.0,15413156.0,15483436.0,17840064.0,13216867.0,13482538.0,10591832.0,12768086.0,13215388.0,14711652.0,15363568.0,12331942.0,12697980.0,11423030.0,12233651.0,13178632.0,11937612.0,13255364.0,12897728.0
2021-05-01,12230959.0,10977796.0,13559166.0,13974864.0,14950408.0,11193449.0,11952182.0,8625121.0,11082610.0,11397356.0,12395220.0,13444049.0,10548417.0,10684090.0,10090176.0,10797090.0,11766657.0,10753476.0,11874896.0,11123892.0
2021-06-01,9739397.0,8427828.0,10880824.0,11907668.0,11452677.0,8320000.0,10030164.0,5820939.5,8535280.0,8648746.0,9783701.0,11461588.0,7942894.0,8020511.5,7784896.5,8431041.0,8746086.0,8406924.0,8881056.0,8844467.0
2021-07-01,5560240.0,6241782.0,7525249.0,8416222.0,8272994.0,5366900.0,7660567.0,943870.9,5769009.0,5713513.0,6607142.5,9450472.0,5935037.0,4274613.5,5426661.5,5642134.0,4384310.5,5782202.0,6184910.0,6180727.0
2021-08-01,2041239.9,3797840.0,5088087.0,5638188.0,6085942.0,3191408.5,5341485.0,53949.87,3994928.8,3390330.0,3817587.2,7841883.5,4202741.0,1696790.8,3726297.5,3818816.0,1850055.5,3730815.0,3895370.5,3980922.5
2021-09-01,1856865.2,2841203.8,4729270.0,5826624.0,6082622.0,3245869.0,4569862.5,12612.615,4184605.5,4694672.0,2651280.2,7695321.0,4104879.0,1500240.1,3512319.5,3731816.8,1502322.6,3289046.8,3146030.5,3397651.8
2021-10-01,4382727.0,4559540.0,7196511.5,8050760.5,8622806.0,5273623.5,6810749.0,97294.85,6065647.0,7727039.5,5707554.5,9807425.0,6232808.0,2891943.5,5483784.0,5268291.0,3049214.8,4921959.0,4464107.0,6053880.0
2021-11-01,8218001.0,6830533.0,10331240.0,11048893.0,12078258.0,8152570.0,9310912.0,1072618.0,8791034.0,9770304.0,9013257.0,11627314.0,9089167.0,6353760.0,7620763.0,7951789.0,6333634.0,7947795.0,7769620.5,8696299.0
2021-12-01,10818754.0,9282006.0,12897894.0,13063890.0,15243806.0,10449768.0,11172680.0,5138387.0,10941468.0,11584834.0,11766539.0,13489243.0,10728428.0,10736024.0,9139770.0,10240722.0,9489549.0,10150467.0,10747070.0,11227747.0
2022-01-01,12645020.0,11410057.0,15226899.0,15122619.0,17673044.0,12243738.0,13010721.0,8899358.0,12541612.0,13441418.0,14167638.0,15116269.0,11809782.0,12854486.0,10438086.0,11941288.0,11653798.0,11690836.0,12792988.0,12977108.0
2022-02-01,13757618.0,12698606.0,15951485.0,16080468.0,18659996.0,13240613.0,13740566.0,10939166.0,13248911.0,14206698.0,15579726.0,15758506.0,12584531.0,14101442.0,11091834.0,12645378.0,12969474.0,12596165.0,13566465.0,13612924.0
2022-03-01,14385606.0,13057078.0,16029932.0,16552858.0,18737684.0,13043616.0,13820080.0,11258096.0,13355364.0,14337792.0,15827088.0,15663937.0,12598175.0,14249017.0,11498649.0,13141157.0,13382534.0,12912076.0,13855065.0,13564534.0
2022-04-01,14054521.0,12378560.0,15222181.0,15825950.0,17590744.0,12301656.0,13465189.0,10328640.0,12623996.0,13805266.0,14807772.0,14844551.0,12022062.0,13489420.0,11269198.0,13115944.0,12815244.0,12322068.0,13269744.0,12811243.0
2022-05-01,12464907.0,10879412.0,13351430.0,14330786.0,14628637.0,10681814.0,11879136.0,8202799.0,10695610.0,11730656.0,12084747.0,13465423.0,10346933.0,11173803.0,9936130.0,11101882.0,11293232.0,10897326.0,11422338.0,10780461.0
2022-06-01,10040875.0,8363799.5,10683332.0,11552915.0,11514906.0,8008829.0,9926918.0,5180942.5,7892325.0,8559962.0,9452617.0,11845143.0,7891224.0,8379750.0,7698184.0,8483434.0,7642435.0,8462362.0,8513486.0,8584532.0
2022-07-01,6173316.5,5857331.0,7828604.0,8352547.5,8351228.0,5300299.0,7356984.0,457171.16,5366315.5,5155369.0,6245429.0,10201210.0,5937374.0,5423079.0,5059097.0,5701404.0,3519663.0,5226255.0,5984947.0,6462182.0
2022-08-01,2306494.5,3904125.2,5236935.5,5588897.0,6435740.5,3471410.0,5323910.0,25272.54,3492919.5,2487854.5,3071803.0,8491885.0,4568640.5,2535156.0,3413868.5,3743331.5,1671693.6,3423606.5,3726484.5,4082192.5
2022-09-01,1811129.4,3281475.8,5363258.0,5627412.0,6783692.5,3326449.2,4781236.0,4915.264,4430097.0,2710432.5,2047560.9,8272219.0,4385621.0,2406874.0,3238499.5,3428299.8,1590512.9,3097381.8,2446628.0,3238315.5
2022-10-01,4853037.5,4224428.0,8052709.5,8138920.0,9235936.0,4904568.0,6926275.0,130398.266,6419878.5,5582381.0,5227420.0,9897901.0,6578109.5,4603690.0,5058065.0,5362812.0,3548959.0,4202664.0,4907717.0,7131781.5
2022-11-01,8713850.0,5752612.5,10604863.0,10745013.0,11896797.0,6968497.5,9455330.0,1187715.0,8261342.0,8728982.0,8649828.0,11524678.0,9256833.0,7688851.0,7653787.0,8292027.0,6530885.0,7122908.0,7695993.5,9761439.0
2022-12-01,10801084.0,8439493.0,12797312.0,12760643.0,14668378.0,9251739.0,11361300.0,4484729.5,10560029.0,11322806.0,11432322.0,13120394.0,10852952.0,10902648.0,9081932.0,10116294.0,9649123.0,9759210.0,10248922.0,11030570.0
2023-01-01,12679631.0,10763234.0,14811122.0,15115975.0,16848930.0,11159243.0,13060413.0,8539528.0,12341886.0,13033114.0,13590412.0,14803115.0,12109479.0,13533313.0,10361902.0,11855282.0,11726106.0,11690322.0,12573920.0,12716838.0
2023-02-01,14087053.0,12111731.0,15642200.0,16400338.0,18294960.0,12310490.0,13902337.0,10591592.0,12970106.0,13628396.0,14874563.0,15540009.0,12806245.0,14979488.0,11347995.0,13149540.0,13000297.0,12579810.0,13571428.0,13456926.0
2023-03-01,14480717.0,12557248.0,15911778.0,16535348.0,18345678.0,12639846.0,13832280.0,11046526.0,13054578.0,13850648.0,15460098.0,15653167.0,12990210.0,14921821.0,11388764.0,13296210.0,13402904.0,12850814.0,13633328.0,13723857.0
2023-04-01,14352820.0,12126500.0,14942642.0,15930215.0,16966184.0,11969152.0,13373906.0,10394272.0,12190923.0,13520398.0,14645962.0,14948202.0,12277799.0,13426770.0,10985170.0,12479764.0,12916710.0,12119624.0,13388328.0,13051399.0
2023-05-01,12791726.0,10546382.0,12912318.0,14016463.0,14213642.0,10149062.0,11845280.0,8416954.0,10634594.0,11931612.0,12102885.0,13327020.0,10489416.0,11452538.0,9709655.0,11005440.0,11121009.0,10921830.0,11762878.0,11321530.0
2023-06-01,10058332.0,8226428.0,10124036.0,11741148.0,10609558.0,7864516.0,9437562.0,5622084.0,7904286.0,8965846.0,9425670.0,11521990.0,8139370.0,8621980.0,7649777.0,8748930.0,8232561.0,8730909.0,8681629.0,9065116.0
2023-07-01,6206665.5,5627218.5,7568645.0,8124679.5,7954037.5,5063551.5,6796075.0,754181.25,5561977.0,5212560.0,6406626.0,9547772.0,6001735.0,5392750.0,5612052.5,5969982.0,4714605.0,5601644.0,6325147.5,6783164.5
2023-08-01,3075760.5,3343326.8,4632256.0,4312122.0,6245825.0,2986712.0,4058031.5,46457.9,3904820.5,2516322.5,3279371.2,8010638.5,4346141.5,2224905.0,4118339.0,3802296.5,2500423.2,3638247.8,3755660.8,4336338.0
2023-09-01,2829818.0,2500126.2,4365387.5,3806343.5,6424119.5,2998651.5,3329034.0,10857.778,3948362.8,2579930.0,2362866.5,7984677.5,4021728.2,1990653.2,3782534.8,3287120.8,2259667.2,3121563.5,3077039.0,3534488.0
2023-10-01,5745671.0,3890095.5,6743219.0,6631645.0,8253409.0,4773188.0,5956226.0,125712.75,5944658.0,5729084.0,5440322.5,9623532.0,6289579.0,3975982.5,5513478.0,5038027.0,4123595.5,4933473.0,4820675.5,6926884.0
2023-11-01,8800679.0,5616139.0,9903638.0,10513070.0,11204808.0,6856028.0,8594394.0,1711309.9,8355592.5,9076724.0,8082486.5,11034688.0,9088320.0,7717066.0,7883516.5,8025968.0,7197143.5,7722317.0,7080725.5,9795498.0
2023-12-01,10888188.0,8692795.0,12350543.0,13016292.0,14174098.0,9246285.0,10641485.0,6374967.0,10433878.0,11243126.0,10626127.0,12709484.0,10701949.0,10786784.0,9126469.0,10219387.0,9803594.0,9808978.0,10215638.0,11635044.0
