time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2-WACCM,CMCC-CM2-SR5,EC-Earth3,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
2015-01-01,13130340.0,11558608.0,14758590.0,15632703.0,18573252.0,12332272.0,12671786.0,7660929.0,12348054.0,12712068.0,14451198.0,15401732.0,12705646.0,12868841.0,10708001.0,12226556.0,11923444.0,12324012.0,12046501.0,12894187.0
2015-02-01,14165795.0,12704626.0,16059365.0,16491806.0,20034156.0,13694822.0,13475707.0,9819480.0,12877178.0,13565259.0,15516467.0,16396682.0,13513372.0,14450920.0,11610703.0,12835906.0,12777632.0,13225839.0,13035470.0,13494107.0
2015-03-01,14551800.0,13123686.0,16339976.0,16751558.0,19833256.0,13915237.0,13743588.0,10328287.0,12971040.0,13716888.0,15596276.0,16246331.0,13558447.0,14636261.0,11777964.0,13019084.0,13177077.0,13659278.0,13327760.0,13456756.0
2015-04-01,14155228.0,12644912.0,15578976.0,16246848.0,18559040.0,13047803.0,13310306.0,9386406.0,12330890.0,13062512.0,14701627.0,15397958.0,12982641.0,13605276.0,11377063.0,12258578.0,12616325.0,12809664.0,12846256.0,12449428.0
2015-05-01,12412644.0,11247681.0,13330070.0,14357976.0,15435609.0,11086294.0,11717280.0,7529907.0,10947516.0,11478976.0,12461618.0,13876156.0,11206890.0,11101118.0,10381367.0,10751748.0,11317726.0,11254284.0,11165214.0,10810830.0
2015-06-01,9830140.0,9135768.0,10283355.0,11790346.0,12402659.0,8721421.0,9567986.0,4063336.2,8499333.0,8541555.0,10065906.0,11991306.0,8437599.0,7745620.0,8209055.5,8569154.0,8255881.0,8774581.0,8686902.0,8734719.0
2015-07-01,6019635.0,6396596.5,7285518.0,8520109.0,9624140.0,5937587.0,6253934.0,202127.56,5666293.5,5390957.5,7149529.0,10279540.0,6187050.5,5532201.0,6086033.5,5567252.5,4504344.0,5786339.5,5657534.0,6641931.0
2015-08-01,3606646.5,3996748.5,4596728.5,5883662.5,7495401.0,3992445.5,3266658.0,5583.794,4026988.0,3540110.5,4398691.0,8451495.0,4221329.0,3967522.5,4424810.0,3779617.0,2547498.5,3734003.0,3056955.5,4307321.5
2015-09-01,3720898.5,3537530.0,4434721.5,5407080.0,7450119.0,4241152.0,2556257.2,0.0,4424438.5,3738722.2,3725264.8,8387306.0,3845597.5,4412375.5,4084270.2,3670127.0,2419007.5,3377845.8,2004874.1,4076848.5
2015-10-01,5654702.5,4841883.0,6809730.5,7751932.5,9876544.0,6278667.5,4902827.0,69109.74,6379250.0,6721559.0,6977224.0,10222455.0,6632089.0,5940584.0,6485849.5,5149977.0,3995114.2,5242503.5,3819692.0,6768724.0
2015-11-01,8545319.0,7048350.0,10240420.0,10716354.0,12563396.0,8456545.0,8773242.0,943677.44,9010985.0,9435864.0,9729871.0,11885387.0,9507330.0,8398009.0,8774947.0,7864822.0,7077464.0,8244571.0,7523717.0,9297160.0
2015-12-01,11013356.0,9828692.0,12810094.0,13264372.0,15612920.0,10633624.0,11135358.0,4309909.0,11073260.0,11485660.0,12307230.0,13834674.0,11349942.0,11424917.0,9672692.0,10342480.0,9982024.0,9994522.0,10409678.0,11459234.0
2016-01-01,13033103.0,11916032.0,15171760.0,15587257.0,17902600.0,12304104.0,12397164.0,8272893.5,12026964.0,12852486.0,14308216.0,15973167.0,12850043.0,13287196.0,10789862.0,11746237.0,12164506.0,11739628.0,12198721.0,13028176.0
2016-02-01,14356490.0,13154821.0,16204463.0,16622309.0,19099500.0,13376890.0,13323512.0,10094406.0,12605020.0,13397329.0,15331748.0,16638932.0,13472618.0,14691336.0,11471788.0,12383004.0,13060464.0,12968354.0,12874160.0,13363413.0
2016-03-01,14744870.0,13442028.0,16503136.0,16935514.0,19099232.0,13674656.0,13756788.0,10439536.0,12557463.0,13688758.0,15559298.0,16585006.0,13523170.0,14588888.0,11684110.0,12684614.0,13259487.0,13261540.0,12963855.0,13604066.0
2016-04-01,14160596.0,12899940.0,15685408.0,16491551.0,17786736.0,12787114.0,13473100.0,9847974.0,11962185.0,12938151.0,14604852.0,15973869.0,12723358.0,13615860.0,11374706.0,12048356.0,12684400.0,12582772.0,12828619.0,13021716.0
2016-05-01,12486648.0,11415362.0,13676794.0,14521352.0,15287485.0,11393318.0,12002790.0,7796872.5,10372613.0,11139728.0,12610016.0,14222518.0,10670030.0,11270111.0,10479164.0,10938340.0,11178882.0,11346836.0,11374600.0,11355805.0
2016-06-01,9698676.0,8860798.0,10963350.0,11988386.0,12277606.0,9016325.0,9858224.0,4674756.5,7751282.5,8393944.0,10238884.0,12438683.0,8059319.5,8563018.0,8561322.0,8937319.0,8243444.5,8714691.0,8361117.5,9158399.0
2016-07-01,5612075.0,6300850.0,7700854.0,9304592.0,8877840.0,6250127.0,6813594.5,109220.75,5474073.0,5434360.0,7169404.5,10664772.0,6089959.0,6149129.5,6323973.0,5472651.0,4645158.0,5390981.5,5361381.0,6418302.5
2016-08-01,2775386.5,4224085.0,5405986.0,7003496.0,6846539.0,4116044.0,3582468.0,1823.651,4084361.2,3695067.8,4411133.5,8923375.0,4685345.0,3803004.2,4517470.5,3510009.8,2666836.8,3277830.0,2686527.5,4383504.0
2016-09-01,2812452.5,3694936.5,5400259.0,6358445.5,7082655.0,4456656.0,2984123.2,0.0,4666541.0,4175046.0,3727969.0,8755840.0,4276942.0,3631685.5,4316975.5,3368479.8,2742951.5,3059978.8,1520262.0,3803138.5
2016-10-01,5593050.0,4818431.0,6902461.5,8775164.0,9265364.0,6908845.5,5761385.0,75746.58,6295437.5,6247408.0,6780654.5,10608521.0,6319139.0,5670781.0,6549527.0,5022833.0,4820640.5,4921262.0,3438695.0,6351036.0
2016-11-01,8554207.0,6709957.0,9985492.0,11521214.0,12511057.0,9005215.0,9204200.0,1095585.6,8217499.0,8616582.0,9800223.0,12129322.0,9043136.0,8619085.0,8766463.0,7947329.0,8133782.5,8032320.0,7776496.0,9618130.0
2016-12-01,10655027.0,10207862.0,12549711.0,13488356.0,15753122.0,10256457.0,11129886.0,4701854.5,10446791.0,11029885.0,12668230.0,13978715.0,11089722.0,11355944.0,9853832.0,10116838.0,10738445.0,10272143.0,10831294.0,11420607.0
2017-01-01,12786192.0,11886950.0,14952136.0,16348942.0,18499096.0,11759732.0,12969201.0,8652721.0,11824662.0,12778441.0,14744546.0,15853311.0,12400078.0,12941164.0,10881559.0,11671542.0,12377892.0,11996958.0,12536837.0,12897844.0
2017-02-01,14128740.0,13017474.0,15918770.0,17146832.0,19540426.0,12882397.0,13783196.0,10366516.0,12390645.0,13508008.0,15913652.0,16614397.0,13375521.0,13979740.0,11432646.0,12194352.0,13227914.0,13024038.0,13588870.0,13478898.0
2017-03-01,14597826.0,13385015.0,15801096.0,17451394.0,19595380.0,13285429.0,13885322.0,10782428.0,12771200.0,13463027.0,15682762.0,16531813.0,13473657.0,14167768.0,11623336.0,12758053.0,13373472.0,13214236.0,13553478.0,13529154.0
2017-04-01,14287798.0,13163367.0,15144580.0,16651169.0,18593000.0,12938411.0,13459650.0,9987236.0,12245838.0,13034566.0,14568172.0,15611050.0,12876624.0,13083836.0,11399342.0,12235460.0,12740408.0,12724986.0,12952331.0,12468676.0
2017-05-01,12397625.0,11638766.0,13360035.0,14766490.0,15354825.0,10810280.0,11840519.0,8026811.0,10848914.0,10664550.0,12222300.0,14041466.0,11059752.0,11026208.0,10451264.0,10735944.0,11439736.0,11636497.0,11345181.0,10650124.0
2017-06-01,9847586.0,9300098.0,10701534.0,12223958.0,12374865.0,8352885.0,9570609.0,4919208.5,7769631.5,7891443.0,9784063.0,12146236.0,8512662.0,8217932.0,8629503.0,7997122.0,8072260.0,9362313.0,8524106.0,8550539.0
2017-07-01,5035041.5,6545637.0,7358640.0,8276855.0,9252144.0,6067577.5,6852743.0,68085.7,5381239.5,5494382.0,6713086.5,10229559.0,6128312.0,5483295.5,6183771.5,5520880.5,4088284.2,5851391.0,5493617.5,5925428.0
2017-08-01,1987497.8,4333642.0,4958804.0,5702099.0,7172332.0,4396575.5,4117161.5,1352.2386,3662292.5,4009859.0,3317949.5,8585774.0,4355684.0,3020576.5,4439144.0,3413695.5,2166603.5,3537669.5,2414108.8,4043608.2
2017-09-01,1662340.5,3709597.8,4953998.0,5794896.0,7411702.0,4480277.0,3251120.0,0.0,4385970.0,4685285.0,2328347.5,8430817.0,4097020.2,2568605.8,4332198.0,3158953.2,2207101.0,3064697.0,1671347.5,3283654.5
2017-10-01,3734474.0,4688426.5,7367307.5,8233247.0,9523238.0,6315682.0,6607287.0,32196.734,6741611.5,6623324.0,5523677.0,10151684.0,6252168.0,5180245.0,6416498.0,5327051.0,4139992.0,5014384.0,3202502.0,5885480.0
2017-11-01,7132332.0,6923044.5,10501888.0,11549525.0,12678469.0,8160848.0,9091582.0,904950.5,8986648.0,8738298.0,8775955.0,11855944.0,8880080.0,8254993.0,8621552.0,7759050.5,7562921.0,8103544.5,6781753.0,8659933.0
2017-12-01,10273613.0,9793223.0,12922672.0,13422938.0,15667233.0,10022134.0,11012741.0,4876803.0,11187573.0,10737242.0,11077607.0,13439984.0,10955257.0,11181340.0,9618547.0,9739234.0,10134520.0,10158844.0,10304660.0,10885134.0
2018-01-01,12393410.0,11923177.0,14725294.0,16131269.0,18454504.0,11791910.0,12659082.0,9175635.0,12279884.0,12385288.0,14097079.0,15362751.0,12253764.0,13200494.0,10788174.0,11484914.0,12064520.0,11342082.0,12162632.0,12583816.0
2018-02-01,13904283.0,13000922.0,15723936.0,17006154.0,19697366.0,12404482.0,13617448.0,10681018.0,12675913.0,13285436.0,15494804.0,16322241.0,13076198.0,14096400.0,11413606.0,12577134.0,13038866.0,12220161.0,13007489.0,13451030.0
2018-03-01,14558452.0,13370248.0,16011026.0,17128644.0,19673262.0,12717316.0,13729028.0,10825680.0,12825966.0,13529961.0,15564453.0,16489044.0,13349664.0,14279853.0,11557534.0,13201124.0,13363738.0,12601982.0,13356368.0,13387382.0
2018-04-01,14298643.0,12845998.0,15266572.0,16144566.0,18453402.0,12623020.0,13498252.0,10093565.0,12281295.0,13119956.0,14470736.0,15487497.0,12849364.0,13306268.0,11235924.0,12610270.0,12821132.0,12146553.0,12854494.0,12596018.0
2018-05-01,12660402.0,11081910.0,13178754.0,14503676.0,14771182.0,10758460.0,11846677.0,8479396.0,10633913.0,11165990.0,12066157.0,13597528.0,10815431.0,10923296.0,10050327.0,11154009.0,11645238.0,11038936.0,11426114.0,10629683.0
2018-06-01,9601026.0,8553260.0,10372458.0,11797972.0,11687576.0,8649080.0,9264039.0,5065670.5,7852240.0,7946940.0,9474424.0,11843485.0,8241706.5,8094005.5,8104525.0,8473458.0,8528752.0,8341009.0,8423648.0,8208621.0
2018-07-01,5462929.0,5531980.5,7175381.5,9005488.0,8860650.0,6427785.0,7056590.0,410615.94,5368569.0,5193276.0,6479521.5,9979798.0,5690746.0,4880744.5,5964397.5,5681011.0,4095560.0,5345500.0,5549502.0,5591156.0
2018-08-01,2166440.5,3391445.5,4717506.0,6724580.0,6831720.0,4808948.0,4899642.0,7835.064,3520517.5,3710912.2,3287312.5,8353256.0,3743175.0,2396061.8,4152000.0,3578550.5,2030286.2,2990189.2,3242645.5,3371362.0
2018-09-01,1929767.5,2944351.0,4882186.5,6573020.0,6897753.0,4835282.0,3971831.0,267.02454,3792672.0,4307695.0,2487703.5,8244759.5,3094515.5,2334492.0,3916657.5,3099631.2,1714984.5,2590339.0,2422457.2,3343574.8
2018-10-01,5341104.0,4583629.0,7600210.0,8737232.0,9222043.0,6718967.0,6464205.5,121504.26,5889257.0,5903643.0,5911598.0,10202108.0,5037732.0,4257512.5,5837636.0,5238061.5,3378701.0,4692652.5,4224733.5,6094927.0
2018-11-01,8196311.5,6447397.0,10291650.0,11389537.0,12109762.0,8477341.0,8644233.0,1507801.1,8379054.5,8617525.0,9318401.0,11724091.0,8806198.0,6947407.5,8065138.5,8302793.5,6217706.0,7685553.5,7320257.0,9048954.0
2018-12-01,10710196.0,9617705.0,12859970.0,13591816.0,15504702.0,9939696.0,10800236.0,5845989.5,10905283.0,11267194.0,12156365.0,13419252.0,10543640.0,10393283.0,9436908.0,10036420.0,9552673.0,9991480.0,10677626.0,11410280.0
2019-01-01,13223338.0,12060435.0,14800082.0,15898123.0,18376790.0,11797158.0,12878845.0,8956564.0,12484556.0,13111533.0,14211666.0,15114510.0,11991084.0,12711602.0,10740895.0,11266519.0,11908818.0,11785199.0,12610012.0,13165413.0
2019-02-01,14424791.0,13406052.0,15695980.0,16813908.0,19822430.0,12892096.0,13667586.0,10788083.0,13061910.0,13919960.0,15450685.0,15742824.0,12900964.0,14025059.0,11313583.0,12526854.0,13143617.0,12667484.0,13461101.0,13825468.0
2019-03-01,14939632.0,13859139.0,15771176.0,16911802.0,19844360.0,13158073.0,13907784.0,10927736.0,13223294.0,13938079.0,15921626.0,15832042.0,13142778.0,14074546.0,11460310.0,12846148.0,13522492.0,13013152.0,13483711.0,13728426.0
2019-04-01,14396936.0,13274760.0,14924578.0,16014636.0,18152408.0,12733063.0,13560729.0,10144489.0,12263700.0,13302260.0,14853366.0,14852024.0,12429700.0,12861813.0,11178434.0,12429190.0,13053331.0,12437214.0,12836217.0,12928155.0
2019-05-01,12615714.0,11583074.0,12814212.0,14311330.0,15245937.0,11080158.0,11969270.0,8455882.0,10584787.0,11399758.0,12702126.0,13450785.0,10546448.0,10797670.0,10075602.0,11023937.0,11487464.0,10913494.0,11324307.0,11411142.0
2019-06-01,9840816.0,9330813.0,10392588.0,11412527.0,11983306.0,8616964.0,9626802.0,5213965.5,7747692.0,8369382.0,9993498.0,12024161.0,8311463.0,7984201.5,8301694.0,8648131.0,8193463.0,8244588.0,8741026.0,8862774.0
2019-07-01,6154238.0,6466267.0,7426644.0,8443913.0,8313778.0,6060177.5,6601898.0,258115.98,5282268.0,5085924.0,6225483.0,10309990.0,6521012.5,4246576.0,5964064.0,5987158.5,4201438.5,5199102.5,6145486.0,5792221.0
2019-08-01,3149500.2,3931067.0,5061203.0,5793238.5,6220137.0,4517666.0,3654996.0,19442.92,3474224.2,3460345.2,2689735.0,8565858.0,4632495.0,1610151.0,4234744.0,3723712.5,1924966.2,3241298.0,4123512.0,3133613.5
2019-09-01,3039615.0,3675338.8,5169643.0,5902923.5,6278788.0,4335940.0,2975602.5,6368.3857,4085446.0,3707280.0,1868651.2,8584041.0,4094725.8,1357399.6,4094562.2,3378478.0,1612748.2,2924000.5,3387288.5,2409104.2
2019-10-01,5346837.0,4995322.0,7024821.0,8499729.0,8648448.0,5654576.5,6617593.0,169047.44,6425011.0,5791758.0,5588286.0,10141183.0,6866691.0,3156236.0,6052565.5,5805743.0,3664674.8,4574268.5,4643550.0,4666962.5
2019-11-01,8804440.0,7025517.0,9740498.0,11135391.0,11901460.0,7547251.0,9492423.0,1253226.9,8637314.0,8661391.0,9175868.0,11759863.0,9192282.0,6969000.5,8320881.0,8282802.0,6783974.0,7428461.0,7392707.0,8842098.0
2019-12-01,11083795.0,9223337.0,12068136.0,13118657.0,14631397.0,10021138.0,11147728.0,4757434.0,11195827.0,11112841.0,11900663.0,13548062.0,10547208.0,11101548.0,9323182.0,10003727.0,9871033.0,10050084.0,10480360.0,10977588.0
2020-01-01,12885521.0,11556134.0,14596816.0,15150770.0,17262492.0,12132310.0,12743652.0,8504639.0,12474810.0,12489696.0,14529389.0,14900146.0,11719678.0,13159152.0,10615522.0,11810053.0,11958923.0,11773522.0,12476722.0,12987760.0
2020-02-01,14243674.0,13220342.0,15495120.0,15920968.0,18771964.0,12910976.0,13543066.0,10285302.0,13340091.0,13168512.0,15579410.0,15482400.0,12753346.0,14435724.0,11271936.0,13157396.0,13166736.0,12474746.0,13313728.0,13667422.0
2020-03-01,14640450.0,13839986.0,15632616.0,16198709.0,18791164.0,13275441.0,13970158.0,10729166.0,13171700.0,13161656.0,15499584.0,15646784.0,12868412.0,14747652.0,11390188.0,13459080.0,13255020.0,12623523.0,13441836.0,13559540.0
2020-04-01,14209341.0,13342370.0,14923241.0,15713471.0,17681738.0,12944729.0,13688178.0,10029286.0,12960228.0,12782682.0,14608699.0,14835256.0,12176848.0,13534246.0,11117608.0,12769278.0,12802158.0,12096138.0,12921860.0,12641370.0
2020-05-01,12588990.0,11664716.0,12959768.0,13923384.0,14833770.0,11135952.0,12048552.0,7942346.0,11386360.0,11135560.0,12199749.0,13294694.0,10537279.0,11343508.0,10126884.0,11250412.0,11613352.0,10878952.0,11201038.0,10847204.0
2020-06-01,10071117.0,9248983.0,10631244.0,11428100.0,11754216.0,8623302.0,9866905.0,4562309.0,8572613.0,8556264.0,9684503.0,11878544.0,8181741.0,8260566.0,8134498.0,8407808.0,8185007.0,8498946.0,8391188.0,8600888.0
2020-07-01,5969810.0,6329116.0,8160564.5,8479947.0,8298331.0,5472588.0,7237050.0,164873.73,5382335.5,5687222.5,6463004.0,9831558.0,6198239.0,4875713.0,5808601.0,5259297.5,3398462.2,5368795.0,5864858.0,5811504.0
2020-08-01,2838215.5,3868518.2,5781440.0,5233546.5,6448950.5,3453297.5,4563425.0,1367.5693,3565968.5,3761562.5,3492576.8,7977296.5,4195469.0,1868317.4,4072180.2,3223346.2,1325213.2,3445168.8,3677073.0,3646577.5
2020-09-01,2717131.8,3280007.5,5558020.0,4884973.0,6601914.0,3415001.8,3872838.0,0.0,4009744.5,4558156.5,2427220.8,7664210.0,3848561.8,1596722.0,3845764.0,3039367.0,1224223.4,3281267.0,2793818.8,3217038.5
2020-10-01,5097471.0,5208808.5,8151227.5,7775792.0,8939704.0,5260913.0,5985544.0,68799.27,6120971.0,6768923.0,4752113.0,9209207.0,5700700.5,3624211.0,5583686.0,4966650.5,2920739.0,5067337.0,4637509.0,5673107.0
2020-11-01,8316593.0,7634633.5,10726998.0,10782824.0,12128981.0,7778340.0,9441783.0,1500306.5,8728290.0,9157139.0,8590376.0,10741203.0,8636765.0,6671144.5,8028753.0,8104584.0,6315885.0,7735630.0,8108639.5,9176823.0
2020-12-01,11234110.0,9943181.0,12814696.0,13216098.0,15000817.0,10069410.0,11658135.0,6234591.0,11132288.0,11366678.0,11992266.0,13322591.0,10301022.0,10690948.0,9515673.0,10152730.0,10386930.0,9779502.0,10770326.0,10971225.0
2021-01-01,13006570.0,11999269.0,14624094.0,15094991.0,17514504.0,12380922.0,13096341.0,9680685.0,12466460.0,13042422.0,14716841.0,15520882.0,11791204.0,12897802.0,10764581.0,11635366.0,12105690.0,11513490.0,12658223.0,12985537.0
2021-02-01,14057439.0,13238763.0,15794424.0,16077265.0,18731188.0,13402602.0,13655526.0,11054154.0,12907646.0,13867514.0,15651620.0,16377760.0,12790570.0,13527486.0,11370442.0,12772460.0,13057383.0,12270218.0,13629278.0,13808451.0
2021-03-01,14212402.0,13555125.0,15998750.0,16184827.0,19029012.0,13683779.0,13930621.0,11394192.0,13235078.0,14123497.0,15583483.0,16539335.0,12983643.0,13474530.0,11593390.0,13160040.0,13472268.0,12348436.0,13701768.0,13921132.0
2021-04-01,13685318.0,12741420.0,15338684.0,15403312.0,17760944.0,13180723.0,13443395.0,10537476.0,12723498.0,13164511.0,14641624.0,15266581.0,12285737.0,12652156.0,11396897.0,12177614.0,13150494.0,11906472.0,13209708.0,12833636.0
2021-05-01,12148030.0,10873628.0,13465043.0,13895452.0,14859647.0,11137237.0,11883219.0,8553114.0,11044238.0,11355351.0,12281460.0,13333718.0,10492364.0,10626500.0,10062516.0,10738532.0,11730216.0,10722203.0,11811951.0,11053765.0
2021-06-01,9660290.0,8254536.0,10805808.0,11858804.0,11379000.0,8249297.5,9967240.0,5735341.0,8482910.0,8576981.0,9656108.0,11363224.0,7866414.0,7960781.0,7709600.0,8358063.0,8683678.0,8334298.0,8771486.0,8760962.0
2021-07-01,5391547.5,6130177.5,7440340.0,8337702.5,8161449.5,5285161.0,7527361.0,703334.0,5691086.5,5627210.0,6410894.0,9333735.0,5902533.5,4166772.5,5354442.5,5572827.5,4275956.5,5742284.5,6028045.0,6051581.0
2021-08-01,1726544.2,3675067.8,5016416.5,5570135.0,6027237.0,3128337.5,5157463.5,2605.632,3929085.5,3260731.2,3593793.5,7732690.5,4156181.8,1618707.2,3662466.2,3784084.2,1769960.5,3677477.0,3757220.8,3833147.2
2021-09-01,1641295.9,2648322.5,4691882.0,5779476.0,6041925.5,3198399.8,4393122.0,0.0,4143203.0,4589414.0,2451884.2,7598568.5,4067611.5,1461163.8,3475662.0,3703536.0,1461798.0,3256598.0,2970601.2,3285759.5
2021-10-01,4302720.0,4487687.5,7125516.0,7997027.0,8562711.0,5183626.0,6760719.0,88391.516,6005986.0,7674846.0,5627228.0,9759708.0,6147376.0,2835682.5,5446205.0,5207774.0,2965238.5,4870092.0,4358911.5,5995895.0
2021-11-01,8181644.0,6784463.0,10280118.0,11014444.0,12003287.0,8109403.0,9280421.0,972842.0,8731266.0,9741497.0,8963114.0,11584810.0,9037444.0,6254821.0,7582998.5,7903329.0,6250377.0,7909854.0,7718333.5,8653782.0
2021-12-01,10764091.0,9220534.0,12809568.0,12988368.0,15165340.0,10384029.0,11138822.0,5060456.0,10894451.0,11523420.0,11690733.0,13443335.0,10662367.0,10670365.0,9098210.0,10185986.0,9430141.0,10086451.0,10696953.0,11184197.0
2022-01-01,12600976.0,11357963.0,15163892.0,15042796.0,17603536.0,12198204.0,12977882.0,8831325.0,12493310.0,13393050.0,14117255.0,15046442.0,11751128.0,12799133.0,10417580.0,11905620.0,11605978.0,11665768.0,12744682.0,12942886.0
2022-02-01,13713916.0,12647632.0,15886560.0,15998747.0,18594212.0,13200526.0,13703556.0,10894722.0,13206802.0,14159350.0,15525232.0,15695434.0,12527780.0,14032963.0,11069204.0,12599136.0,12931688.0,12565368.0,13525582.0,13573012.0
2022-03-01,14334844.0,12998125.0,15962957.0,16484012.0,18669756.0,12995960.0,13778486.0,11216274.0,13316000.0,14291447.0,15773857.0,15588463.0,12547994.0,14181004.0,11480064.0,13097586.0,13355422.0,12882089.0,13804766.0,13517362.0
2022-04-01,13989868.0,12318546.0,15146234.0,15749894.0,17518158.0,12254744.0,13426194.0,10264614.0,12577262.0,13759014.0,14737800.0,14763891.0,11982694.0,13424176.0,11249094.0,13078544.0,12779316.0,12285863.0,13221544.0,12767290.0
2022-05-01,12391308.0,10808320.0,13287623.0,14270678.0,14537497.0,10635334.0,11815640.0,8126765.0,10648754.0,11683972.0,11971601.0,13384628.0,10290378.0,11112648.0,9900135.0,11028330.0,11241278.0,10861028.0,11343650.0,10701249.0
2022-06-01,9962316.0,8222479.0,10613974.0,11486202.0,11436288.0,7936137.0,9857512.0,5107144.0,7827050.0,8498846.0,9326554.0,11758682.0,7826729.5,8321205.0,7649134.0,8418680.0,7577337.0,8418697.0,8419935.0,8480041.0
2022-07-01,6014682.0,5710454.0,7745957.0,8269853.0,8249328.0,5240926.0,7213674.0,183017.08,5296452.0,5065317.5,6063765.0,10088848.0,5871799.0,5350985.5,4986770.5,5635997.0,3437121.2,5151076.0,5827501.0,6371682.0
2022-08-01,2071534.0,3756420.2,5164187.5,5525286.0,6388596.5,3419182.0,5196044.0,1766.3124,3425461.5,2365829.5,2822564.5,8379187.5,4537243.0,2451828.0,3358692.0,3691137.0,1609864.8,3383813.0,3605484.0,3924987.0
2022-09-01,1604990.8,3173276.5,5301580.0,5578342.0,6741066.0,3298249.5,4673372.0,569.76074,4390532.0,2650650.0,1818542.2,8180714.0,4356098.5,2357359.0,3206317.0,3385206.0,1552430.8,3053292.0,2231376.2,3081948.0
2022-10-01,4767053.0,4161708.5,7981690.5,8085559.0,9186232.0,4854940.0,6878590.5,118160.625,6386315.0,5526306.0,5160292.5,9853603.0,6524881.5,4551572.0,5017089.5,5295162.5,3485719.8,4141342.8,4844178.0,7084649.5
2022-11-01,8679282.0,5698445.5,10561535.0,10697506.0,11828840.0,6905338.0,9432330.0,1152779.8,8213795.0,8684488.0,8587721.0,11488295.0,9213556.0,7625414.5,7625212.0,8251753.0,6450490.0,7067925.5,7651572.5,9735414.0
2022-12-01,10746770.0,8383713.0,12719120.0,12709864.0,14609026.0,9190182.0,11316008.0,4373998.5,10502018.0,11257698.0,11354894.0,13057160.0,10781304.0,10821425.0,9045973.0,10076604.0,9604558.0,9683376.0,10190578.0,10983648.0
2023-01-01,12625810.0,10707473.0,14754232.0,15052239.0,16769637.0,11110198.0,13027902.0,8481024.0,12294646.0,12991730.0,13526386.0,14746596.0,12054295.0,13472289.0,10335961.0,11808126.0,11688011.0,11653568.0,12537584.0,12677517.0
2023-02-01,14043451.0,12054358.0,15585598.0,16335078.0,18224188.0,12269136.0,13868804.0,10546418.0,12924556.0,13580028.0,14816444.0,15473538.0,12756428.0,14916808.0,11325724.0,13119958.0,12970666.0,12546888.0,13529100.0,13409846.0
2023-03-01,14429397.0,12502358.0,15845090.0,16473110.0,18275128.0,12602764.0,13795341.0,11002620.0,13014883.0,13801464.0,15398569.0,15580581.0,12941768.0,14855944.0,11362117.0,13261752.0,13373080.0,12794144.0,13588554.0,13680892.0
2023-04-01,14304142.0,12067182.0,14877154.0,15864676.0,16888188.0,11936737.0,13333277.0,10348072.0,12144310.0,13474215.0,14585364.0,14883413.0,12225848.0,13369568.0,10965729.0,12439510.0,12889510.0,12086054.0,13351142.0,12995356.0
2023-05-01,12712410.0,10464496.0,12845121.0,13942201.0,14113190.0,10090020.0,11796401.0,8325523.0,10594394.0,11898281.0,11991230.0,13234379.0,10434482.0,11396634.0,9676469.0,10945592.0,11061828.0,10893602.0,11696660.0,11264804.0
2023-06-01,9952846.0,8099111.5,10043623.0,11687633.0,10518390.0,7811631.5,9356113.0,5522623.0,7831255.0,8901278.0,9314299.0,11426250.0,8080429.0,8565757.0,7608179.0,8681654.0,8177101.5,8692641.0,8565026.0,8982296.0
2023-07-01,6053884.0,5469291.0,7500299.5,8057881.0,7859778.0,4987511.0,6662239.0,420714.22,5500241.5,5091513.0,6224095.5,9431312.0,5930718.5,5302495.0,5546780.5,5914649.0,4651011.0,5539470.0,6220208.0,6685298.5
2023-08-01,2903994.0,3226282.5,4544779.5,4229662.0,6211691.5,2935398.0,3882967.8,9072.633,3836976.0,2401801.0,3094610.2,7889371.5,4301313.5,2092569.4,4065669.0,3757741.0,2420787.8,3594138.2,3589516.5,4191635.5
2023-09-01,2659680.2,2363591.5,4315425.0,3745395.8,6387405.5,2960577.2,3135416.2,1689.334,3896998.5,2509117.5,2177970.8,7913297.5,3983301.5,1946530.2,3746697.5,3244729.2,2222288.5,3086655.5,2916143.5,3362509.8
2023-10-01,5677672.0,3843595.5,6679206.5,6565844.0,8197539.0,4718452.0,5889726.5,107051.48,5897375.0,5674523.0,5365348.0,9580610.0,6222559.0,3917687.5,5452994.0,4992937.5,4066062.0,4883238.0,4746174.0,6873591.0
2023-11-01,8770506.0,5560775.0,9851725.0,10469262.0,11139626.0,6794812.5,8546991.0,1610245.2,8302484.0,9038570.0,8025863.5,10979766.0,9038241.0,7647931.0,7859537.0,7988263.0,7136581.0,7670010.5,7020615.0,9757894.0
2023-12-01,10850379.0,8647392.0,12296105.0,12922648.0,14088330.0,9174340.0,10584697.0,6310615.0,10393618.0,11173626.0,10559578.0,12649319.0,10631430.0,10725948.0,9094037.0,10160806.0,9755774.0,9750664.0,10157521.0,11579240.0
