time,ACCESS-CM2,ACCESS-ESM1-5,BCC-ESM1,CanESM5,CESM2-WACCM,EC-Earth3-Veg,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
2080-03-01,11347368.0,10441760.0,,3862972.8,,10850364.0,15203812.0,10141970.0,8712836.0,11530860.0,11173005.0,11195020.0,
2080-04-01,10930630.0,10047856.0,,3269993.8,,10709756.0,14503368.0,10118371.0,8265262.0,10906230.0,10635666.0,10222714.0,
2080-05-01,9410830.0,8572348.0,,1808439.1,,8267620.0,12834374.0,7988939.0,6646693.0,9522768.0,8895856.0,8329065.0,
2080-06-01,6805257.0,6581541.0,,236443.17,,4235286.0,10694159.0,3582962.5,3494935.0,5246866.5,5523934.0,4521936.0,
2080-07-01,1799374.1,2906176.0,,10108.7705,,632740.94,8009089.0,111064.26,633126.5,871055.3,2001071.8,706471.0,
2080-08-01,131323.36,452557.16,,16.237864,,8980.443,5255189.0,159.31262,6242.7783,0.0,99674.164,38706.11,
2080-09-01,25884.896,157129.61,,0.0,,3041.9731,4514026.5,0.0,489.58716,0.0,0.0,13232.232,
2080-10-01,41331.77,213684.83,,1757.2742,,33344.668,7047838.0,1128.5343,36204.043,15682.5,89425.04,31144.572,
2080-11-01,1862039.2,1201945.2,,72369.336,,1341917.8,10061539.0,144212.48,550465.56,1448794.5,2023197.2,274465.2,
2080-12-01,6632561.5,4043628.0,,465868.53,,4984909.0,11996317.0,931974.4,3611392.5,5676170.5,6280290.5,2677568.8,
2081-01-01,9448445.0,7746029.0,,1964057.1,,8272639.0,13688930.0,4432054.5,7128875.0,9137486.0,9254724.0,7466601.5,
2081-02-01,10596702.0,9909716.0,,3310395.0,,10079862.0,14732316.0,8621284.0,7967970.0,11242872.0,10759202.0,10196535.0,
2081-03-01,11250008.0,10474063.0,,3892074.0,,10664294.0,15125582.0,9448580.0,8912460.0,11730854.0,11158179.0,11135153.0,
2081-04-01,11092912.0,10316899.0,,3745322.5,,9890270.0,14446920.0,9004756.0,8262191.0,11314932.0,10451751.0,10519442.0,
2081-05-01,9767063.0,8888615.0,,2191765.5,,7655823.0,12744850.0,6488114.0,6753993.0,9701872.0,8675967.0,8827048.0,
2081-06-01,6925279.5,6493494.0,,552571.75,,3591084.5,10746942.0,2612714.8,3947696.0,6106814.0,5944275.0,5662341.0,
2081-07-01,1490624.5,2203553.0,,14437.913,,356665.88,8353651.0,113174.41,854067.3,1631454.1,2389843.2,2182520.8,
2081-08-01,139600.0,371304.25,,321.5601,,14054.687,5672377.5,2601.7947,4320.764,4859.047,215518.81,115498.984,
2081-09-01,20278.639,142674.19,,0.0,,7503.42,4925206.0,2.2572408,3057.2644,38.62938,908.1583,9018.09,
2081-10-01,33725.727,141685.4,,7563.1255,,100084.15,7264157.5,0.0,133466.1,73108.42,262892.44,14508.811,
2081-11-01,1432099.2,514321.16,,74377.375,,998069.5,9815013.0,36535.4,1148396.5,1192069.5,2416169.0,98631.99,
2081-12-01,5788547.0,3588891.0,,558901.0,,4217224.5,11742710.0,1089340.2,3897944.5,5279503.0,6287824.0,2969490.0,
2082-01-01,9097026.0,7882226.0,,1948923.8,,7763703.0,14081427.0,4326388.0,6968768.5,8734687.0,8817788.0,8150776.0,
2082-02-01,10600520.0,9288792.0,,3334861.0,,9557521.0,15382706.0,8579501.0,7964665.0,10577581.0,10627178.0,10371152.0,
2082-03-01,11462552.0,10080138.0,,3911865.0,,10271892.0,15137512.0,9750336.0,8833653.0,11471512.0,11169564.0,10931792.0,
2082-04-01,11390000.0,9928268.0,,3739487.0,,9951396.0,14537566.0,9226171.0,8371802.0,11098130.0,10914441.0,10663314.0,
2082-05-01,9858734.0,8617164.0,,2416560.2,,7902153.0,13074582.0,6928814.0,6447986.0,9426020.0,9550487.0,9239415.0,
2082-06-01,6889958.0,6353617.0,,747909.4,,3324681.0,10943079.0,3265873.0,3273185.8,5032157.0,6273852.0,5040948.5,
2082-07-01,1229173.5,2083628.0,,30960.566,,122277.95,8052730.0,257501.1,522455.38,615399.44,2694563.0,1531851.0,
2082-08-01,73054.45,223516.77,,881.36945,,1.9303738,5255543.0,5712.2446,4980.4507,773.6194,220739.19,102963.555,
2082-09-01,9034.785,83757.086,,0.0,,76.835655,4603374.5,36.448418,0.0,0.0,17736.102,30934.37,
2082-10-01,117129.516,75842.13,,14410.834,,49184.277,6804797.0,6595.4053,32310.816,65.603195,616808.8,94085.05,
2082-11-01,858644.0,486218.38,,125729.96,,404553.75,9577766.0,173427.8,472259.56,609028.25,3547967.5,596568.7,
2082-12-01,4612296.0,4447470.5,,997668.1,,3648818.2,11743027.0,1292561.9,3868556.5,4738744.5,7505831.0,2150663.2,
2083-01-01,8880390.0,8273803.0,,2574125.2,,7317966.0,13734440.0,3840532.0,6764590.5,9205506.0,9510924.0,6536829.0,
2083-02-01,10562968.0,9973096.0,,3458372.5,,9711792.0,14826482.0,7812201.0,8183417.5,10800357.0,10716258.0,10388770.0,
2083-03-01,11345045.0,10672726.0,,4238829.0,,10302072.0,15203864.0,9729912.0,8636865.0,11372397.0,11119383.0,11376387.0,
2083-04-01,11151869.0,10490266.0,,3798760.0,,9746984.0,14719677.0,9418321.0,8497220.0,11014571.0,10737018.0,10682024.0,
2083-05-01,9453450.0,9062550.0,,2150840.8,,7302996.5,13252936.0,6813045.0,6816108.0,9858359.0,9172016.0,8666582.0,
2083-06-01,6617103.5,6942809.0,,506161.7,,3193769.0,11061986.0,2439037.2,3646480.0,6061795.5,6299159.0,4549490.0,
2083-07-01,1564110.1,2570767.5,,19169.842,,186082.56,8196147.0,80081.6,748805.2,1657205.5,2589401.0,881502.4,
2083-08-01,124322.016,280671.62,,3396.3582,,9266.226,5250097.0,483.82556,9369.419,70288.71,405547.3,61631.742,
2083-09-01,17026.217,85406.016,,1057.0713,,1879.3658,4592258.5,0.0,221.59097,0.0,55454.56,24879.473,
2083-10-01,56598.758,119169.914,,3397.3103,,28343.361,6918550.0,0.0,45258.277,174003.22,548843.75,27419.28,
2083-11-01,1292025.0,791421.75,,58373.82,,599254.8,9736096.0,79986.6,666557.0,1670453.8,2855218.0,196721.97,
2083-12-01,5511851.5,4782579.0,,618736.9,,3004109.8,11898904.0,1112188.0,4050936.0,5662027.0,6895555.0,1446064.6,
2084-01-01,9087650.0,8285315.0,,2511397.2,,7054392.5,14200498.0,4331994.5,7304220.0,8919270.0,9808380.0,5889419.5,
2084-02-01,10576716.0,9966251.0,,4222437.0,,9046604.0,15252895.0,7999149.0,8603201.0,10651861.0,11250282.0,10193787.0,
2084-03-01,11303131.0,10437983.0,,4738242.0,,9868917.0,15363859.0,9350940.0,9266859.0,11222262.0,11519784.0,11316845.0,
2084-04-01,11233574.0,10411804.0,,4389929.5,,9330493.0,14568736.0,9412707.0,9044118.0,10933007.0,11011178.0,10915519.0,
2084-05-01,9750037.0,9072707.0,,2688655.0,,7049516.0,12939163.0,7078516.0,7136699.5,9096718.0,9603257.0,9052446.0,
2084-06-01,6804194.0,6932976.0,,596696.75,,2592170.0,11096993.0,2973496.8,4075911.2,5059427.0,6542733.0,5091268.0,
2084-07-01,1666377.2,2849093.0,,18287.83,,83206.72,8682637.0,142703.75,666254.6,772664.25,3005136.5,957775.25,
2084-08-01,188175.44,334530.22,,12.020477,,949.82,6019430.5,638.6554,4336.1406,3898.8325,558958.6,51882.766,
2084-09-01,56877.523,100373.72,,0.0,,259.15298,5269682.0,0.0,160.95935,0.0,121591.26,27404.992,
2084-10-01,159664.06,85991.016,,6879.6055,,39617.156,7712691.0,1391.5431,81142.18,40381.195,805820.4,69691.32,
2084-11-01,1357858.8,1054104.9,,89209.01,,324805.5,10046853.0,171784.1,858156.25,473279.88,3511686.5,284120.88,
2084-12-01,5853538.0,4409083.5,,728725.06,,2862852.0,11540242.0,1147311.2,3832915.2,3336892.8,7058781.0,2509166.0,
2085-01-01,9084738.0,8217262.0,,2137190.8,,7272303.0,13655421.0,3933615.2,7342863.0,6934059.0,9462610.0,7864305.0,
2085-02-01,10566322.0,9758421.0,,3590989.5,,9399506.0,15070895.0,7384685.0,8327577.0,9395907.0,11152932.0,10737111.0,
2085-03-01,11219793.0,10588483.0,,3952497.2,,10493045.0,15238492.0,9603940.0,8755308.0,10781466.0,11350606.0,11287076.0,
2085-04-01,10976748.0,10038615.0,,3358967.0,,9602228.0,14418494.0,9232926.0,8596182.0,10385152.0,11090666.0,10879691.0,
2085-05-01,9521627.0,8672686.0,,2183370.5,,7139376.5,12746618.0,6477713.5,6962375.0,8649137.0,9304828.0,9154609.0,
2085-06-01,6373206.0,6581017.0,,565818.5,,3650481.5,10843810.0,2135155.0,4192799.5,5528388.0,6190384.0,5351609.5,
2085-07-01,1253473.2,2493222.0,,38032.457,,306067.78,8051376.0,60661.97,739961.0,1583004.9,2458959.5,1254619.5,
2085-08-01,77486.14,212347.33,,4226.695,,3155.1284,4831156.0,990.54724,10463.365,54860.414,235516.53,50817.97,
2085-09-01,9736.707,44628.473,,1950.168,,927.70703,3801269.5,0.0,112.51738,0.0,3894.5837,26671.652,
2085-10-01,34150.4,22840.258,,31322.328,,18309.441,6334221.5,385.57883,92449.195,58304.906,289259.47,39166.01,
2085-11-01,702469.4,345591.38,,112326.29,,498928.38,9553635.0,90077.016,880308.2,1883224.6,2309434.8,268114.66,
2085-12-01,3283967.0,4019686.8,,671064.5,,3931624.5,11586953.0,902875.25,3740344.0,6291538.5,6027842.0,2168542.0,
2086-01-01,7491321.0,7811832.0,,1947126.4,,7662824.0,13420187.0,3297917.5,6742089.0,9360106.0,8665579.0,7574540.0,
2086-02-01,9753216.0,9619841.0,,3207413.0,,10097452.0,14706052.0,6551256.0,8041604.0,10586493.0,10053882.0,10363547.0,
2086-03-01,10626664.0,10492952.0,,4014299.2,,10923750.0,15161042.0,9121731.0,8588172.0,10900484.0,10711478.0,11127399.0,
2086-04-01,10504507.0,10260598.0,,3560117.0,,10441674.0,14452913.0,9046305.0,8374670.0,10600439.0,10381917.0,10823445.0,
2086-05-01,9147992.0,8679289.0,,2026800.0,,7932961.0,12778515.0,6400528.0,6878234.0,8839200.0,9015206.0,9195957.0,
2086-06-01,5968672.0,6344234.0,,340435.03,,3997435.2,10781745.0,1725931.2,3407592.5,4646782.0,6148714.0,5746450.0,
2086-07-01,793258.44,2139469.0,,31425.287,,414724.25,8328422.5,38394.65,333430.12,1110407.8,2291731.8,1796963.0,
2086-08-01,61533.26,361768.88,,1622.793,,5118.9907,5569276.5,500.3117,15991.357,35894.17,117191.06,72630.47,
2086-09-01,6463.214,149650.06,,0.0,,1438.8394,4695914.5,0.0,2711.9521,0.0,11583.36,15601.18,
2086-10-01,48265.375,119894.45,,4014.1753,,44449.51,7507742.5,0.0,29701.81,32260.234,165450.03,31476.09,
2086-11-01,601374.1,642061.2,,67447.66,,347802.7,10055989.0,22668.2,462767.06,779224.2,2326256.0,307752.5,
2086-12-01,4354465.5,3397657.5,,493266.44,,3908269.5,11761570.0,529863.4,2412128.8,4258141.5,6539581.5,3959555.8,
2087-01-01,8519230.0,7299223.0,,1869549.5,,7945687.0,13791707.0,2768877.0,6735845.0,8750692.0,9397149.0,8592908.0,
2087-02-01,10049436.0,9378267.0,,3026089.5,,9818377.0,14945353.0,6933185.0,8078975.0,10551677.0,10731004.0,10801454.0,
2087-03-01,10616291.0,10412194.0,,3514803.5,,10596984.0,15076236.0,8008101.0,8577875.0,11126292.0,10889972.0,11439204.0,
2087-04-01,10384288.0,10030463.0,,3198563.0,,10278658.0,14460944.0,7730080.0,8446363.0,10834168.0,10257284.0,11050222.0,
2087-05-01,9162012.0,8732826.0,,1965746.0,,8030256.0,13087316.0,5519841.0,6761357.5,9204382.0,8733230.0,9018226.0,
2087-06-01,6795538.0,6772862.0,,495534.56,,4712664.0,10980575.0,1710633.8,3490387.5,5371327.0,5746685.0,5344214.0,
2087-07-01,1370128.4,2487455.0,,17834.256,,846017.7,8163724.0,29226.469,383211.56,942396.1,2039280.0,1780717.4,
2087-08-01,121429.195,250201.88,,618.27637,,8402.014,5369412.5,15.187875,5410.9365,351.18466,125438.695,126508.234,
2087-09-01,24700.818,70383.06,,0.0,,3406.524,4526317.0,0.0,130.59174,0.0,1446.6644,9303.752,
2087-10-01,31418.445,70961.375,,0.0,,106131.914,7028133.0,1794.5391,38421.816,12392.763,101476.266,13078.016,
2087-11-01,769049.25,553700.8,,29581.768,,1239744.5,9885444.0,85403.82,305622.4,1011125.8,2296849.5,128053.625,
2087-12-01,5243260.5,3418468.0,,165858.53,,4581095.5,11736834.0,1000859.0,2481997.8,5268897.5,6529837.5,2579635.0,
2088-01-01,8805193.0,7862217.5,,1385941.8,,8422265.0,13444054.0,2906783.0,6105257.0,8750762.0,9070184.0,7319785.0,
2088-02-01,9871924.0,9535327.0,,2848394.5,,9849610.0,15129034.0,5537053.0,7645871.0,10882881.0,10780278.0,9464864.0,
2088-03-01,10695810.0,10175992.0,,3696966.5,,10346418.0,15351523.0,8196275.0,8326809.0,11430895.0,11093458.0,10735440.0,
2088-04-01,10439051.0,9958776.0,,3440600.0,,10031252.0,14924400.0,8119601.0,7990683.5,10984735.0,10713672.0,10323501.0,
2088-05-01,9027584.0,8657004.0,,1912288.5,,7600856.0,13286244.0,5469293.0,6617452.0,9492976.0,9303620.0,8549820.0,
2088-06-01,6217287.0,6183974.0,,286585.03,,4604995.0,11245499.0,1149910.2,3529734.0,5120834.0,6227648.0,5147178.0,
2088-07-01,1220358.2,1668850.5,,3351.5017,,1194218.4,8432847.0,2831.8088,320897.75,1538346.4,2386214.0,1361464.2,
2088-08-01,103457.7,206324.12,,0.0,,8316.429,5177882.0,0.0,4742.4023,44180.29,127945.15,37490.78,
2088-09-01,21771.258,71748.56,,0.0,,2030.5676,4075241.5,0.0,53.215782,7.0392776,1531.8262,11330.583,
2088-10-01,64066.625,72189.414,,4659.1045,,20372.418,6427102.0,0.0,21091.695,179807.95,262149.66,23657.06,
2088-11-01,1096680.5,575116.1,,43866.87,,1119370.9,9195828.0,21084.352,457401.94,1787866.9,2285277.0,186192.69,
2088-12-01,4483868.5,3495002.5,,385078.75,,4967659.5,11464391.0,809996.44,2723108.8,5564661.0,6178854.0,2116242.5,
2089-01-01,8388688.0,7797952.0,,1878050.8,,7894249.0,13719876.0,3387189.8,5970980.0,8891399.0,8669073.0,7377110.0,
2089-02-01,10043003.0,9834747.0,,3100635.5,,9487389.0,15056590.0,7353095.0,8067796.0,10363137.0,10091916.0,10269552.0,
2089-03-01,10624714.0,10443804.0,,3805003.0,,10090239.0,15406150.0,8827460.0,8544062.0,10984303.0,10868247.0,10819726.0,
2089-04-01,10436159.0,10111474.0,,3703684.2,,9730893.0,14883973.0,8449423.0,8068316.0,10842978.0,10603388.0,10538237.0,
2089-05-01,8907962.0,8601416.0,,1948715.8,,7768348.5,13269409.0,6128909.0,6717732.0,9033668.0,8927808.0,8897200.0,
2089-06-01,5477372.0,6005462.0,,333065.2,,4621543.0,10766761.0,1429456.4,3879355.5,5059491.5,5209694.5,5866416.0,
2089-07-01,730129.4,1891552.2,,13227.483,,599742.75,7230524.0,16428.4,503188.25,1116571.5,1476517.6,1939750.0,
2089-08-01,65788.64,181533.2,,1699.4667,,3239.086,4068096.2,1068.9303,884.3228,8995.97,16047.397,122587.05,
2089-09-01,14447.229,62197.453,,0.0,,592.34863,3372069.5,29.222929,0.0,0.0,376.0744,21155.756,
2089-10-01,87540.805,72505.984,,0.0,,123985.195,5622635.5,25.674421,38226.965,28994.086,34499.13,29378.082,
2089-11-01,406810.44,438803.8,,30552.732,,1265474.5,9281102.0,71179.67,375680.7,1497691.5,1089722.5,116721.336,
2089-12-01,2471575.5,3254090.2,,383654.78,,5571044.5,12054593.0,972385.94,3421303.8,5497324.0,4667469.0,2443951.0,
2090-01-01,7637108.5,7626804.5,,1345515.9,,7906183.0,14038512.0,3871577.8,7109236.5,8636657.0,8069700.0,8102414.5,
2090-02-01,9831349.0,9165654.0,,2744080.5,,9427699.0,15148477.0,7137656.0,8235464.5,10341013.0,9699749.0,10239866.0,
2090-03-01,10599062.0,9959010.0,,3541964.0,,10472683.0,15254852.0,8776224.0,8382863.0,11209720.0,10576090.0,11117253.0,
2090-04-01,10561620.0,9486089.0,,3210099.5,,9875044.0,14717241.0,8463870.0,8166082.0,10801314.0,10294506.0,11095606.0,
2090-05-01,8986476.0,8140566.0,,1763570.5,,7224432.5,13035005.0,5989380.0,6995975.0,9071932.0,8757885.0,9211273.0,
2090-06-01,5487192.0,6018646.0,,354780.25,,3840523.5,10873361.0,1930682.1,4190054.5,4875464.0,5963052.0,5669644.5,
2090-07-01,640025.1,1684709.8,,25167.895,,336550.72,7633390.5,92222.27,867479.75,715218.3,2511461.8,1891994.2,
2090-08-01,40221.47,224476.62,,0.0,,202.31589,4381820.5,2980.437,12222.007,21.816977,376703.12,63101.812,
2090-09-01,5247.0107,72781.836,,0.0,,0.0,3638434.5,66.63916,1934.7524,0.0,6847.0576,13251.369,
2090-10-01,22367.754,62175.742,,3370.355,,13828.796,6055633.5,28.143518,66110.98,8720.032,512689.97,13966.954,
2090-11-01,324405.16,175751.12,,47419.836,,681016.6,9318633.0,28827.633,879845.4,539754.0,2768679.0,185310.86,
2090-12-01,3753598.0,2232228.8,,296832.16,,3930349.0,11423332.0,775995.0,3452631.0,3787450.0,5654346.0,2452227.0,
2091-01-01,7517880.0,6417782.0,,1655754.8,,7828169.0,13668966.0,3244392.5,6116895.0,8295885.0,8173109.0,7826378.0,
2091-02-01,9847458.0,8785090.0,,2989138.0,,9471083.0,15028196.0,6465891.0,7651325.0,10361175.0,10050858.0,10840930.0,
2091-03-01,10624690.0,9380324.0,,3709736.2,,10265224.0,15188827.0,8668806.0,7967558.0,10910400.0,10857670.0,11232302.0,
2091-04-01,10623078.0,9478398.0,,3238942.8,,9690185.0,14453908.0,8101717.0,7643130.0,10403938.0,10656042.0,10849305.0,
2091-05-01,9131954.0,8161202.0,,1806200.2,,7042737.5,12705563.0,5274316.5,5848915.0,8875190.0,9048986.0,9209402.0,
2091-06-01,5520594.0,5218931.0,,297714.8,,3698946.5,10056250.0,1319866.8,2588118.5,4885996.0,6207808.5,4951047.5,
2091-07-01,654646.1,1025211.75,,17712.303,,908173.56,7113092.0,17387.166,150938.66,661582.6,2768297.5,1054603.2,
2091-08-01,32646.799,131151.53,,28.852566,,9454.582,4124785.8,0.22685574,2081.1553,0.0,484148.03,90044.45,
2091-09-01,2965.8127,56139.016,,0.0,,4443.2246,3427079.2,0.0,0.0,0.0,50352.195,38524.67,
2091-10-01,12388.883,81077.24,,3929.4248,,42123.8,5583064.5,0.0,12670.113,15048.16,617058.0,49558.863,
2091-11-01,218922.06,245149.19,,62838.117,,535910.0,8953570.0,21840.99,142229.31,836798.06,3147511.0,247375.98,
2091-12-01,2609732.5,2236180.0,,301447.34,,3277269.0,11293972.0,779913.56,1122736.8,4681927.0,6257619.0,1629329.2,
2092-01-01,7612776.0,6620091.0,,1016838.5,,6719294.0,13925452.0,2411844.8,4469425.5,8281329.5,8513074.0,5987567.0,
2092-02-01,9765041.0,8757842.0,,2222323.0,,9151058.0,15224800.0,4358119.0,7191528.0,10179226.0,10363162.0,10272843.0,
2092-03-01,10241361.0,9795671.0,,2605075.2,,9834300.0,15426315.0,6045227.0,7923554.0,10937382.0,11227960.0,11084356.0,
2092-04-01,10153897.0,9592362.0,,2440687.2,,9388039.0,14847384.0,5731439.0,7649798.0,10806159.0,10930115.0,10704036.0,
2092-05-01,8796605.0,8074583.5,,1434779.2,,7276967.0,13188780.0,2848553.5,6305046.0,8784446.0,9305128.0,9082200.0,
2092-06-01,5619351.5,5148515.5,,267292.8,,3658703.5,10968377.0,483144.44,2882373.8,4726460.0,6202172.0,5579686.0,
2092-07-01,675647.25,1005053.8,,13687.245,,307587.2,7876905.0,11442.735,167793.69,734522.44,2185024.5,1850313.1,
2092-08-01,38073.08,133498.77,,883.824,,528.81604,4747764.0,204.98665,994.3651,1198.3394,194024.08,39676.047,
2092-09-01,7523.853,47990.273,,0.0,,15.509389,3785891.0,0.0,0.0,0.0,37.08986,8680.085,
2092-10-01,40880.234,32270.535,,0.0,,2099.9722,6410615.0,0.0,15259.309,11040.224,374102.56,16771.504,
2092-11-01,316521.03,175986.06,,16195.119,,421624.6,9274477.0,16203.84,146132.31,763114.1,2782584.8,102414.01,
2092-12-01,2679999.5,2350780.5,,255515.0,,3667102.8,11202280.0,271871.22,1426739.0,4061561.5,6935399.0,2374446.8,
2093-01-01,7743079.5,6101366.0,,1614268.9,,7618790.0,13737259.0,1875893.6,4661418.5,8366421.5,9136994.0,7560997.0,
2093-02-01,9704828.0,8580032.0,,2697834.5,,9675394.0,14786607.0,4382710.0,7167306.0,10185318.0,10424017.0,10257762.0,
2093-03-01,10373417.0,9534802.0,,3008694.5,,10493077.0,14888524.0,5963948.5,7892569.5,11145888.0,10882754.0,11139706.0,
2093-04-01,10138662.0,9282483.0,,2593467.8,,9995182.0,14343588.0,5830773.5,7503821.0,10920797.0,10654900.0,10776126.0,
2093-05-01,8643852.0,7812729.5,,1392090.8,,7888938.0,12850274.0,2789342.0,6039717.0,9674277.0,9087702.0,8713582.0,
2093-06-01,5352963.0,4987406.0,,229910.06,,4319810.5,10351118.0,349209.44,2694858.0,5186626.5,6012178.5,5394789.0,
2093-07-01,759432.25,882199.1,,5164.131,,477932.72,7383215.0,4980.973,161378.44,624951.9,2269210.0,1542267.5,
2093-08-01,57275.43,74128.71,,459.51962,,7022.214,4660661.5,1.5403421,1233.4856,0.0,207172.89,35398.938,
2093-09-01,10117.369,16850.48,,0.0,,1766.7894,3938630.0,0.0,19.06043,0.0,62400.902,7263.5713,
2093-10-01,41256.902,13788.109,,0.0,,126120.25,6179677.5,0.0,13006.304,3570.4329,361941.75,15488.572,
2093-11-01,313778.3,107023.42,,18740.195,,747086.7,9144157.0,9749.783,169493.11,273420.03,2360081.5,97266.43,
2093-12-01,1952670.5,1006426.1,,223244.22,,4696190.5,11378604.0,389440.78,1993308.2,3226429.0,5880868.5,2381796.0,
2094-01-01,5747113.0,4752344.0,,1103570.8,,8665675.0,13421608.0,2258319.2,5934819.0,7748215.0,8959848.0,6984603.0,
2094-02-01,8618503.0,7715470.0,,2422019.0,,10019190.0,14719827.0,4636112.0,7586234.5,10002965.0,10536149.0,10123315.0,
2094-03-01,9731036.0,8986774.0,,3271658.5,,10385203.0,14857888.0,6982290.5,7885251.0,11137572.0,10866170.0,11025723.0,
2094-04-01,9678920.0,8689768.0,,3043959.0,,9449621.0,14335848.0,7566916.0,7645635.0,10695542.0,10564856.0,10743046.0,
2094-05-01,8223458.0,7255820.0,,1359843.0,,7415153.0,12634794.0,4001213.5,6175078.0,9115954.0,8844651.0,9075930.0,
2094-06-01,4747368.5,3977229.0,,118011.44,,3481434.0,10231160.0,215806.47,3315776.2,5407351.0,5448011.5,5404838.0,
2094-07-01,592065.1,646485.5,,2183.22,,365263.2,7104118.5,227.9187,398701.94,1078493.1,1904076.0,1602445.5,
2094-08-01,30273.395,107927.8,,0.0,,35844.473,3679066.2,0.0,9737.412,1352.3257,360753.88,31429.98,
2094-09-01,4009.6958,38007.773,,0.0,,17725.047,2929026.2,0.0,551.0282,0.0,196591.39,10357.626,
2094-10-01,30244.213,19012.168,,503.2969,,51317.1,5562985.5,0.0,32521.219,24297.938,406627.75,28996.725,
2094-11-01,248321.72,43416.934,,30760.602,,403819.8,8738619.0,862.8063,262477.44,909343.8,1468365.6,335552.7,
2094-12-01,1935614.0,789171.1,,243696.92,,2269160.8,11044975.0,199062.8,2207223.2,3825395.5,5411260.5,3132597.0,
2095-01-01,5740199.0,4397569.5,,1281384.0,,6623023.0,13207825.0,2612407.8,5680068.0,7655278.0,8914958.0,7314119.0,
2095-02-01,8241577.0,7684147.5,,2723129.2,,9176265.0,14691643.0,5221738.0,7556362.5,10147730.0,10382696.0,10160262.0,
2095-03-01,9669492.0,8844594.0,,3108511.5,,9841371.0,14961929.0,7232408.0,8336488.0,10893157.0,11037157.0,10878704.0,
2095-04-01,9634678.0,8685925.0,,2875374.5,,9113124.0,14381654.0,7401530.0,7937650.0,10350334.0,10911778.0,10754962.0,
2095-05-01,8371335.5,7268315.0,,1810408.2,,6312184.0,12412636.0,4124485.8,6210232.5,8573061.0,9186571.0,8565596.0,
2095-06-01,4554421.5,4310295.0,,376592.62,,2297914.5,10012146.0,382488.06,2885169.8,4666457.0,5709543.0,4047092.8,
2095-07-01,323036.0,664200.3,,36399.47,,85902.06,6724018.5,3813.7827,181890.75,826803.4,1442728.4,602347.5,
2095-08-01,23736.496,95441.65,,2479.82,,2029.3687,3568792.2,0.01742397,543.7531,611.5352,2113.5623,35636.375,
2095-09-01,6444.665,35461.11,,0.0,,857.45795,2881567.0,0.0,0.0,0.0,0.0,8188.946,
2095-10-01,22514.715,23536.87,,6789.2627,,1719.7014,4899651.0,0.0,9226.13,2774.135,18781.148,15495.787,
2095-11-01,324478.75,73481.83,,73669.22,,96108.48,8080779.5,16036.971,214244.81,318883.78,845443.6,87901.586,
2095-12-01,1772617.2,1548254.8,,295692.03,,1195115.8,10998728.0,243956.34,1703876.2,3180418.2,4658992.0,1160554.5,
2096-01-01,6905490.0,5010780.0,,1367667.6,,5259746.0,13204665.0,1839092.2,5250367.0,7248041.0,8357964.5,5315247.5,
2096-02-01,9352834.0,7520771.0,,2307733.0,,8356164.0,14385824.0,5403817.5,7167607.0,9869249.0,10275982.0,9491702.0,
2096-03-01,10062210.0,8703878.0,,2722539.5,,9292220.0,14622466.0,7322666.0,7224321.0,10392168.0,10907124.0,11092816.0,
2096-04-01,9551162.0,8333690.5,,2495782.8,,8943397.0,14010133.0,7327950.0,6945849.0,9844748.0,10657004.0,10409496.0,
2096-05-01,7933710.5,6460709.0,,1415006.9,,6321675.0,12364508.0,4533356.0,5479906.0,7608887.0,8998100.0,7934978.5,
2096-06-01,4079131.0,3680860.5,,168005.58,,1986992.2,10014028.0,770800.25,2066728.5,3445480.5,6104737.0,4084389.8,
2096-07-01,304166.2,844338.25,,6978.739,,12380.211,6896431.5,33722.39,58572.62,189520.77,1906806.2,523206.1,
2096-08-01,17967.729,154626.33,,1173.7323,,0.0,3779217.2,949.87115,211.98106,0.0,94139.54,12548.684,
2096-09-01,2619.3252,69164.195,,0.0,,0.0,3179537.2,68.98553,0.0,0.0,37109.305,6708.5376,
2096-10-01,19317.322,58951.74,,842.06476,,5088.026,5483642.0,327.85553,6844.2754,1126.237,146279.89,10011.816,
2096-11-01,180823.81,182835.17,,17562.18,,95118.6,8334981.0,55594.53,118476.52,215114.4,1165603.1,42898.22,
2096-12-01,1477722.5,1357162.0,,297252.88,,2248354.5,10491561.0,567683.1,1233198.5,2395788.2,5140311.0,948071.6,
2097-01-01,5135588.0,3668393.5,,1340353.0,,6113804.5,12495075.0,3149286.5,4774489.0,6563222.0,8724849.0,5506229.5,
2097-02-01,8339051.0,6797213.0,,2623784.5,,7917129.0,14230911.0,5710866.0,7066739.0,9007318.0,10085208.0,9609899.0,
2097-03-01,9491961.0,8575613.0,,3105673.0,,8766737.0,14694370.0,7815272.0,7661885.5,10077558.0,10438166.0,11020220.0,
2097-04-01,9432750.0,8397755.0,,2927057.0,,8625028.0,14018228.0,7633743.5,7543690.0,9626983.0,10211526.0,10413951.0,
2097-05-01,7988129.0,6689319.0,,1720082.6,,6479926.0,12381069.0,4754879.5,5962208.0,7830616.0,8458295.0,8730289.0,
2097-06-01,4015901.2,2720236.5,,249338.03,,2324699.0,10179498.0,752070.0,2745881.2,4056780.0,4751593.0,4976398.5,
