time,ACCESS-CM2,ACCESS-ESM1-5,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2-WACCM,EC-Earth3-Veg,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
2076-07-01,1860395.9,2418699.8,,6687599.5,99412.43,,1711925.1,8693770.0,294430.62,2346470.8,,1371232.9,3653107.5,787179.56,
2076-08-01,165415.1,261724.0,,4423983.5,16355.373,,41685.008,5992953.5,5343.5205,541395.9,,4262.698,907409.5,37112.254,
2076-09-01,55237.902,66725.5,,4211946.5,9570.042,,40574.39,5262469.0,0.7467732,189473.08,,2242.2158,328367.44,23469.83,
2076-10-01,258614.6,60450.562,,6190471.0,46035.266,,300353.8,7442199.5,3669.935,875103.44,,298449.2,1431441.5,50469.406,
2076-11-01,1650724.8,927084.06,,9739389.0,163270.66,,3057847.5,9598254.0,239755.23,2628072.0,,2024042.2,4920586.0,279355.97,
2076-12-01,6746099.0,4066477.0,,12317592.0,1179155.1,,7903509.0,11763258.0,1971996.5,6319320.5,,5791511.0,7440348.0,2985670.5,
2077-01-01,10280406.0,8062045.5,,14737390.0,3357663.5,,10071235.0,14147932.0,7015070.5,7747299.5,,9285214.0,9249562.0,7480762.0,
2077-02-01,11838852.0,10405084.0,,16095374.0,6366820.0,,11577809.0,15326475.0,9422182.0,8572247.0,,11238919.0,10877852.0,10648145.0,
2077-03-01,12657431.0,11265523.0,,16182356.0,7588160.0,,11848210.0,15474333.0,10465564.0,8951375.0,,11770498.0,11313420.0,11333133.0,
2077-04-01,12244523.0,10989328.0,,15014105.0,7029287.0,,11267806.0,14628246.0,9947592.0,8625120.0,,11120249.0,10968535.0,10950796.0,
2077-05-01,10687927.0,9546484.0,,12269364.0,5520759.0,,9221040.0,12949481.0,7957028.0,7275036.0,,9435495.0,9193719.0,9749336.0,
2077-06-01,7030807.0,6997192.0,,8864304.0,1893035.0,,6087533.0,10814696.0,3806820.0,4562326.0,,4905932.5,5875987.0,6400123.5,
2077-07-01,1322806.6,3161020.0,,5371981.0,59278.38,,2163862.5,8315520.0,485764.25,1675944.5,,874767.75,2124616.2,2514391.5,
2077-08-01,114062.195,565334.5,,3251170.2,2874.8428,,114211.57,5662091.5,34100.96,144868.31,,98.26854,180269.38,232749.17,
2077-09-01,20933.832,128791.15,,3086935.5,33.343872,,70299.28,4990391.0,5465.694,31812.13,,49.40437,12096.35,38801.684,
2077-10-01,137848.19,103164.06,,5430869.5,21502.33,,870130.75,7661961.5,25014.57,472911.9,,175818.78,325074.12,129637.01,
2077-11-01,847408.9,1187631.4,,9166051.0,139660.58,,3860245.0,9910284.0,386753.53,1626265.6,,2113403.2,2566652.0,1277481.5,
2077-12-01,5043921.5,4518957.5,,12382534.0,1102945.5,,7424427.5,11626652.0,2257378.5,4523276.0,,6474647.0,6347986.5,5802716.0,
2078-01-01,9441951.0,8581952.0,,14815515.0,3020466.2,,9359147.0,13964596.0,6024764.0,7191219.0,,9434392.0,8853330.0,9267785.0,
2078-02-01,11262990.0,10682604.0,,15996238.0,5410752.0,,10655348.0,14850215.0,9398853.0,8552599.0,,11382338.0,10381026.0,10714394.0,
2078-03-01,12151291.0,11283918.0,,16073719.0,6617225.0,,11167763.0,15018702.0,10562880.0,9141945.0,,11779470.0,11108425.0,11208463.0,
2078-04-01,11881293.0,10961282.0,,14665908.0,6423404.0,,11097026.0,14296790.0,10092685.0,8511612.0,,11627590.0,10738319.0,10690969.0,
2078-05-01,10274989.0,9266661.0,,12037022.0,4600778.0,,9043006.0,12770116.0,7858416.0,6761037.0,,10274100.0,9357597.0,8631531.0,
2078-06-01,7491419.0,7106026.0,,8783498.0,1343285.8,,5352509.5,10779471.0,3696750.8,4071084.5,,6353371.0,6496917.5,5439598.0,
2078-07-01,1781525.0,2652426.0,,5033569.0,141937.38,,1922400.8,7807907.0,235842.67,990236.6,,1893223.4,2134878.5,2234213.8,
2078-08-01,135490.97,498066.75,,2663051.5,2487.7256,,95903.01,4903316.0,1987.2784,19701.99,,54131.305,66748.28,114054.49,
2078-09-01,20673.082,230647.0,,2652349.0,0.0,,21324.602,4291307.0,0.0,0.0,,3.2940829,0.0,14529.496,
2078-10-01,98653.72,371653.84,,4921663.0,24188.826,,348957.3,6682975.5,34.971977,36087.9,,462112.2,89833.42,24282.121,
2078-11-01,2214803.5,906780.75,,8474745.0,193261.52,,2514657.0,9454439.0,58879.15,836993.5,,3344455.5,1623864.2,345386.06,
2078-12-01,6930280.0,4417870.0,,11735366.0,1159678.0,,6061878.5,11637329.0,847614.94,4036428.8,,7570698.0,5831919.0,4023810.2,
2079-01-01,9686524.0,8429620.0,,14365843.0,2660103.8,,9256944.0,13779544.0,4579595.0,7424045.0,,9975509.0,8999628.0,9030202.0,
2079-02-01,11169704.0,10023680.0,,15749036.0,4367311.0,,10470289.0,14823082.0,9307810.0,8071448.0,,11379024.0,10592898.0,10457962.0,
2079-03-01,12042206.0,10727883.0,,16045612.0,5103908.0,,11270431.0,14995674.0,10834020.0,8514232.0,,11576210.0,11124322.0,11036312.0,
2079-04-01,11825968.0,10376593.0,,14689236.0,4418941.0,,11015297.0,14258636.0,10362440.0,8254581.0,,11352920.0,10893786.0,10503202.0,
2079-05-01,10417501.0,8885398.0,,11679406.0,2934821.5,,8552209.0,12773571.0,8070442.0,6729767.0,,10000264.0,9471836.0,9005425.0,
2079-06-01,6837569.0,6513937.5,,8579171.0,1237129.0,,4985657.5,10568227.0,3412651.2,4144115.0,,6359943.0,6250163.5,5664432.0,
2079-07-01,1382880.0,2522681.0,,5702500.0,283237.5,,1158186.1,7813836.5,149950.9,1574516.6,,2355076.5,2547061.8,1865199.5,
2079-08-01,182713.2,356264.75,,2739552.8,38688.43,,11588.616,5068867.5,6203.5967,134376.17,,587931.1,235635.84,54009.746,
2079-09-01,65898.21,134228.19,,2113412.5,8901.233,,1714.5312,4208490.0,121.35635,4435.9478,,247923.47,311.45728,14875.366,
2079-10-01,261314.33,164174.12,,5028789.0,73897.06,,146871.81,6816483.0,15914.194,234937.89,,830592.6,341540.62,26541.953,
2079-11-01,1387816.0,1043857.25,,9354574.0,302566.12,,2526306.5,9708306.0,234999.17,1987377.0,,2212222.0,2937068.0,354409.94,
2079-12-01,4953808.0,4641248.0,,12356492.0,1063866.8,,6922120.0,11750147.0,1700034.0,5012674.0,,6163240.0,7351134.0,3344043.0,
2080-01-01,9057822.0,8328947.0,,14677542.0,2333379.2,,9344774.0,13976429.0,5595824.0,7541994.0,,9939208.0,9787780.0,7931197.0,
2080-02-01,10748905.0,9928596.0,,16073107.0,3624205.5,,10658680.0,15079888.0,9859700.0,8589998.0,,11551236.0,11190115.0,10427848.0,
2080-03-01,11530112.0,10676988.0,,16292933.0,4501391.0,,11391577.0,15307900.0,10873195.0,9272404.0,,11902734.0,11344825.0,10969410.0,
2080-04-01,11295841.0,10439455.0,,15130978.0,3994961.2,,10750021.0,14482484.0,10409181.0,8732134.0,,11451170.0,10850234.0,10535688.0,
2080-05-01,9458085.0,8913371.0,,12728741.0,2717088.2,,8812594.0,12797570.0,8057221.0,6880703.5,,9817179.0,9489464.0,9178298.0,
2080-06-01,6007275.0,5752126.0,,9186268.0,850384.7,,5021303.0,10688290.0,3252768.0,4302611.0,,5676754.5,6020778.5,5296052.5,
2080-07-01,944333.0,1503032.1,,5983496.5,111983.38,,1030023.7,8125067.0,63013.438,1771694.0,,1640152.9,2550850.8,1687549.0,
2080-08-01,55799.49,247993.84,,3303042.5,4382.221,,11573.406,5103418.0,52.513412,278957.3,,144713.69,475968.5,236174.66,
2080-09-01,5758.9033,106019.734,,2524999.2,0.0,,2712.5786,4121628.0,0.0,20796.582,,82534.38,152196.86,97514.32,
2080-10-01,24503.068,152344.72,,5796042.0,17220.275,,107339.43,6764452.0,2768.6162,219891.39,,416858.25,1005855.44,247344.78,
2080-11-01,535684.6,553382.44,,9315442.0,191100.0,,1791358.8,9676269.0,111730.836,1402413.2,,2413612.5,3379549.5,945472.2,
2080-12-01,4545188.0,3753920.5,,11948353.0,983822.7,,6384126.0,11593511.0,1297407.0,4025362.0,,6581743.0,6865208.0,3186063.5,
2081-01-01,8806682.0,7773540.5,,14781274.0,2426970.5,,9253212.0,13641412.0,5401192.5,7103019.0,,9607300.0,9141515.0,7021837.0,
2081-02-01,10468729.0,9635487.0,,16102938.0,3852572.0,,10945384.0,14997926.0,9593246.0,8508580.0,,11019776.0,10725392.0,10261273.0,
2081-03-01,11267213.0,10710617.0,,16505443.0,4946085.0,,11484262.0,15100484.0,10352112.0,9459946.0,,11375852.0,11133668.0,11337368.0,
2081-04-01,11127741.0,10260943.0,,15061674.0,4881178.0,,10803664.0,14165642.0,9656812.0,9078022.0,,11209494.0,10825525.0,10871165.0,
2081-05-01,9814599.0,8415505.0,,12161686.0,2867944.0,,8673250.0,12670355.0,7470606.5,7188593.0,,9593301.0,9239340.0,8779643.0,
2081-06-01,6713628.0,5431797.0,,8847819.0,882376.4,,5003464.0,10674355.0,3223639.0,4242418.5,,5931675.0,5608227.0,5262853.5,
2081-07-01,1599510.2,1356807.5,,6068062.0,31546.523,,889952.5,7801653.0,203257.44,1001878.0,,1639758.2,1761812.6,1246593.9,
2081-08-01,125264.91,313478.66,,3374062.5,0.0,,1316.8584,5363524.0,11681.362,11630.498,,6082.127,56844.89,81783.04,
2081-09-01,17864.938,162879.16,,2691202.0,0.0,,380.1267,4702530.5,2864.2058,90.3788,,1.3153697,5150.0503,33456.363,
2081-10-01,47118.41,161297.22,,5777240.0,5357.422,,129187.23,7020852.5,7203.895,45219.5,,108224.91,260162.62,85211.52,
2081-11-01,800388.75,466531.72,,9369146.0,122138.234,,1339077.5,9615304.0,138965.7,1297766.5,,1680500.4,2334523.5,598190.75,
2081-12-01,5101811.0,2149268.5,,11821000.0,925630.56,,5501400.5,11987601.0,1553232.4,4413102.0,,6014991.0,6486101.5,4521722.0,
2082-01-01,8939009.0,7089830.5,,14478340.0,2399251.8,,8305442.5,13929508.0,4736002.5,7675433.0,,9383843.0,9383386.0,9555743.0,
2082-02-01,10165450.0,9521247.0,,16166350.0,4157620.5,,9995992.0,14984960.0,8458006.0,8692981.0,,11232246.0,10570046.0,11049466.0,
2082-03-01,11048982.0,10595289.0,,16538466.0,5058937.0,,10726821.0,15309266.0,9672896.0,9163377.0,,11691600.0,11096722.0,11185879.0,
2082-04-01,10855990.0,10160785.0,,15347213.0,4242498.0,,10265142.0,14660198.0,9169972.0,9131692.0,,11336020.0,10791019.0,10798168.0,
2082-05-01,9422330.0,8529608.0,,12742794.0,2437154.5,,7976780.0,12983673.0,6751751.0,7254824.0,,9826252.0,9160704.0,9130015.0,
2082-06-01,6571208.0,5801853.0,,9300209.0,545564.2,,4015820.0,10735827.0,2201155.5,4194387.0,,5672240.0,5660809.5,5803272.5,
2082-07-01,1292239.0,1389266.4,,5648954.0,13619.892,,481896.88,7910056.5,53505.418,1007190.3,,1426344.5,1165401.6,2061520.9,
2082-08-01,99609.77,227555.61,,2850341.2,0.36583576,,6205.8657,5492671.5,947.3532,3059.053,,84050.69,26338.414,102379.62,
2082-09-01,14757.041,89992.484,,2597002.0,0.0,,13844.444,4730780.0,54.281013,89.550964,,0.0,1362.331,26265.355,
2082-10-01,42587.34,106307.72,,5338379.0,4526.9814,,182226.47,6817297.5,0.662471,61154.617,,370132.53,76814.95,33108.273,
2082-11-01,718404.0,375992.56,,9299376.0,85361.086,,767880.44,9340100.0,36582.266,1291995.5,,2430427.2,1255682.5,180487.11,
2082-12-01,4929091.0,2943141.0,,12606166.0,572004.0,,5041963.0,11659607.0,1021137.0,4802686.0,,6060207.0,5864138.0,2667965.5,
2083-01-01,8839303.0,7892718.5,,15163280.0,2082414.4,,8669831.0,14078517.0,4449352.0,7711877.0,,9374332.0,9202626.0,8413949.0,
2083-02-01,10273482.0,9655642.0,,16877742.0,3525295.0,,10591152.0,15392451.0,7720844.0,8839972.0,,11129892.0,10862938.0,10669502.0,
2083-03-01,11077860.0,10226107.0,,17158600.0,4493522.0,,11200798.0,15213324.0,9113386.0,9368022.0,,11519825.0,11513648.0,11049368.0,
2083-04-01,10757616.0,9751015.0,,16291882.0,4037432.5,,10784786.0,14369326.0,9058299.0,9137112.0,,11354948.0,11043873.0,10486914.0,
2083-05-01,9152074.0,8332973.0,,13547692.0,2367537.5,,9166179.0,12694515.0,6579918.0,7552079.0,,9740143.0,9379771.0,9277722.0,
2083-06-01,6430976.5,5962098.5,,9534832.0,508351.53,,5026693.0,10674420.0,2332535.2,4492223.0,,5868782.5,6225458.0,5738054.0,
2083-07-01,1557169.4,1716396.5,,5966101.0,6054.7407,,656616.94,8307176.0,61236.477,955223.0,,1822703.8,2437837.8,2152335.5,
2083-08-01,76484.89,210642.84,,3331555.5,0.0,,4523.262,5687160.0,259.7203,12459.802,,131716.4,257954.56,191373.44,
2083-09-01,8039.958,69383.93,,2837859.0,0.0,,2291.6963,4916523.0,0.0,0.0,,17117.95,1015.85486,15480.903,
2083-10-01,19680.982,70981.61,,5685611.5,6249.3804,,120708.766,7039080.0,135.67958,28112.451,,395157.78,405856.44,16234.202,
2083-11-01,916411.06,333247.62,,9126338.0,55005.832,,1092137.8,9525354.0,83006.17,1425262.8,,2962619.0,2250829.5,144560.48,
2083-12-01,4976680.0,3436389.0,,12588670.0,686594.2,,5300470.5,11496215.0,1007882.6,5300797.5,,6854525.0,5863237.5,2949184.5,
2084-01-01,8807464.0,7224316.5,,15238948.0,1909918.4,,9230438.0,13693208.0,3755863.2,7943947.0,,9891293.0,8666705.0,7835761.0,
2084-02-01,10335292.0,9085209.0,,16704960.0,3069426.8,,10746734.0,15051219.0,8187168.0,9271135.0,,11345566.0,10122246.0,10529653.0,
2084-03-01,11201322.0,10073668.0,,16484526.0,3991057.0,,11595966.0,15244005.0,9426156.0,9680016.0,,11835005.0,10699990.0,11246160.0,
2084-04-01,10923380.0,9682021.0,,15398029.0,3566182.0,,11014927.0,14637196.0,8833766.0,9244721.0,,11561021.0,10631198.0,10899679.0,
2084-05-01,9266086.0,8061767.5,,13142182.0,2375257.2,,8870384.0,12689190.0,6546359.5,7575145.0,,9773402.0,8698376.0,8874859.0,
2084-06-01,6147993.5,5447676.5,,9611760.0,657177.7,,4669245.0,10594182.0,2650205.2,4800711.0,,5226137.0,5519949.5,5049242.0,
2084-07-01,1190335.5,1210716.0,,6431953.5,15436.353,,698162.75,7770342.0,155361.62,1278076.2,,814301.44,1918756.2,1114955.0,
2084-08-01,80015.664,181957.88,,3975849.5,0.0,,19561.418,4870018.0,3281.602,26023.963,,0.0,90811.52,33892.1,
2084-09-01,12598.91,68510.54,,3484477.0,0.0,,7932.995,4028840.8,13.927402,259.80026,,0.0,19.105103,11991.584,
2084-10-01,30693.707,54081.273,,6137785.0,6370.8857,,43612.273,6918498.0,26013.06,31667.691,,5954.121,127216.47,16958.395,
2084-11-01,701748.5,205406.6,,9950246.0,51585.312,,1070094.4,9647935.0,292946.03,626089.0,,1146715.8,2277181.0,124069.09,
2084-12-01,4830251.0,2355367.5,,12821186.0,448669.75,,4963465.0,11381543.0,1325453.4,4011924.8,,6012202.0,5398625.0,1603289.8,
2085-01-01,8233041.5,7005286.0,,15494880.0,1749696.8,,8704389.0,13456514.0,3576826.2,7672076.0,,9109339.0,8333268.0,7212362.0,
2085-02-01,9804045.0,9210251.0,,16929270.0,2949868.5,,10120166.0,14710740.0,6452665.0,8812604.0,,10937241.0,10201726.0,9867462.0,
2085-03-01,10529731.0,10124536.0,,17101764.0,3915578.0,,10410909.0,14852322.0,8451148.0,8961787.0,,11546772.0,10891496.0,10842857.0,
2085-04-01,10595700.0,9852281.0,,15683493.0,3466809.5,,10350799.0,13866810.0,8499779.0,8636104.0,,11183633.0,10599904.0,10477662.0,
2085-05-01,9229574.0,8329489.0,,13319338.0,2007891.2,,8385510.5,12395400.0,6149403.0,7098232.0,,9414038.0,9092466.0,8399268.0,
2085-06-01,6380669.0,6232300.5,,9980553.0,320418.78,,4269166.0,10215678.0,2189992.5,4308102.0,,5666857.0,5424265.5,5013424.0,
2085-07-01,1143587.5,2177247.5,,6543798.0,14855.309,,441736.78,6908467.5,123881.52,569211.6,,1596929.2,1238749.9,1083640.4,
2085-08-01,73837.65,220245.4,,4179430.0,1751.4095,,7553.541,3946518.8,2361.0857,5631.5117,,20502.406,30913.4,39915.93,
2085-09-01,9722.933,66775.68,,4134427.5,0.0,,1956.2579,3401694.2,0.31391296,55.38173,,7.767912,965.203,18872.477,
2085-10-01,71579.98,119434.34,,6927178.0,6522.465,,14817.816,5543070.5,7075.8306,60666.312,,103906.234,226692.69,41171.074,
2085-11-01,763633.0,412191.84,,10091010.0,59374.22,,1200500.4,8951143.0,259747.3,725797.4,,1695429.8,1716077.5,295997.06,
2085-12-01,3811672.5,2958914.5,,13175014.0,505975.03,,5198765.0,11432966.0,1205479.5,4202268.0,,5552989.0,5623498.0,2288429.5,
2086-01-01,7723573.0,7075504.0,,15561941.0,1822178.0,,8374138.0,13980599.0,3484242.0,7442400.0,,8397142.0,9089252.0,7336044.5,
2086-02-01,9488942.0,9113275.0,,16926336.0,3378777.2,,10046967.0,15169906.0,6112772.5,8481987.0,,10199756.0,10466000.0,10351780.0,
2086-03-01,10106206.0,10058052.0,,16967420.0,3652832.0,,10724917.0,15258125.0,8195895.0,8933966.0,,11206049.0,10926543.0,10672945.0,
2086-04-01,9882864.0,9571804.0,,15712302.0,3073815.2,,10065105.0,14308463.0,8484272.0,8710326.0,,10903694.0,10627174.0,10486522.0,
2086-05-01,8694085.0,8098779.0,,13099456.0,1743188.8,,7258511.0,12764758.0,5445162.0,7127506.0,,9356301.0,8940277.0,8978552.0,
2086-06-01,5798716.5,5469604.5,,10025575.0,388362.78,,4129424.2,10775590.0,1096472.8,4148650.5,,5649976.0,5873424.5,5035973.5,
2086-07-01,986622.5,1359633.2,,6494951.0,27740.244,,609260.75,7840842.5,9774.844,707538.44,,1773852.0,2386099.5,907557.2,
2086-08-01,76623.06,138045.64,,4078013.0,185.0303,,1821.3347,4844599.0,0.0,1845.9606,,64167.4,262470.62,18047.6,
2086-09-01,16631.646,44109.0,,3857078.0,0.0,,149.02884,4028172.0,0.0,0.0,,80.43495,13720.221,10128.804,
2086-10-01,44628.68,29347.764,,6300065.0,3966.0415,,36483.42,6596873.0,118.83445,34718.02,,72785.984,389927.3,10324.502,
2086-11-01,581047.6,321169.8,,9890326.0,54080.297,,1211678.6,9157832.0,8465.528,1142041.4,,1961639.8,2478060.0,31207.57,
2086-12-01,4729312.5,2286685.5,,12891927.0,401969.94,,5642830.5,11148569.0,357440.66,5185845.5,,5824221.5,6502105.0,1683775.0,
2087-01-01,8141249.5,6472826.0,,15528814.0,1764178.0,,8656748.0,13610855.0,2378406.5,7599468.0,,8640774.0,8767402.0,6606240.0,
2087-02-01,9828199.0,9135656.0,,17355788.0,3127710.0,,10001453.0,14680319.0,5929080.5,8880974.0,,10688354.0,10095370.0,9865692.0,
2087-03-01,10680489.0,9907318.0,,17099756.0,3581114.0,,10770643.0,14919526.0,8253074.5,9076575.0,,11136922.0,10917140.0,11095378.0,
2087-04-01,10467637.0,9730033.0,,16003728.0,3159596.2,,10489204.0,14356228.0,8035151.0,8455281.0,,10773696.0,10396645.0,10558823.0,
2087-05-01,9148523.0,8319268.5,,13405486.0,1955059.8,,8536295.0,12431348.0,4935207.0,7002190.0,,8947264.0,8833589.0,8375248.5,
2087-06-01,6261222.5,5589557.0,,10481994.0,523538.6,,5381142.5,10464382.0,909984.1,4101186.0,,5331227.5,5684081.0,5080929.5,
2087-07-01,1071063.2,1058053.2,,6817707.0,53002.348,,1126554.9,7592292.5,29336.12,593658.4,,1399182.5,1698911.2,846645.06,
2087-08-01,58363.414,86926.69,,4483810.5,1235.3152,,8340.502,4452039.0,323.451,11007.818,,29878.684,20015.682,22044.617,
2087-09-01,7210.4956,15453.207,,4214138.0,0.0,,3503.716,3508502.0,0.0,355.527,,0.0,34.651287,10932.3125,
2087-10-01,60249.812,11220.895,,6397887.0,7742.9443,,219769.98,5690896.0,1490.5269,81692.02,,92616.36,58650.2,21005.863,
2087-11-01,693198.94,121438.266,,10175940.0,68585.65,,2130582.5,8970723.0,43579.273,896368.7,,1775648.0,1440643.6,85103.39,
2087-12-01,3156764.8,1718700.9,,13446656.0,771913.4,,6621366.0,11171811.0,644264.5,4115191.5,,5464701.0,5282188.0,1913871.0,
2088-01-01,7541473.5,6879307.0,,15639195.0,2045973.8,,9328593.0,12937554.0,2599323.5,7759252.0,,9102692.0,8763614.0,6796456.0,
2088-02-01,9654887.0,9332330.0,,16719175.0,3319625.5,,10994012.0,14442794.0,4861098.0,8524097.0,,10859052.0,10488738.0,9812347.0,
2088-03-01,10345748.0,10320422.0,,16808664.0,4212268.0,,10940726.0,14934148.0,6977894.5,8845758.0,,11418750.0,11135354.0,10809910.0,
2088-04-01,10234983.0,10134797.0,,15502795.0,3420502.0,,10091866.0,14447949.0,6790703.0,8364531.5,,11242674.0,10719100.0,10388895.0,
2088-05-01,8841538.0,8551864.0,,12760919.0,1965707.0,,8052895.0,12571786.0,4536475.0,6734947.0,,9853504.0,8792964.0,8766402.0,
2088-06-01,5733352.0,5821438.0,,9437146.0,409737.9,,4719478.5,10340242.0,622580.44,4065392.0,,5486576.0,5503864.5,5241936.0,
2088-07-01,772586.94,2003358.2,,5537184.0,11688.859,,773849.75,7748503.0,9538.505,970133.3,,1155751.8,1804321.8,991574.0,
2088-08-01,45561.81,175524.5,,2425726.5,0.0,,1917.9836,4637100.5,19.782846,11087.644,,3313.6545,34835.05,67805.16,
2088-09-01,2619.0535,32545.102,,2229164.0,0.0,,547.06555,3686556.8,0.0,108.54909,,0.0,0.0,18305.7,
2088-10-01,27573.393,11315.633,,5138363.0,1380.767,,86424.71,6217249.5,0.0,69587.57,,47174.633,216090.48,28817.59,
2088-11-01,218505.6,266384.6,,9364998.0,46507.887,,1356221.2,9468319.0,17054.79,1115830.2,,1508724.6,2271677.2,98327.16,
2088-12-01,3136597.8,3190252.8,,12527654.0,314882.2,,5343177.0,11590534.0,784170.75,4482403.0,,5469526.5,6439898.0,2109676.8,
2089-01-01,8304365.5,7456524.0,,15166205.0,1466478.0,,8154836.0,13535084.0,2920630.0,7058983.0,,9137950.0,9192776.0,7163163.0,
2089-02-01,9753512.0,9313046.0,,16336573.0,2913383.5,,9934430.0,14847269.0,5965565.5,8169986.5,,11134239.0,10085666.0,9927677.0,
2089-03-01,10416178.0,10388551.0,,16582755.0,3360906.5,,10539065.0,15310459.0,7923566.0,8759835.0,,11628540.0,10892922.0,10667626.0,
2089-04-01,10122089.0,10049825.0,,15454381.0,2724655.2,,10030920.0,14669562.0,7697790.5,8231863.0,,11030536.0,10636582.0,10155064.0,
2089-05-01,8904138.0,8629299.0,,12590589.0,1463454.1,,7260263.0,12885898.0,5030379.0,6903385.0,,9216637.0,8998674.0,8507562.0,
2089-06-01,6516175.0,5964337.0,,9082376.0,400172.12,,3339292.0,10815027.0,1121316.9,4192440.0,,5042204.0,6056218.0,4878719.0,
2089-07-01,1901771.2,1396874.0,,5723869.0,50350.094,,388697.75,7606589.5,26072.092,810319.6,,947192.56,2706311.5,1016223.06,
2089-08-01,153612.08,116570.1,,2457912.5,7299.007,,1656.2948,4462507.0,225.74649,7359.377,,6917.818,174184.38,53711.562,
2089-09-01,40232.113,17465.469,,1996902.0,2791.2283,,391.46838,3753068.0,0.0,335.44098,,0.0,636.6993,16306.303,
2089-10-01,93362.73,22647.506,,5498567.5,5873.2964,,47794.54,6211521.0,59.307835,52739.934,,13101.143,78170.16,15560.141,
2089-11-01,977498.5,220643.7,,9168039.0,60880.26,,744553.75,9218763.0,11660.539,1159421.5,,665946.7,1955355.5,230048.06,
2089-12-01,4868126.0,2042337.5,,12619576.0,527853.6,,4373130.5,11734672.0,520436.34,4331908.5,,3911060.0,6347173.0,2376033.2,
2090-01-01,8371264.0,6944104.0,,15394760.0,1996162.2,,7965249.0,13697673.0,3097634.2,7615542.0,,8116575.0,8615166.0,6680806.5,
2090-02-01,9981589.0,9416154.0,,16322623.0,3265972.5,,9689226.0,14503020.0,6049371.0,8448924.0,,10526546.0,10246594.0,10115864.0,
2090-03-01,10550786.0,10300508.0,,16418268.0,4175989.8,,10495619.0,14848410.0,8228080.0,8688720.0,,11235994.0,10712293.0,10852246.0,
2090-04-01,10521380.0,10030911.0,,15156411.0,3511268.5,,10196802.0,14436066.0,8225666.0,8303032.0,,10993572.0,10467160.0,10508037.0,
2090-05-01,9284117.0,8380179.0,,12888348.0,2168444.5,,7951872.0,12955959.0,5059962.5,6808073.0,,9232435.0,9445228.0,8445632.0,
2090-06-01,6501140.0,5754897.0,,10064012.0,528353.0,,4782174.5,10630743.0,536007.6,3962754.2,,4805684.5,6359213.5,4636291.5,
2090-07-01,1382987.2,1520524.5,,6475164.0,12669.123,,901578.5,7525699.0,776.8533,643722.8,,654579.2,2494530.2,989835.25,
2090-08-01,82255.58,216598.22,,2904146.8,1397.8789,,233.14847,4275083.0,0.0,1202.6819,,14.186941,113178.83,37515.133,
2090-09-01,10849.108,62734.312,,2365544.0,0.0,,28.528612,3348025.5,0.0,0.0,,0.0,1546.5168,18850.35,
2090-10-01,55940.773,76726.97,,6254513.0,4544.905,,10586.104,5146937.5,333.89984,15780.871,,2.0786047,160636.66,26382.08,
2090-11-01,575371.06,326254.88,,10020761.0,54886.234,,818996.8,8869547.0,40624.85,823447.94,,300935.94,2226398.5,191550.17,
2090-12-01,3898258.8,3476378.5,,13086542.0,420653.2,,5463108.5,11159533.0,431833.66,3682410.5,,3683498.8,7087839.0,2351014.5,
2091-01-01,8280496.0,7550827.0,,15246690.0,1429425.0,,8312669.5,13694767.0,2329296.2,6824605.0,,8108241.5,9629868.0,7373006.5,
2091-02-01,10343576.0,9571089.0,,16445770.0,2571890.5,,9697808.0,14547029.0,5669742.0,8225526.5,,10638344.0,10946718.0,10190710.0,
2091-03-01,10987984.0,10244396.0,,16692444.0,3303588.5,,10604137.0,15090222.0,8633450.0,8734208.0,,10991220.0,11515766.0,11009644.0,
2091-04-01,10876409.0,10107526.0,,15406648.0,3151013.5,,10220986.0,14371720.0,8771696.0,8206491.5,,10654750.0,10763735.0,10730460.0,
2091-05-01,9590190.0,8630596.0,,12870062.0,1982882.5,,8034214.0,12516340.0,5659559.5,6786619.0,,8750043.0,9490550.0,8522126.0,
2091-06-01,6730461.0,6090201.5,,9588989.0,492540.1,,4305218.0,10102178.0,992213.1,3916344.0,,5273260.5,6652028.0,4651325.0,
2091-07-01,1739320.8,1772020.2,,6568969.5,6799.222,,296643.44,6904013.5,8984.368,654740.06,,1559490.1,2951931.5,814952.1,
2091-08-01,131780.72,177700.12,,3389035.2,0.0,,3171.7751,3911003.0,97.93735,3072.5596,,116408.016,244158.17,14763.149,
2091-09-01,25948.082,42710.492,,2762204.2,0.0,,1150.1665,3194626.8,0.0,0.0,,349.46365,4809.2188,7154.3877,
2091-10-01,93991.68,24662.406,,5627206.0,2472.4006,,6379.6836,5305154.5,172.97063,40218.117,,127780.766,397813.44,13190.502,
2091-11-01,982733.9,456550.3,,9482516.0,89201.49,,336980.56,8410018.0,67859.32,532278.3,,1521997.9,3498072.2,33442.61,
2091-12-01,4850297.5,3606875.0,,12145971.0,457165.47,,3228201.0,10609592.0,740805.7,3402842.8,,5350132.5,7605089.5,848538.1,
2092-01-01,8640760.0,7165594.0,,14964942.0,1443419.2,,7717134.0,12682280.0,2976984.8,6548325.0,,8919738.0,9666822.0,5493226.0,
