time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CIESM,CMCC-CM2-SR5,EC-Earth3,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM
2015-01-01,13136752.0,11571485.0,12224341.0,9518030.0,7714117.0,12243552.0,12700470.0,14405926.0,15543138.0,12644861.0,12824609.0,10706623.0,11930433.0,12378011.0,12069630.0,12891520.0,13247250.0
2015-02-01,14417739.0,12785068.0,13449927.0,12501328.0,10204600.0,13104162.0,13456573.0,15350143.0,16406459.0,13903953.0,14173858.0,11573622.0,13058770.0,13214900.0,12929879.0,13445102.0,13958223.0
2015-03-01,14536112.0,13214638.0,13446540.0,13069138.0,10682234.0,12943958.0,13615016.0,15530344.0,16038658.0,13896012.0,14432235.0,11902357.0,13231298.0,13285371.0,13128836.0,13439457.0,14063489.0
2015-04-01,14347209.0,12872774.0,12554258.0,12564832.0,9953474.0,12418375.0,12816173.0,14361240.0,14856062.0,13179235.0,13686182.0,11516245.0,12861791.0,12620663.0,12586244.0,12548750.0,13248611.0
2015-05-01,12952623.0,11250247.0,10966998.0,11047892.0,7988752.0,10768958.0,11144594.0,12079193.0,13435879.0,11436452.0,11339450.0,10219230.0,11647433.0,11132972.0,10896864.0,10943252.0,11635009.0
2015-06-01,10651247.0,8966283.0,8640736.0,8672120.0,4268697.5,8023236.0,8380142.0,9931235.0,11769444.0,8550028.0,8159116.5,7915469.5,8984650.0,8581780.0,8256823.0,8884290.0,9521011.0
2015-07-01,7147785.5,6444510.5,5927010.0,4632640.5,29414.326,5302455.5,5360950.0,6363950.5,10078548.0,6280750.5,5313353.0,5641941.0,5738501.5,5452844.0,5335218.0,6621717.0,7045844.0
2015-08-01,4188236.5,4419786.0,4265395.5,456931.66,0.0,3715944.8,3483920.5,2885470.0,8605772.0,4497189.0,2815896.2,3702388.0,3670118.2,3741008.2,2861775.0,4715203.0,5228862.0
2015-09-01,4256010.0,3746967.0,4316865.5,154257.4,0.0,4170184.5,3593613.2,1962434.8,8732221.0,4387519.0,2426211.5,3601496.5,3490070.5,3420109.5,2213268.0,4316993.0,5336094.0
2015-10-01,6598470.0,5206058.5,5845706.0,985908.9,16961.05,6000609.0,5457568.5,5777602.0,10585772.0,6373251.0,3980688.5,5842714.0,5234747.0,4970274.0,3438054.5,7175301.0,7235050.0
2015-11-01,9541156.0,7075466.0,8107515.0,3909836.8,590282.75,8803140.0,8148565.0,9204924.0,12063892.0,9242525.0,5621719.0,8336965.0,8213709.0,7634730.0,5892692.5,9638022.0,9967498.0
2015-12-01,11573419.0,10187259.0,10334983.0,8216562.0,3350288.2,10921162.0,10754751.0,11838796.0,13640534.0,11217354.0,9240119.0,9475643.0,10257431.0,9995214.0,9813559.0,11527280.0,12293875.0
2016-01-01,13304270.0,12100761.0,12409192.0,11320136.0,7825225.0,12427278.0,12372547.0,14088753.0,15217561.0,12661337.0,12522298.0,10715720.0,12091764.0,11755579.0,11747042.0,12959044.0,13710600.0
2016-02-01,14246883.0,13060332.0,13009630.0,12666756.0,10194925.0,13019043.0,13387005.0,15530904.0,15855728.0,13832569.0,13987169.0,11753242.0,12941747.0,12726300.0,12407564.0,13703950.0,14137957.0
2016-03-01,14504167.0,13323181.0,13200172.0,13030793.0,10994480.0,12942914.0,13356974.0,15733307.0,15950390.0,13888374.0,14087202.0,11899051.0,13082450.0,12864529.0,12851661.0,13463055.0,14196132.0
2016-04-01,14039442.0,12808078.0,12466338.0,12578806.0,10100493.0,12577051.0,12604779.0,14582819.0,15398234.0,12998627.0,13261412.0,11464543.0,12798058.0,12282339.0,12468534.0,12463567.0,13585476.0
2016-05-01,12507163.0,10936719.0,10815598.0,11144309.0,8009916.0,11456612.0,10784916.0,12363834.0,13766818.0,11038543.0,10847841.0,10453319.0,11404325.0,10971041.0,10952016.0,11022523.0,11489479.0
2016-06-01,10072362.0,8645972.0,8487124.0,8626347.0,4446548.0,8671599.0,7415748.5,10152788.0,12019196.0,8407709.0,7871653.0,8357094.5,8556497.0,8317484.0,7620757.0,8992454.0,9623301.0
2016-07-01,6956689.5,5993400.0,5416044.0,3639290.0,58517.95,5975375.5,4968949.5,6618437.5,10296229.0,6360939.5,4430665.0,6113400.0,5058851.5,5804468.5,4614761.5,6762723.0,7350270.0
2016-08-01,4464813.0,3493465.5,3298360.0,206480.25,0.0,4282067.0,3071491.8,3264129.8,8621853.0,4628319.0,1400881.8,4369199.0,3078345.2,3954092.5,2316680.2,4754363.0,5405946.0
2016-09-01,4766891.0,3040810.0,3290817.8,99224.22,0.0,5687318.5,3500557.5,2383925.5,8535254.0,4325479.0,1618862.2,4056488.2,3134281.8,3608766.0,1905423.5,4471209.5,4949761.0
2016-10-01,6951035.0,4471781.0,4947738.0,542174.75,79542.43,7724406.0,5464338.5,6721301.5,10317059.0,6620448.0,4488602.0,6353016.0,5074655.5,5665828.0,2954758.0,6769280.5,7355967.0
2016-11-01,9390280.0,6686761.0,7727191.0,2749367.5,1129562.5,9505535.0,7678093.0,9914191.0,11754404.0,9341882.0,7291769.0,8610631.0,8172663.5,7819931.0,4945148.0,9457846.0,10166249.0
2016-12-01,11419218.0,9492652.0,9983960.0,7938676.0,5500723.5,11454039.0,10507977.0,12434233.0,13558070.0,11217387.0,10441081.0,9477427.0,10173071.0,10048673.0,9179403.0,11507907.0,12070964.0
2017-01-01,13494875.0,11713580.0,11490058.0,11468209.0,8886912.0,12437058.0,12161206.0,14725303.0,15426710.0,12889429.0,12720233.0,10907999.0,12382100.0,11956018.0,12033749.0,12833494.0,13304810.0
2017-02-01,14244738.0,13056505.0,12446126.0,12946826.0,10813032.0,13272473.0,13002668.0,15730666.0,16259264.0,13665733.0,13591546.0,11712330.0,13361319.0,12822804.0,12834649.0,13754137.0,13870508.0
2017-03-01,14540243.0,13251020.0,12902160.0,13165588.0,10950655.0,13342760.0,13184614.0,15841514.0,16078911.0,13642613.0,13872066.0,11815625.0,13178793.0,13067126.0,13065806.0,13771237.0,13942769.0
2017-04-01,14156587.0,12789751.0,12312828.0,12689908.0,10164074.0,12878280.0,12447806.0,14824382.0,15291330.0,12906492.0,12868400.0,11448050.0,12747991.0,12414594.0,12377018.0,12945288.0,13409371.0
2017-05-01,12633178.0,11111880.0,10318359.0,11217753.0,8280604.0,11457534.0,10768249.0,12639420.0,13828426.0,10938776.0,10995515.0,10328816.0,11323748.0,11069533.0,11162811.0,11396190.0,11947464.0
2017-06-01,9929127.0,8854956.0,8042422.5,8692668.0,5364723.0,8461062.0,7713623.5,10121860.0,11844177.0,8435744.0,8246292.0,8226521.0,8875461.0,8626774.0,8393734.0,9345951.0,9806257.0
2017-07-01,6367666.0,6101287.0,5570627.5,4595669.0,590945.1,5943956.5,4949719.0,7159179.0,10104834.0,6348870.5,4843016.0,6208926.5,5766625.5,5797967.0,5238333.5,6903394.0,7497779.0
2017-08-01,3903980.5,3353378.0,3541199.0,206937.1,2743.2705,4703819.0,3065187.5,4231575.5,8648359.0,4264864.5,2060656.0,4562235.0,3621112.8,4153472.2,2509048.2,4785946.0,5454389.0
2017-09-01,4198895.5,2496814.5,3548391.2,109485.38,344.13138,5053580.0,3268005.8,3552237.8,8641927.0,3705995.0,1596796.2,4193566.5,3546865.0,3925806.8,1870869.9,4526744.0,5185026.0
2017-10-01,6427217.5,3941282.5,5217825.0,444870.66,170166.2,6581672.0,5627993.0,6881938.0,10169515.0,6191725.0,3421694.5,6135694.0,5627458.5,5357713.5,3471072.5,6926827.0,7509712.0
2017-11-01,9251124.0,6363885.0,7941873.0,3189468.5,1405015.8,9240822.0,8191048.0,9659275.0,11594945.0,9148061.0,6357051.0,8316471.0,8688074.0,7435385.0,6741145.0,10034236.0,10291615.0
2017-12-01,11019828.0,9063098.0,9542816.0,8053817.5,5576847.0,11620298.0,10516423.0,12257662.0,13204263.0,10855643.0,10482134.0,9421877.0,10453245.0,9627254.0,10087283.0,11620322.0,11935453.0
2018-01-01,13017177.0,11428699.0,11409630.0,11224710.0,9266772.0,12908275.0,12148734.0,14745687.0,15275177.0,12506950.0,12576085.0,10760668.0,12145084.0,11188100.0,12084370.0,12883135.0,13662227.0
2018-02-01,14227707.0,12870053.0,12513728.0,13090702.0,11022506.0,13634280.0,12686445.0,15939020.0,15994944.0,13477348.0,13759229.0,11579221.0,12921958.0,12437421.0,12674009.0,13899041.0,14116027.0
2018-03-01,14486407.0,13300174.0,12761348.0,13415062.0,11127372.0,13416297.0,12701004.0,15823474.0,16060474.0,13776436.0,13807394.0,11623333.0,13019508.0,12813649.0,12860898.0,13824058.0,14142510.0
2018-04-01,13861139.0,12768625.0,12238017.0,12979017.0,10537174.0,12693680.0,12580434.0,14946478.0,14796046.0,13030048.0,12635312.0,11048450.0,12530656.0,12225446.0,12456972.0,13179366.0,13600683.0
2018-05-01,11986239.0,11107265.0,10795756.0,11121185.0,8360938.5,10920963.0,10714224.0,12415142.0,13184822.0,11048800.0,10599078.0,10117267.0,11235694.0,10816803.0,10634530.0,11499068.0,12197001.0
2018-06-01,9266856.0,8659466.0,8259395.0,8205269.0,5459220.0,8324630.5,7803908.0,9433997.0,11699234.0,8339678.5,7516953.5,8035564.5,8056336.5,8144743.0,7864514.0,9272180.0,9981528.0
2018-07-01,5718013.5,5672101.0,5083483.0,3195663.5,232516.47,5889709.5,5106686.5,6358940.0,9874466.0,6106347.0,4658551.0,5584603.5,4197135.5,5567503.0,5255961.0,6776456.0,7674347.0
2018-08-01,3258478.5,2525874.2,2953365.0,109191.586,21483.736,4061714.5,2925543.5,3120855.5,8460305.0,4795596.0,2758804.5,4033984.5,2241762.5,3759847.5,2322899.5,4680752.5,5732638.0
2018-09-01,3538017.5,1407878.5,2852044.8,58109.85,6609.077,4528310.0,3487369.8,2291846.8,8506720.0,4439827.5,2663305.5,3923511.0,2209724.8,3585854.5,1306581.8,4406805.5,5813595.0
2018-10-01,5850264.0,3290355.0,4507169.5,379382.34,102518.77,7127248.0,6143750.0,6011778.0,10064230.0,6210595.0,4318048.0,5744704.0,3763811.5,5474482.5,3489544.0,6825084.0,8008186.5
2018-11-01,8344618.0,5873476.5,7429355.0,1987153.1,1125721.4,9409443.0,8326066.0,9600415.0,11519914.0,8721022.0,6665734.0,8404900.0,7088664.5,7851352.0,6328043.0,9752895.0,10543444.0
2018-12-01,10255306.0,8860434.0,9960131.0,6582776.5,5455769.0,11060354.0,10971028.0,11969069.0,13069575.0,11056866.0,10364108.0,9381483.0,9855191.0,9619718.0,9258001.0,12071363.0,12369610.0
2019-01-01,12341246.0,11250717.0,11787416.0,10619018.0,9268498.0,12985518.0,12189124.0,14659030.0,14898580.0,12394016.0,12658219.0,10667237.0,11830311.0,11577541.0,11874166.0,13370819.0,13358292.0
2019-02-01,13872552.0,12461234.0,12740420.0,12677361.0,10860641.0,13847646.0,12660586.0,15425346.0,15582773.0,13343047.0,13690208.0,11380108.0,12692019.0,12384245.0,12459056.0,13628370.0,13947408.0
2019-03-01,14398418.0,12874895.0,13105180.0,12973664.0,11221923.0,13892868.0,12914800.0,15755844.0,15648938.0,13440271.0,13964038.0,11578086.0,13106397.0,12503850.0,12736030.0,13737823.0,13873266.0
2019-04-01,14065166.0,12350501.0,12309307.0,12504284.0,10365050.0,13256961.0,12294604.0,14866866.0,14970100.0,12834552.0,12978129.0,11244731.0,12739358.0,12317301.0,12282004.0,12946473.0,13505231.0
2019-05-01,12143376.0,10881372.0,10534692.0,10843968.0,8411946.0,11557772.0,10403056.0,12512001.0,13414212.0,11027390.0,11010514.0,10193832.0,11354567.0,11167113.0,10845816.0,11181348.0,12143982.0
2019-06-01,9128545.0,8790305.0,7984526.5,8592198.0,5653369.5,8614099.0,7470133.0,9814484.0,11757368.0,8619656.0,8193531.0,7853042.0,8535412.0,8722417.0,7713667.0,8975272.0,10028716.0
2019-07-01,5600054.0,6022418.0,5328508.0,2980501.5,716994.56,5799856.0,4340975.0,6494285.5,10085232.0,6414908.0,5349916.0,5684845.0,5100844.5,5551609.5,4415007.5,6864078.5,7921311.0
2019-08-01,2947426.0,3935240.2,3527969.2,170616.1,4202.9023,4176323.5,2165058.5,3309758.2,8639066.0,4546575.0,2913659.5,3866473.0,2925158.2,3350615.0,1440831.8,4836346.5,5888337.0
2019-09-01,2925538.0,3598270.0,3474803.8,123693.22,0.0,4701832.0,3011196.2,2335058.8,8670022.0,4432768.0,2641902.0,3547449.5,2810173.0,2958144.8,653713.6,4007716.5,5674952.5
2019-10-01,5703382.5,4739951.0,5189842.5,377942.66,140114.98,6351596.5,5943822.5,5993768.5,10172179.0,6842212.0,4135307.8,5355036.0,5094978.0,4794938.0,2031976.5,6406733.0,8307902.0
2019-11-01,8331007.5,6231475.5,7584695.0,2069192.2,1626496.5,9174260.0,8289898.0,9262116.0,11435230.0,9122973.0,6952251.0,8262629.5,8377094.0,8102662.5,5353986.0,9584708.0,10525456.0
2019-12-01,10290569.0,9262968.0,9959682.0,7354959.5,6014436.0,11496407.0,10664220.0,11688212.0,13542183.0,10876487.0,9990018.0,9487732.0,10325925.0,10089317.0,9259916.0,11446156.0,12278461.0
2020-01-01,12152983.0,11086100.0,11696494.0,10821296.0,8939516.0,12981150.0,12300079.0,14400432.0,15583718.0,12496062.0,12454942.0,10806881.0,11892729.0,12036631.0,11601004.0,13379994.0,13671580.0
2020-02-01,13409313.0,12409281.0,12824717.0,12486146.0,10391420.0,13830484.0,12990264.0,15304390.0,16226669.0,13399430.0,13916004.0,11253488.0,13279559.0,12873849.0,12689698.0,13893150.0,14277144.0
2020-03-01,14032036.0,12570060.0,12745186.0,12825725.0,10600775.0,13903618.0,13341051.0,15758368.0,16198494.0,13452913.0,13912782.0,11489680.0,13711643.0,13004264.0,13054777.0,13733556.0,14244590.0
2020-04-01,13816875.0,12012108.0,12035135.0,12508944.0,9922854.0,13531861.0,12709664.0,14905274.0,15475156.0,12788598.0,13165022.0,11213120.0,13274134.0,12538621.0,12253168.0,12908641.0,13709530.0
2020-05-01,12428923.0,10560213.0,10305344.0,11157391.0,8157316.0,11572432.0,10867916.0,12219086.0,13856208.0,10974505.0,11171165.0,10147416.0,12050178.0,11176015.0,10932328.0,10872197.0,11853408.0
2020-06-01,9662853.0,8412450.0,8085326.5,8581264.0,5518501.0,9034863.0,8050251.0,9469227.0,11882953.0,8520502.0,8513924.0,8045145.0,9028502.0,8514212.0,7836406.0,8557425.0,10002778.0
2020-07-01,5650068.5,6002466.0,5371532.0,2691437.0,439292.78,6030763.5,5196141.0,6409621.5,10026594.0,6813555.5,5688128.0,5742529.5,5419992.5,5337189.0,4993307.0,6499726.0,7994970.0
2020-08-01,2905738.0,4023978.2,3184053.5,108885.15,2472.1099,3927775.5,2742996.5,2946723.2,8499898.0,5195411.0,2911678.0,3823052.0,3192835.5,3426772.5,3061699.0,4622692.5,6191359.0
2020-09-01,3032136.0,3678775.0,3050647.5,57006.625,0.0,4979112.0,3557941.8,1998911.0,8422550.0,4755712.5,2633580.0,3630439.0,3108990.2,3015927.0,2471599.8,3889415.8,6046560.0
2020-10-01,5968932.0,4953093.5,4906450.0,285705.66,124644.73,7567271.5,6219560.0,6003243.0,10113066.0,7418529.0,4719346.0,5831516.0,4751076.5,4752345.5,3470860.8,6159415.0,8564206.0
2020-11-01,8852220.0,6354506.5,7664061.0,1501750.9,1244730.8,10158000.0,8620138.0,9614978.0,11876197.0,9500139.0,7990636.0,8376711.5,8143517.0,7644498.0,5975323.0,9531623.0,10735970.0
2020-12-01,10760741.0,8880246.0,9532178.0,6030872.0,5069698.0,11994121.0,10520474.0,11868746.0,13398744.0,11050735.0,11007273.0,9430294.0,10866888.0,9645470.0,9298054.0,11138750.0,12351867.0
2021-01-01,12839226.0,10920171.0,11462209.0,10117513.0,8690407.0,13405488.0,12248918.0,14363866.0,15035576.0,12400263.0,12750083.0,10619437.0,12915547.0,11604543.0,11785714.0,12897479.0,13526058.0
2021-02-01,14156890.0,12450381.0,12657277.0,12547525.0,10372694.0,14117610.0,13416389.0,15390540.0,15803673.0,13110703.0,13796685.0,11317539.0,13628096.0,12293978.0,12552894.0,13809425.0,14085527.0
2021-03-01,14356520.0,12738322.0,13006590.0,12943106.0,10624038.0,13913315.0,13704258.0,15728479.0,15802022.0,13063836.0,13969911.0,11565474.0,13551416.0,12369019.0,12632517.0,13812405.0,13865425.0
2021-04-01,13815356.0,12247358.0,12186928.0,12623112.0,9678351.0,13523852.0,13290592.0,14849794.0,14989203.0,12206184.0,12557276.0,11098776.0,13194417.0,11873162.0,12208670.0,12946204.0,13536788.0
2021-05-01,12098486.0,10658181.0,10627283.0,11127777.0,8017571.0,11838340.0,11444396.0,12396184.0,13362412.0,10636891.0,10590022.0,10087748.0,12096619.0,10436274.0,10611044.0,11114408.0,12089496.0
2021-06-01,9401884.0,8460391.0,8191842.0,8220485.0,4735306.0,9111318.0,8211490.5,9650660.0,11990437.0,8270812.0,7987894.0,7807692.0,9447692.0,7997481.5,7862297.5,9007668.0,10210562.0
2021-07-01,5443321.0,5976782.5,5338994.5,2380841.8,84301.516,6125640.5,4490632.0,6579769.0,10236342.0,6427513.5,4148700.5,5832902.0,5697047.0,5122518.5,5387229.5,6240202.0,8038559.5
2021-08-01,2328840.2,3812744.0,3229414.0,54438.688,268.30014,3900258.5,1958892.2,3541980.5,8555520.0,4690564.5,1429511.0,4261887.5,3489372.8,3431447.0,2962271.0,3694103.5,6483652.0
2021-09-01,1820272.4,3237185.0,3152943.2,42562.707,0.0,4235356.5,2109436.0,2805561.5,8323761.5,4204034.0,1185235.2,3877533.8,3444595.0,3289563.2,2072498.5,3123834.0,6522167.0
2021-10-01,5206092.5,4432045.5,4793683.0,225440.56,49739.094,7360316.0,4646163.5,5709943.0,10135131.0,6502209.0,2742909.5,5678158.0,5279881.0,4978121.0,4147022.8,6300914.0,8460140.0
2021-11-01,7895019.5,6316913.5,7411791.0,1212303.1,859675.56,9859946.0,7284873.0,8942383.0,11755058.0,9090837.0,4897499.0,8193632.0,8738420.0,7337928.0,6728669.0,9545115.0,10272254.0
2021-12-01,10392110.0,8724078.0,9744238.0,5359504.5,4473253.5,11909898.0,10664662.0,11291266.0,13693042.0,10492220.0,9469632.0,9341557.0,10992726.0,9623611.0,9528854.0,11361140.0,12260172.0
2022-01-01,12430026.0,11069035.0,11755848.0,10247043.0,8470124.0,13422910.0,12522009.0,14237612.0,15076969.0,12079472.0,12317098.0,10465646.0,13014193.0,11484279.0,11855468.0,12790986.0,13589094.0
2022-02-01,14144017.0,12386515.0,12452303.0,12377596.0,10326664.0,13880102.0,13393447.0,15366641.0,15647717.0,12814576.0,13741552.0,10856668.0,14003421.0,12616344.0,12334388.0,13433229.0,14067736.0
2022-03-01,14670716.0,12803940.0,12825120.0,12998003.0,10438680.0,14072063.0,13600302.0,15482780.0,15664302.0,12896832.0,14062330.0,11342569.0,14304610.0,12705470.0,12532105.0,13542200.0,14059175.0
2022-04-01,14196565.0,12324642.0,12208044.0,12565606.0,9847534.0,13349549.0,13172763.0,14382026.0,15086014.0,12355571.0,13036726.0,11196121.0,13774029.0,12077293.0,11985500.0,12848144.0,13196612.0
2022-05-01,12635712.0,10889446.0,10593904.0,10795744.0,8099226.0,11751036.0,11043101.0,11990210.0,13229585.0,10658350.0,11134662.0,10005092.0,11958556.0,10708010.0,10273923.0,10950230.0,11642450.0
2022-06-01,9727296.0,8728787.0,7881050.0,7961115.0,4624861.5,8644546.0,7922343.0,9312234.0,11726935.0,8089060.5,8702144.0,7917530.0,8493856.0,7879583.0,6660197.5,8757104.0,9946606.0
2022-07-01,5782729.5,6307841.5,5029631.5,3290676.5,112087.29,5014102.0,5088021.0,6462960.5,10052193.0,5875896.5,5197729.5,5848978.5,4893590.5,4525587.0,3449766.0,5314841.5,7835932.0
2022-08-01,2704290.8,4299789.0,3274281.5,130124.45,1422.0566,2475608.5,3204667.8,3595641.0,8245520.0,3478591.8,1747113.0,4254926.5,2875399.2,2793100.5,881269.75,3059207.2,6179099.0
2022-09-01,2447947.5,3481801.5,3061758.5,68559.27,0.0,2539677.0,3157829.0,2820778.2,8111759.0,3089972.0,1624010.1,3998569.2,2833343.2,2586016.0,352983.4,2830733.5,6347550.0
2022-10-01,5106066.0,4867436.0,4734216.5,294621.06,24366.55,6254392.5,5255290.5,5901135.5,9766941.0,5268885.5,3495173.2,5930345.0,4407537.5,3817987.8,1105899.6,5424408.5,8495254.0
2022-11-01,8639092.0,6473253.5,7106654.0,1749530.8,619626.9,9386778.0,7388307.5,9079772.0,11345509.0,8617356.0,7454655.0,8271546.5,7584225.5,5896331.0,3650275.8,9395753.0,10299719.0
2022-12-01,10865422.0,9044934.0,9498708.0,6537993.0,3446810.8,11283370.0,10184956.0,11773572.0,12864236.0,10590289.0,10738565.0,9362122.0,10287096.0,9117450.0,8277108.0,11193579.0,12048416.0
2023-01-01,12539439.0,11284604.0,10821764.0,10395494.0,7649073.0,13083412.0,12349740.0,14263302.0,14750267.0,12153672.0,12801336.0,10317478.0,12449943.0,11409696.0,11147650.0,13022510.0,13266158.0
2023-02-01,13964938.0,12365043.0,12043007.0,12077590.0,10131370.0,13625677.0,13240938.0,15061501.0,15737254.0,12876915.0,13909849.0,10940356.0,13646435.0,12380320.0,12393476.0,13576722.0,13943773.0
2023-03-01,14237430.0,12912682.0,12695382.0,12889615.0,10717729.0,13707766.0,13387737.0,15262888.0,15891700.0,13029853.0,14202890.0,11218152.0,14067255.0,12732229.0,12664444.0,13422274.0,13596258.0
2023-04-01,14004412.0,12341098.0,11895474.0,12606562.0,9943949.0,12983548.0,12659857.0,14191014.0,15056926.0,12288286.0,13607177.0,10990643.0,13682508.0,12124207.0,11951110.0,12919777.0,13065492.0
2023-05-01,12342506.0,10743154.0,9998999.0,11047185.0,7916673.0,11312990.0,10951972.0,11988088.0,13584011.0,9942600.0,11274332.0,10105971.0,12390893.0,10612336.0,10499749.0,11061285.0,11591174.0
2023-06-01,9533852.0,8633504.0,7700041.0,8356527.5,3708175.0,8151164.0,7652945.0,9425760.0,11793989.0,7653717.0,8422607.0,8402577.0,8865443.0,7960606.0,7483294.0,8703844.0,9648476.0
2023-07-01,5459567.5,5882311.0,5279523.0,2706392.5,83101.484,5002852.0,4404712.0,6629494.0,9815309.0,5650615.5,4920274.0,6143511.5,4819006.5,4981884.0,4640214.5,5692534.0,7592376.0
2023-08-01,2527672.0,3280745.8,3452212.8,43847.164,1378.0317,2736719.2,2155498.0,3281790.2,8245464.0,4223642.0,1810589.8,4483013.0,2792822.0,2753922.5,1667114.0,2796226.5,5962331.0
2023-09-01,2413596.5,2716923.0,3236738.5,35108.06,0.0,2767502.5,2512778.5,2151460.0,8183434.0,3624819.0,1468560.8,4421711.0,2669776.8,2628529.0,799496.9,2093376.6,5840973.0
2023-10-01,5250206.5,4257258.0,4931665.0,179589.05,6718.4355,5500845.5,5305249.5,5674028.5,9829603.0,5991364.5,3048490.5,6522218.5,4313377.0,4695619.0,1810258.8,5434873.0,7988287.0
2023-11-01,8556852.0,5972159.0,7077513.5,1469358.5,610719.5,8096075.0,8494491.0,9224790.0,11326212.0,9118643.0,6320013.0,8196458.0,7270678.5,7672169.0,5493903.0,8827998.0,10029299.0
2023-12-01,10891816.0,8774712.0,9488051.0,5811829.0,3243416.2,10826816.0,10534486.0,11572582.0,13279598.0,10711413.0,10546908.0,9250956.0,10297021.0,9585142.0,8424579.0,10814256.0,11631020.0
2024-01-01,12880136.0,10851439.0,11192762.0,10314007.0,8039431.5,12698894.0,12423502.0,13547174.0,15090770.0,12110407.0,12835269.0,10571434.0,12637999.0,11589981.0,11018516.0,13349930.0,13121005.0
2024-02-01,13985235.0,12259512.0,12326926.0,12521041.0,10354125.0,13419993.0,13038654.0,14610004.0,15991271.0,13224609.0,14158752.0,11018049.0,13647251.0,12647560.0,12072650.0,13987664.0,13850311.0
2024-03-01,14726285.0,12729545.0,12605452.0,13060486.0,10736031.0,13236700.0,13222360.0,15096472.0,15916862.0,13408547.0,14277626.0,11180619.0,13780934.0,12767054.0,12576230.0,13804831.0,13712412.0
2024-04-01,14281002.0,12144025.0,11966438.0,12423472.0,10045821.0,12997584.0,12754581.0,14175696.0,15148114.0,12833896.0,13448611.0,10973379.0,13339871.0,12043050.0,12061802.0,12986459.0,12922395.0
2024-05-01,12597748.0,10561838.0,10361858.0,10638562.0,8174611.0,11153582.0,11291142.0,11746162.0,13412212.0,10675088.0,11018406.0,9986026.0,11845564.0,10640020.0,10215894.0,11224804.0,11457720.0
2024-06-01,10172374.0,8253250.0,7885878.0,7725215.0,5546805.0,7981580.5,8487270.0,8705914.0,11499939.0,8211490.0,7885257.0,7798245.5,8463158.0,7993666.0,6937821.0,8676214.0,9697473.0
2024-07-01,6007472.0,5811211.0,4979651.0,1710531.4,306931.66,5024078.0,5634460.0,5225866.5,9766011.0,6204473.5,4783491.0,5601622.0,4914602.5,5231978.0,4120757.0,6187466.5,7173155.0
2024-08-01,2114603.5,3756695.5,2864673.0,35081.273,0.0,2645535.8,3744520.0,2181808.2,8117043.0,4578884.0,1876209.0,3876379.5,2760242.8,3243346.2,1974563.1,3543443.5,5455779.0
2024-09-01,1957245.2,3189285.2,2794768.0,10420.639,0.0,3114346.8,4302363.0,1571436.5,7886626.0,4195009.0,1652711.0,3675612.5,2492893.8,3072547.5,1198397.8,2461010.5,5151903.5
2024-10-01,4855003.5,4527499.0,4650240.5,171754.28,18593.547,5940868.0,6221556.0,4301838.5,9818646.0,6466930.0,3633115.0,5516233.0,4640830.0,5113274.0,2452121.8,5743649.0,7408586.0
2024-11-01,8817812.0,6341694.5,7685272.0,1149645.5,842759.1,8630293.0,8656499.0,7553340.5,11407170.0,9028318.0,6503645.5,8046648.5,8158085.5,7694008.0,5140652.5,9064512.0,10046036.0
2024-12-01,11408055.0,9218878.0,9523062.0,5148305.0,4909453.0,11243740.0,10556908.0,10760997.0,13130414.0,10791345.0,10876842.0,9202160.0,10659569.0,9944454.0,8910590.0,11053471.0,12163336.0
2025-01-01,13036098.0,11092951.0,11118034.0,9286562.0,8638716.0,12864250.0,12198468.0,13233147.0,15220828.0,12350001.0,13249020.0,10057183.0,12784931.0,11563252.0,11795198.0,12883166.0,13649220.0
2025-02-01,14221304.0,12466891.0,12573810.0,12201673.0,10436130.0,13417498.0,13016418.0,14594890.0,15774810.0,13161442.0,14640776.0,10948352.0,14052476.0,12547104.0,12756336.0,13807955.0,14110389.0
2025-03-01,14725528.0,12744594.0,12976966.0,12975006.0,10510152.0,13389126.0,13227478.0,14939624.0,15533250.0,13252118.0,14580092.0,11319120.0,14406373.0,12930036.0,12801446.0,13748232.0,14231426.0
2025-04-01,14213450.0,12267322.0,12283518.0,12453494.0,9726788.0,12490916.0,12898986.0,14257174.0,14445125.0,12539269.0,13590712.0,10889344.0,13727967.0,12117981.0,12408088.0,13117936.0,13459602.0
2025-05-01,12413968.0,10786699.0,10284636.0,10889690.0,7916318.5,10991568.0,11136214.0,12008254.0,12937884.0,10595472.0,11540563.0,9806688.0,12587414.0,10157232.0,10597568.0,11230426.0,11838090.0
2025-06-01,9791950.0,8723640.0,7917866.0,7855448.0,5405986.5,8271290.0,8116026.0,9382903.0,11594757.0,8211136.5,9081373.0,7511889.0,9417269.0,7734950.5,7500315.5,9133227.0,9688302.0
2025-07-01,5656823.0,6244467.0,5349801.0,2640798.0,326258.97,4480802.5,4877616.0,6111208.0,9849134.0,6126024.0,5341327.0,5001967.0,5638285.5,5166987.5,4460977.5,6364806.0,7455809.0
